"race","outcome","pathway","riskfactor","V1","V2","V3"
1,"LC","medSBP","leg_tot",0,0,0
2,"LC","direct","leg_tot",0,0,0
2,"LC","medBMI","leg_tot",0,0,0
2,"LC","medSBP","leg_tot",0,0,0
3,"LC","direct","leg_tot",0,0,0
3,"LC","medBMI","leg_tot",0,0,0
3,"LC","medSBP","leg_tot",0,0,0
4,"LC","direct","leg_tot",0,0,0
4,"LC","medBMI","leg_tot",0,0,0
4,"LC","medSBP","leg_tot",0,0,0
1,"LVC","direct","leg_tot",0,0,0
1,"LVC","medBMI","leg_tot",329.80424618263,276.86405173402,315.36458586358
1,"LVC","medSBP","leg_tot",0,0,0
2,"LVC","direct","leg_tot",0,0,0
2,"LVC","medBMI","leg_tot",53.8148659748556,50.174167166492,51.2442911239203
2,"LVC","medSBP","leg_tot",0,0,0
3,"LVC","direct","leg_tot",0,0,0
3,"LVC","medBMI","leg_tot",57.4448343319522,65.7783220671179,59.4067339428505
3,"LVC","medSBP","leg_tot",0,0,0
4,"LVC","direct","leg_tot",0,0,0
4,"LVC","medBMI","leg_tot",37.0863551109256,46.0882670434981,50.6141828002997
4,"LVC","medSBP","leg_tot",0,0,0
1,"MLPC","direct","leg_tot",1889.37219273647,1988.89554056542,1915.45629778489
1,"MLPC","medBMI","leg_tot",0,0,0
1,"MLPC","medSBP","leg_tot",0,0,0
2,"MLPC","direct","leg_tot",175.397928571082,234.160458264207,192.8983209291
2,"MLPC","medBMI","leg_tot",0,0,0
2,"MLPC","medSBP","leg_tot",0,0,0
3,"MLPC","direct","leg_tot",99.2735912655219,122.19169176045,123.81972332223
3,"MLPC","medBMI","leg_tot",0,0,0
3,"MLPC","medSBP","leg_tot",0,0,0
4,"MLPC","direct","leg_tot",145.908458128918,129.042764025902,143.054899830049
4,"MLPC","medBMI","leg_tot",0,0,0
4,"MLPC","medSBP","leg_tot",0,0,0
1,"MMC","direct","leg_tot",0,0,0
1,"MMC","medBMI","leg_tot",78.2545704653247,66.5078574410113,74.9586149751691
1,"MMC","medSBP","leg_tot",0,0,0
2,"MMC","direct","leg_tot",0,0,0
2,"MMC","medBMI","leg_tot",24.3198883996297,33.2148321568788,18.326029490568
2,"MMC","medSBP","leg_tot",0,0,0
3,"MMC","direct","leg_tot",0,0,0
3,"MMC","medBMI","leg_tot",11.096001992325,6.9066466749181,7.34467219339462
3,"MMC","medSBP","leg_tot",0,0,0
4,"MMC","direct","leg_tot",0,0,0
4,"MMC","medBMI","leg_tot",4.02894076247835,4.70590083807134,4.58353423654079
4,"MMC","medSBP","leg_tot",0,0,0
1,"OC","direct","leg_tot",0,0,0
1,"OC","medBMI","leg_tot",39.6762927976043,40.8588668397175,34.4689925594476
1,"OC","medSBP","leg_tot",0,0,0
2,"OC","direct","leg_tot",0,0,0
2,"OC","medBMI","leg_tot",7.18872674933635,6.8093488868609,6.52294363065035
2,"OC","medSBP","leg_tot",0,0,0
3,"OC","direct","leg_tot",0,0,0
3,"OC","medBMI","leg_tot",6.5652486826766,4.43445661392945,8.86875236825127
3,"OC","medSBP","leg_tot",0,0,0
4,"OC","direct","leg_tot",0,0,0
4,"OC","medBMI","leg_tot",5.02153782496155,6.37530973923782,5.74346904453467
4,"OC","medSBP","leg_tot",0,0,0
1,"OSTK","direct","leg_tot",2672.55710986126,3036.39028238892,2498.33148330998
1,"OSTK","medBMI","leg_tot",662.820466584859,671.426941093423,693.29112773011
1,"OSTK","medSBP","leg_tot",0,0,0
2,"OSTK","direct","leg_tot",405.324405657601,487.76199929833,551.363504351792
2,"OSTK","medBMI","leg_tot",118.446691007422,114.226068862995,120.358519734359
2,"OSTK","medSBP","leg_tot",0,0,0
3,"OSTK","direct","leg_tot",149.718280688227,169.692734699038,165.282122654709
3,"OSTK","medBMI","leg_tot",39.3309579844402,45.1074705057383,53.4124150397976
3,"OSTK","medSBP","leg_tot",0,0,0
4,"OSTK","direct","leg_tot",93.4217032124331,104.380783899356,126.225436283654
4,"OSTK","medBMI","leg_tot",20.3791743898764,32.7092496899418,29.2225390974804
4,"OSTK","medSBP","leg_tot",0,0,0
1,"OTH","direct","leg_tot",0,0,0
1,"OTH","medBMI","leg_tot",371.774159567038,546.852425332662,413.449477144085
1,"OTH","medSBP","leg_tot",0,0,0
2,"OTH","direct","leg_tot",0,0,0
2,"OTH","medBMI","leg_tot",65.6923911656829,67.4358889632986,59.7373739607519
2,"OTH","medSBP","leg_tot",0,0,0
3,"OTH","direct","leg_tot",0,0,0
3,"OTH","medBMI","leg_tot",24.4428416714506,30.9775404453435,26.0219436920061
3,"OTH","medSBP","leg_tot",0,0,0
4,"OTH","direct","leg_tot",0,0,0
4,"OTH","medBMI","leg_tot",12.655461214302,11.3562375625922,13.8614548420278
4,"OTH","medSBP","leg_tot",0,0,0
1,"PC","direct","leg_tot",0,0,0
1,"PC","medBMI","leg_tot",207.598307191407,247.128305453428,201.365787612016
1,"PC","medSBP","leg_tot",0,0,0
2,"PC","direct","leg_tot",0,0,0
2,"PC","medBMI","leg_tot",20.0072725101162,21.8276309366858,30.2462279300911
2,"PC","medSBP","leg_tot",0,0,0
3,"PC","direct","leg_tot",0,0,0
3,"PC","medBMI","leg_tot",17.8291576206039,18.649973778675,14.7029410867517
3,"PC","medSBP","leg_tot",0,0,0
4,"PC","direct","leg_tot",0,0,0
4,"PC","medBMI","leg_tot",11.3957271368318,12.2153317618801,13.7087582284252
4,"PC","medSBP","leg_tot",0,0,0
1,"PVD","direct","leg_tot",0,0,0
1,"PVD","medBMI","leg_tot",79.328693231534,77.4146314052846,77.9371587346772
1,"PVD","medSBP","leg_tot",0,0,0
2,"PVD","direct","leg_tot",0,0,0
2,"PVD","medBMI","leg_tot",13.7943445318799,13.6474181910131,17.0091139460565
2,"PVD","medSBP","leg_tot",0,0,0
3,"PVD","direct","leg_tot",0,0,0
3,"PVD","medBMI","leg_tot",6.4349507152045,5.72108024666225,6.02316167910775
3,"PVD","medSBP","leg_tot",0,0,0
4,"PVD","direct","leg_tot",0,0,0
4,"PVD","medBMI","leg_tot",1.69981771184154,2.19702859129378,2.30176828552983
4,"PVD","medSBP","leg_tot",0,0,0
1,"RHD","direct","leg_tot",0,0,0
1,"RHD","medBMI","leg_tot",37.0943146229086,37.7416442133914,37.2316614055907
1,"RHD","medSBP","leg_tot",0,0,0
2,"RHD","direct","leg_tot",0,0,0
2,"RHD","medBMI","leg_tot",6.45860283564249,5.82861258324314,4.38062725115986
2,"RHD","medSBP","leg_tot",0,0,0
3,"RHD","direct","leg_tot",0,0,0
3,"RHD","medBMI","leg_tot",2.77340990104197,3.65284937774613,3.56295170056955
3,"RHD","medSBP","leg_tot",0,0,0
4,"RHD","direct","leg_tot",0,0,0
4,"RHD","medBMI","leg_tot",1.62541491009983,1.87474345871211,2.08530106131151
4,"RHD","medSBP","leg_tot",0,0,0
1,"SCC","direct","leg_tot",0,0,0
1,"SCC","medBMI","leg_tot",86.7180726843517,68.1086079761005,94.5862808655325
1,"SCC","medSBP","leg_tot",0,0,0
2,"SCC","direct","leg_tot",0,0,0
2,"SCC","medBMI","leg_tot",5.99798912242147,4.96202983843978,4.5609735920043
2,"SCC","medSBP","leg_tot",0,0,0
3,"SCC","direct","leg_tot",0,0,0
3,"SCC","medBMI","leg_tot",4.23548168461802,5.02524915933674,6.16787270344319
3,"SCC","medSBP","leg_tot",0,0,0
4,"SCC","direct","leg_tot",0,0,0
4,"SCC","medBMI","leg_tot",3.58067592588023,4.74815485323482,4.06866761056939
4,"SCC","medSBP","leg_tot",0,0,0
1,"SCNC","direct","leg_tot",0,0,0
1,"SCNC","medBMI","leg_tot",0,0,0
1,"SCNC","medSBP","leg_tot",0,0,0
2,"SCNC","direct","leg_tot",0,0,0
2,"SCNC","medBMI","leg_tot",0,0,0
2,"SCNC","medSBP","leg_tot",0,0,0
3,"SCNC","direct","leg_tot",0,0,0
3,"SCNC","medBMI","leg_tot",0,0,0
3,"SCNC","medSBP","leg_tot",0,0,0
4,"SCNC","direct","leg_tot",0,0,0
4,"SCNC","medBMI","leg_tot",0,0,0
4,"SCNC","medSBP","leg_tot",0,0,0
1,"TC","direct","leg_tot",0,0,0
1,"TC","medBMI","leg_tot",107.686789371868,105.667715595926,136.904090379535
1,"TC","medSBP","leg_tot",0,0,0
2,"TC","direct","leg_tot",0,0,0
2,"TC","medBMI","leg_tot",10.9141452985213,9.11900569233721,12.9023763854763
2,"TC","medSBP","leg_tot",0,0,0
3,"TC","direct","leg_tot",0,0,0
3,"TC","medBMI","leg_tot",22.3364705955262,13.9713381359971,12.8648480571663
3,"TC","medSBP","leg_tot",0,0,0
4,"TC","direct","leg_tot",0,0,0
4,"TC","medBMI","leg_tot",12.2305382283407,14.6860085043625,15.6080107972582
4,"TC","medSBP","leg_tot",0,0,0
1,"UC","direct","leg_tot",0,0,0
1,"UC","medBMI","leg_tot",1083.94713588646,974.788913283987,1135.89587617622
1,"UC","medSBP","leg_tot",0,0,0
2,"UC","direct","leg_tot",0,0,0
2,"UC","medBMI","leg_tot",179.123503609749,143.422122369648,158.362279546922
2,"UC","medSBP","leg_tot",0,0,0
3,"UC","direct","leg_tot",0,0,0
3,"UC","medBMI","leg_tot",109.195517911368,132.006776497373,93.6781315730403
3,"UC","medSBP","leg_tot",0,0,0
4,"UC","direct","leg_tot",0,0,0
4,"UC","medBMI","leg_tot",100.031275856886,100.555744439743,113.064521287873
4,"UC","medSBP","leg_tot",0,0,0
