"age","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","medBMI","leg_tot",1.51084491954999,0.19019081264153,1.40420282139429,1.39821865487071,1.71411696766161,0.0264704419530456,0.00289379686380728,0.0263703777441897,0.0237650951606803,0.0292608433229383,2.63703777441897,2.37650951606803,2.92608433229383,0.00369762229385069,0.000465470532288892,0.00343662780361473,0.00342198223194727,0.00419510767245467
35,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","medBMI","leg_tot",0.382560080888767,0.146992031465999,0.456662995442132,0.225435439020453,0.476697245386722,0.00342288398900762,0.00138006590435195,0.00401636027426499,0.00195390669810176,0.00438740643744471,0.401636027426499,0.195390669810176,0.438740643744471,0.000936272588620784,0.000359746394573024,0.0011176311022222,0.000551727774545072,0.00116666266613529
35,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"BC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"CC","direct","dairy_tot",537.023813746964,29.0932215884395,542.989581367523,507.289101740465,561.687623275989,0.0796686675046069,0.00467888181873562,0.0779756932101599,0.076167110859395,0.0846092523000987,7.79756932101599,7.6167110859395,8.46092523000987,1.3143051284383,0.071202373819673,1.32890567086874,1.24153277927541,1.3746670165353
35,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CC","medBMI","leg_tot",21.003248773452,4.61399163734859,20.9904018651659,16.6254293971177,25.3919880218297,0.00310488231625671,0.000603879895163262,0.00315937518465025,0.00250979142605061,0.0036536542683283,0.315937518465025,0.250979142605061,0.36536542683283,0.0514030791003622,0.0112922233917843,0.0513716377433629,0.0406888606422513,0.0621440227119224
35,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","medBMI","leg_tot",25.4489589774285,0.884408567530765,25.3128802793748,24.6740967198464,26.3394881283562,0.025031843770923,0.00212904461573351,0.0252549816963365,0.0229227663768822,0.0269512539283623,2.52549816963365,2.29227663768822,2.69512539283623,0.0622834526910011,0.0021644900769487,0.0619504154473167,0.060387064834627,0.064462922204507
35,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","medBMI","leg_tot",139.992051495145,12.43351016828,146.790029094577,126.699096692171,147.506725338602,0.0684593681928983,0.00601177233084763,0.0718586619416626,0.0620350905785365,0.0719942461208105,7.18586619416626,6.20350905785365,7.19942461208105,0.342614734227337,0.0304296117981089,0.359252016584712,0.310081728758273,0.361006049692632
35,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","medBMI","leg_tot",3.70038432115349,1.44675507695972,2.87339530417985,2.85766001589236,5.24604929084221,0.0191219658093871,0.00290014910340926,0.0178156433543911,0.0171402782077783,0.0222140274977426,1.78156433543911,1.71402782077783,2.22140274977427,0.00905627267541669,0.00354076964292358,0.00703231046303939,0.0069938001222234,0.0128391131091307
35,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","medBMI","leg_tot",5.63150729629124,1.32989379896829,6.08962656058647,4.23093789903329,6.64267531889824,0.0291234241124338,0.00548998766210878,0.032045694271569,0.0232531730380417,0.0325097455515608,3.2045694271569,2.32531730380417,3.25097455515608,0.0137824780407982,0.0032547648642745,0.0149036731965559,0.0103547426323696,0.0162571975668329
35,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","medBMI","leg_tot",1.38936941904376,0.662613606298309,1.71298233790107,0.681428106081383,1.82223975097744,0.00989210502377673,0.00246701573979565,0.0109827704343691,0.00726348838011161,0.0115936560684384,1.09827704343691,0.726348838011161,1.15936560684384,0.00340032472676334,0.00162167196060546,0.00419233079426978,0.00166771832376645,0.00445972597237976
35,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","medBMI","leg_tot",62.534132787413,27.115440563967,67.3401250374305,35.0371884035937,85.9459837587173,0.0363342204747168,0.0162213477887429,0.0389377008166892,0.0199670464286627,0.0504884362300943,3.89377008166892,1.99670464286627,5.04884362300943,0.153045226898754,0.0663619781484729,0.164807350103981,0.0857495612412445,0.21034308783182
35,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","direct","leg_tot",104.459552147517,10.5917903477568,102.189702385277,95.5368484472516,115.311628145687,0.0987788946499722,0.0103774505832891,0.0974133839110927,0.0895648788038309,0.109153594624161,9.74133839110927,8.95648788038309,10.9153594624161,0.255652955394896,0.0259222105557488,0.250097754476558,0.233815645889064,0.282212185681315
35,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","medBMI","leg_tot",28.4070455482552,1.65084650017361,27.7026515077001,27.2491099363988,30.1637160945835,0.0268550494969972,0.00156843982131945,0.0259527391583032,0.0259466080524135,0.0285304547294709,2.59527391583032,2.59466080524135,2.85304547294709,0.0695230354634588,0.00404026034954368,0.0677991106090216,0.066689118839826,0.0738222882133632
35,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","direct","leg_tot",155.626989315008,20.6282326504715,149.250233745282,139.455595184805,177.218625679479,0.0350739395650744,0.00424421421994315,0.0336263655938928,0.0318370576775923,0.0395412593280608,3.36263655938928,3.18370576775923,3.95412593280608,0.380879478608193,0.0504852694966475,0.365273089592383,0.341301817999388,0.433722569880435
35,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","medBMI","leg_tot",105.42621925943,11.0554760299584,108.361378924272,93.9574572039283,114.400095599815,0.0237639324164742,0.00221875415594057,0.0244140277206174,0.0214488121930541,0.0255264716313726,2.44140277206174,2.14488121930541,2.55264716313726,0.25801876396829,0.027057028890617,0.265202235727897,0.229950264209941,0.279981312730972
35,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","direct","leg_tot",36.3441075928873,6.16417411689641,32.8010774210082,32.7709706760462,42.9288201558257,0.114123667184873,0.0238665819416997,0.105687367826962,0.0961243214336217,0.139293867390348,10.5687367826962,9.61243214336218,13.9293867390348,0.088948098343274,0.0150861199206352,0.0802769321753869,0.0802032493175859,0.105063438611666
35,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","medBMI","leg_tot",9.94672812415079,0.771733896957488,10.1081829344815,9.15709646271646,10.599123196804,0.0310511114675586,0.00171924788128992,0.0309736636846783,0.0294519846560779,0.0327160688944876,3.09736636846783,2.94519846560779,3.27160688944876,0.024343493621891,0.00188873154708706,0.0247386360341951,0.0224109593177616,0.0259401568755619
35,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","medBMI","leg_tot",47.4956967677092,9.29743572130695,48.570789403648,38.2506177892191,55.8269470056513,0.0137919879785737,0.00285937484572072,0.0144667873665921,0.0108461299365855,0.0161642665407462,1.44667873665921,1.08461299365855,1.61642665407462,0.116240353300167,0.0227544238021385,0.118871521097181,0.0936140667124893,0.136630147260383
35,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","medBMI","leg_tot",5.82708441292587,0.335897484120988,5.76511800065488,5.53841635007972,6.16842392620237,0.012572574744656,0.00231122505827686,0.0127092227315429,0.0103217156214713,0.0147072830789867,1.27092227315429,1.03217156214713,1.47072830789867,0.0142611309437386,0.000822071153473557,0.0141094751486809,0.0135546484643716,0.0150965208489045
35,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","direct","leg_tot",74.8948487099718,17.4305110591818,68.3209424633192,62.0379439887398,93.3395737408586,0.0396095253169398,0.00891140984921936,0.0367618654516565,0.0326845767795303,0.0489549847398401,3.67618654516565,3.26845767795303,4.89549847398401,0.183296683002417,0.0426592070778772,0.167207789972583,0.15183086085748,0.228438064222712
35,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","medBMI","leg_tot",3.03411332369648,0.408516681429529,2.98630205230071,2.66834086433952,3.44052536373984,0.00506681754164759,0.000825258110666056,0.00499356792585086,0.00431627305329678,0.00587962420342563,0.499356792585086,0.431627305329678,0.587962420342563,0.00742564966304491,0.000999798436700999,0.00730863697648606,0.00653046288199678,0.00842029722766808
35,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","medBMI","leg_tot",2.79885443635729,0.519494698825409,2.97674904926534,2.251930613255,3.19456783848772,0.00236330524102914,0.000520742024637668,0.00260874552773385,0.00180737671246693,0.00271060952589235,0.260874552773385,0.180737671246693,0.271060952589235,0.00684988010827751,0.00127140459954436,0.00728525708054856,0.00551134582512726,0.00781834396499737
35,"OC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","direct","leg_tot",37.7929932881473,4.85534766694796,38.4336892187836,32.938335071188,42.1030599640658,0.111468644158004,0.0118657368932794,0.108997060848317,0.101431538597796,0.123606595531445,10.8997060848317,10.1431538597796,12.3606595531445,0.0924940824338387,0.0118829150135741,0.0940621133588166,0.0806128547712398,0.103042483810206
35,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","medBMI","leg_tot",9.82977219333519,1.40060572644007,10.4894731548938,8.33455304967514,10.7642455196704,0.0290676708665952,0.00434151046029656,0.0305681663910119,0.0244946091520579,0.0323653113853783,3.05681663910119,2.44946091520579,3.23653113853783,0.0240572571911456,0.00342782431999858,0.0256718007827277,0.0203978772188871,0.0263442751105593
35,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","medBMI","leg_tot",22.4618990135096,2.43613636808409,22.9336892538424,19.9798408037894,24.5429355189467,0.0248497558582355,0.00275084683613582,0.0260342710889585,0.0219215372876891,0.0267711364826673,2.60342710889585,2.19215372876891,2.67711364826673,0.054972960811434,0.00596216860441984,0.0561276141369359,0.0488984036863852,0.0600660626098062
35,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","medBMI","leg_tot",3.90412314952768,0.814023029174182,3.83191211058378,3.16377639158942,4.70584929056825,0.00454118571515468,0.000682289294507469,0.0042846342470373,0.00403737458873516,0.00526306558947399,0.42846342470373,0.403737458873516,0.526306558947399,0.00955490044599145,0.00199222942171911,0.00937817208426085,0.00774298537654278,0.0115170346229111
35,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","medBMI","leg_tot",1.00504626928284,0.236405285484737,0.9853351354478,0.78942473705318,1.23742226527229,0.0278076916362176,0.00319363539259928,0.0292128069522079,0.0244054352623062,0.0300155999915371,2.92128069522079,2.44054352623062,3.00155999915371,0.00245973722621287,0.000578575234745379,0.00241149645248261,0.00193202788007818,0.00302845123001829
35,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","medBMI","leg_tot",2.46948472348973,0.264497806160322,2.57559683185302,2.18876743698933,2.66000671788133,0.0236634409540761,0.00387037616763572,0.0258137599119244,0.0195262811397815,0.0259728296541995,2.58137599119244,1.95262811397815,2.59728296541995,0.00604378493764873,0.0006473285061079,0.00630348233772899,0.0053567610853646,0.00651006599986463
35,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","medBMI","leg_tot",2.64859242290543,0.85081772005625,2.30489880828028,2.03745987319428,3.55186454504795,0.0107341840528494,0.0042765246190408,0.00890738291932364,0.00773610115005335,0.0152850479191423,0.890738291932364,0.773610115005335,1.52850479191423,0.00648213080213166,0.00208228027177022,0.00564097949980568,0.00498645291284649,0.00869278729839392
35,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","medBMI","leg_tot",29.0501243228917,16.6537649471895,19.5500931568866,19.3319806093254,46.8432945275623,0.00337935327451842,0.00180591198256491,0.00236293696543452,0.00231331198765615,0.00530934842410202,0.236293696543452,0.231331198765615,0.530934842410202,0.07109689812999,0.0407582087006116,0.0478466448596811,0.0473128390348774,0.114643672504865
35,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","medBMI","leg_tot",69.9605881565191,7.85081942543738,71.5108311010829,61.9533190554692,76.6501507546898,0.0252775180284039,0.00287443249591822,0.0266072586148814,0.0222103941266393,0.0272143624316627,2.66072586148814,2.22103941266393,2.72143624316627,0.171220637612166,0.019213993810258,0.175014682122315,0.151623750891508,0.187592586499199
35,"UC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","medBMI","leg_tot",13.6780918256919,1.49500969672515,13.5883143378027,12.2979099856511,15.1345845304386,0.0220021247316784,0.0032873379316814,0.0219291680503257,0.0189107371599049,0.0251555254826018,2.19291680503257,1.89107371599049,2.51555254826018,0.0349764415013276,0.00382291037871282,0.0347468702209684,0.03144715905429,0.0387008595366704
45,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","medBMI","leg_tot",5.09569927132407,0.578259796901676,5.10487629210677,4.54250411710665,5.6410939578762,0.0235293166068165,0.00165104445413362,0.0228981733971025,0.0223175050706145,0.0252775998712753,2.28981733971025,2.23175050706145,2.52775998712753,0.0130302844682656,0.00147867628150521,0.013053751157527,0.0116157013380397,0.0144249209126192
45,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","medBMI","leg_tot",7.20650612237857,0.985558873138539,7.67455525759426,6.15415745889278,7.86101302093102,0.00251844826067023,0.000294165203833106,0.00262021095700028,0.00220857821304267,0.00274182001641724,0.262021095700028,0.220857821304267,0.274182001641724,0.0184278584345285,0.00252018649324286,0.0196247134788022,0.0157368828264927,0.0201015072549317
45,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"BC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
