"age","race","outcome","pathway","riskfactor","V1","V2","V3"
25,3,"LVC","medSBP","dairy_tot",0,0,0
25,4,"LVC","direct","dairy_tot",0,0,0
25,4,"LVC","medBMI","dairy_tot",0,0,0
25,4,"LVC","medSBP","dairy_tot",0,0,0
35,1,"LVC","direct","dairy_tot",0,0,0
35,1,"LVC","medBMI","dairy_tot",0,0,0
35,1,"LVC","medSBP","dairy_tot",0,0,0
35,2,"LVC","direct","dairy_tot",0,0,0
35,2,"LVC","medBMI","dairy_tot",0,0,0
35,2,"LVC","medSBP","dairy_tot",0,0,0
35,3,"LVC","direct","dairy_tot",0,0,0
35,3,"LVC","medBMI","dairy_tot",0,0,0
35,3,"LVC","medSBP","dairy_tot",0,0,0
35,4,"LVC","direct","dairy_tot",0,0,0
35,4,"LVC","medBMI","dairy_tot",0,0,0
35,4,"LVC","medSBP","dairy_tot",0,0,0
45,1,"LVC","direct","dairy_tot",0,0,0
45,1,"LVC","medBMI","dairy_tot",0,0,0
45,1,"LVC","medSBP","dairy_tot",0,0,0
45,2,"LVC","direct","dairy_tot",0,0,0
45,2,"LVC","medBMI","dairy_tot",0,0,0
45,2,"LVC","medSBP","dairy_tot",0,0,0
45,3,"LVC","direct","dairy_tot",0,0,0
45,3,"LVC","medBMI","dairy_tot",0,0,0
45,3,"LVC","medSBP","dairy_tot",0,0,0
45,4,"LVC","direct","dairy_tot",0,0,0
45,4,"LVC","medBMI","dairy_tot",0,0,0
45,4,"LVC","medSBP","dairy_tot",0,0,0
55,1,"LVC","direct","dairy_tot",0,0,0
55,1,"LVC","medBMI","dairy_tot",0,0,0
55,1,"LVC","medSBP","dairy_tot",0,0,0
55,2,"LVC","direct","dairy_tot",0,0,0
55,2,"LVC","medBMI","dairy_tot",0,0,0
55,2,"LVC","medSBP","dairy_tot",0,0,0
55,3,"LVC","direct","dairy_tot",0,0,0
55,3,"LVC","medBMI","dairy_tot",0,0,0
55,3,"LVC","medSBP","dairy_tot",0,0,0
55,4,"LVC","direct","dairy_tot",0,0,0
55,4,"LVC","medBMI","dairy_tot",0,0,0
55,4,"LVC","medSBP","dairy_tot",0,0,0
65,1,"LVC","direct","dairy_tot",0,0,0
65,1,"LVC","medBMI","dairy_tot",0,0,0
65,1,"LVC","medSBP","dairy_tot",0,0,0
65,2,"LVC","direct","dairy_tot",0,0,0
65,2,"LVC","medBMI","dairy_tot",0,0,0
65,2,"LVC","medSBP","dairy_tot",0,0,0
65,3,"LVC","direct","dairy_tot",0,0,0
65,3,"LVC","medBMI","dairy_tot",0,0,0
65,3,"LVC","medSBP","dairy_tot",0,0,0
65,4,"LVC","direct","dairy_tot",0,0,0
65,4,"LVC","medBMI","dairy_tot",0,0,0
65,4,"LVC","medSBP","dairy_tot",0,0,0
75,1,"LVC","direct","dairy_tot",0,0,0
75,1,"LVC","medBMI","dairy_tot",0,0,0
75,1,"LVC","medSBP","dairy_tot",0,0,0
75,2,"LVC","direct","dairy_tot",0,0,0
75,2,"LVC","medBMI","dairy_tot",0,0,0
75,2,"LVC","medSBP","dairy_tot",0,0,0
75,3,"LVC","direct","dairy_tot",0,0,0
75,3,"LVC","medBMI","dairy_tot",0,0,0
75,3,"LVC","medSBP","dairy_tot",0,0,0
75,4,"LVC","direct","dairy_tot",0,0,0
75,4,"LVC","medBMI","dairy_tot",0,0,0
75,4,"LVC","medSBP","dairy_tot",0,0,0
25,1,"MLPC","direct","dairy_tot",0,0,0
25,1,"MLPC","medBMI","dairy_tot",0,0,0
25,1,"MLPC","medSBP","dairy_tot",0,0,0
25,2,"MLPC","direct","dairy_tot",0,0,0
25,2,"MLPC","medBMI","dairy_tot",0,0,0
25,2,"MLPC","medSBP","dairy_tot",0,0,0
25,3,"MLPC","direct","dairy_tot",0,0,0
25,3,"MLPC","medBMI","dairy_tot",0,0,0
25,3,"MLPC","medSBP","dairy_tot",0,0,0
25,4,"MLPC","direct","dairy_tot",0,0,0
25,4,"MLPC","medBMI","dairy_tot",0,0,0
25,4,"MLPC","medSBP","dairy_tot",0,0,0
35,1,"MLPC","direct","dairy_tot",0,0,0
35,1,"MLPC","medBMI","dairy_tot",0,0,0
35,1,"MLPC","medSBP","dairy_tot",0,0,0
35,2,"MLPC","direct","dairy_tot",0,0,0
35,2,"MLPC","medBMI","dairy_tot",0,0,0
35,2,"MLPC","medSBP","dairy_tot",0,0,0
35,3,"MLPC","direct","dairy_tot",0,0,0
35,3,"MLPC","medBMI","dairy_tot",0,0,0
35,3,"MLPC","medSBP","dairy_tot",0,0,0
35,4,"MLPC","direct","dairy_tot",0,0,0
35,4,"MLPC","medBMI","dairy_tot",0,0,0
35,4,"MLPC","medSBP","dairy_tot",0,0,0
45,1,"MLPC","direct","dairy_tot",0,0,0
45,1,"MLPC","medBMI","dairy_tot",0,0,0
45,1,"MLPC","medSBP","dairy_tot",0,0,0
45,2,"MLPC","direct","dairy_tot",0,0,0
45,2,"MLPC","medBMI","dairy_tot",0,0,0
45,2,"MLPC","medSBP","dairy_tot",0,0,0
45,3,"MLPC","direct","dairy_tot",0,0,0
45,3,"MLPC","medBMI","dairy_tot",0,0,0
45,3,"MLPC","medSBP","dairy_tot",0,0,0
45,4,"MLPC","direct","dairy_tot",0,0,0
45,4,"MLPC","medBMI","dairy_tot",0,0,0
45,4,"MLPC","medSBP","dairy_tot",0,0,0
55,1,"MLPC","direct","dairy_tot",0,0,0
55,1,"MLPC","medBMI","dairy_tot",0,0,0
55,1,"MLPC","medSBP","dairy_tot",0,0,0
55,2,"MLPC","direct","dairy_tot",0,0,0
55,2,"MLPC","medBMI","dairy_tot",0,0,0
55,2,"MLPC","medSBP","dairy_tot",0,0,0
55,3,"MLPC","direct","dairy_tot",0,0,0
55,3,"MLPC","medBMI","dairy_tot",0,0,0
55,3,"MLPC","medSBP","dairy_tot",0,0,0
55,4,"MLPC","direct","dairy_tot",0,0,0
55,4,"MLPC","medBMI","dairy_tot",0,0,0
55,4,"MLPC","medSBP","dairy_tot",0,0,0
65,1,"MLPC","direct","dairy_tot",0,0,0
65,1,"MLPC","medBMI","dairy_tot",0,0,0
65,1,"MLPC","medSBP","dairy_tot",0,0,0
65,2,"MLPC","direct","dairy_tot",0,0,0
65,2,"MLPC","medBMI","dairy_tot",0,0,0
65,2,"MLPC","medSBP","dairy_tot",0,0,0
65,3,"MLPC","direct","dairy_tot",0,0,0
65,3,"MLPC","medBMI","dairy_tot",0,0,0
65,3,"MLPC","medSBP","dairy_tot",0,0,0
65,4,"MLPC","direct","dairy_tot",0,0,0
65,4,"MLPC","medBMI","dairy_tot",0,0,0
65,4,"MLPC","medSBP","dairy_tot",0,0,0
75,1,"MLPC","direct","dairy_tot",0,0,0
75,1,"MLPC","medBMI","dairy_tot",0,0,0
75,1,"MLPC","medSBP","dairy_tot",0,0,0
75,2,"MLPC","direct","dairy_tot",0,0,0
75,2,"MLPC","medBMI","dairy_tot",0,0,0
75,2,"MLPC","medSBP","dairy_tot",0,0,0
75,3,"MLPC","direct","dairy_tot",0,0,0
75,3,"MLPC","medBMI","dairy_tot",0,0,0
75,3,"MLPC","medSBP","dairy_tot",0,0,0
75,4,"MLPC","direct","dairy_tot",0,0,0
75,4,"MLPC","medBMI","dairy_tot",0,0,0
75,4,"MLPC","medSBP","dairy_tot",0,0,0
25,1,"MMC","direct","dairy_tot",0,0,0
25,1,"MMC","medBMI","dairy_tot",0,0,0
25,1,"MMC","medSBP","dairy_tot",0,0,0
25,2,"MMC","direct","dairy_tot",0,0,0
25,2,"MMC","medBMI","dairy_tot",0,0,0
25,2,"MMC","medSBP","dairy_tot",0,0,0
25,3,"MMC","direct","dairy_tot",0,0,0
25,3,"MMC","medBMI","dairy_tot",0,0,0
25,3,"MMC","medSBP","dairy_tot",0,0,0
25,4,"MMC","direct","dairy_tot",0,0,0
25,4,"MMC","medBMI","dairy_tot",0,0,0
25,4,"MMC","medSBP","dairy_tot",0,0,0
35,1,"MMC","direct","dairy_tot",0,0,0
35,1,"MMC","medBMI","dairy_tot",0,0,0
35,1,"MMC","medSBP","dairy_tot",0,0,0
35,2,"MMC","direct","dairy_tot",0,0,0
35,2,"MMC","medBMI","dairy_tot",0,0,0
35,2,"MMC","medSBP","dairy_tot",0,0,0
35,3,"MMC","direct","dairy_tot",0,0,0
35,3,"MMC","medBMI","dairy_tot",0,0,0
35,3,"MMC","medSBP","dairy_tot",0,0,0
35,4,"MMC","direct","dairy_tot",0,0,0
35,4,"MMC","medBMI","dairy_tot",0,0,0
35,4,"MMC","medSBP","dairy_tot",0,0,0
45,1,"MMC","direct","dairy_tot",0,0,0
45,1,"MMC","medBMI","dairy_tot",0,0,0
45,1,"MMC","medSBP","dairy_tot",0,0,0
45,2,"MMC","direct","dairy_tot",0,0,0
45,2,"MMC","medBMI","dairy_tot",0,0,0
45,2,"MMC","medSBP","dairy_tot",0,0,0
45,3,"MMC","direct","dairy_tot",0,0,0
45,3,"MMC","medBMI","dairy_tot",0,0,0
45,3,"MMC","medSBP","dairy_tot",0,0,0
45,4,"MMC","direct","dairy_tot",0,0,0
45,4,"MMC","medBMI","dairy_tot",0,0,0
45,4,"MMC","medSBP","dairy_tot",0,0,0
55,1,"MMC","direct","dairy_tot",0,0,0
55,1,"MMC","medBMI","dairy_tot",0,0,0
55,1,"MMC","medSBP","dairy_tot",0,0,0
55,2,"MMC","direct","dairy_tot",0,0,0
55,2,"MMC","medBMI","dairy_tot",0,0,0
55,2,"MMC","medSBP","dairy_tot",0,0,0
55,3,"MMC","direct","dairy_tot",0,0,0
55,3,"MMC","medBMI","dairy_tot",0,0,0
55,3,"MMC","medSBP","dairy_tot",0,0,0
55,4,"MMC","direct","dairy_tot",0,0,0
55,4,"MMC","medBMI","dairy_tot",0,0,0
55,4,"MMC","medSBP","dairy_tot",0,0,0
65,1,"MMC","direct","dairy_tot",0,0,0
65,1,"MMC","medBMI","dairy_tot",0,0,0
65,1,"MMC","medSBP","dairy_tot",0,0,0
65,2,"MMC","direct","dairy_tot",0,0,0
65,2,"MMC","medBMI","dairy_tot",0,0,0
65,2,"MMC","medSBP","dairy_tot",0,0,0
65,3,"MMC","direct","dairy_tot",0,0,0
65,3,"MMC","medBMI","dairy_tot",0,0,0
65,3,"MMC","medSBP","dairy_tot",0,0,0
65,4,"MMC","direct","dairy_tot",0,0,0
65,4,"MMC","medBMI","dairy_tot",0,0,0
65,4,"MMC","medSBP","dairy_tot",0,0,0
75,1,"MMC","direct","dairy_tot",0,0,0
75,1,"MMC","medBMI","dairy_tot",0,0,0
75,1,"MMC","medSBP","dairy_tot",0,0,0
75,2,"MMC","direct","dairy_tot",0,0,0
75,2,"MMC","medBMI","dairy_tot",0,0,0
75,2,"MMC","medSBP","dairy_tot",0,0,0
75,3,"MMC","direct","dairy_tot",0,0,0
75,3,"MMC","medBMI","dairy_tot",0,0,0
75,3,"MMC","medSBP","dairy_tot",0,0,0
75,4,"MMC","direct","dairy_tot",0,0,0
75,4,"MMC","medBMI","dairy_tot",0,0,0
75,4,"MMC","medSBP","dairy_tot",0,0,0
25,1,"OC","direct","dairy_tot",0,0,0
25,1,"OC","medBMI","dairy_tot",0,0,0
25,1,"OC","medSBP","dairy_tot",0,0,0
25,2,"OC","direct","dairy_tot",0,0,0
25,2,"OC","medBMI","dairy_tot",0,0,0
25,2,"OC","medSBP","dairy_tot",0,0,0
25,3,"OC","direct","dairy_tot",0,0,0
25,3,"OC","medBMI","dairy_tot",0,0,0
25,3,"OC","medSBP","dairy_tot",0,0,0
25,4,"OC","direct","dairy_tot",0,0,0
25,4,"OC","medBMI","dairy_tot",0,0,0
25,4,"OC","medSBP","dairy_tot",0,0,0
35,1,"OC","direct","dairy_tot",0,0,0
35,1,"OC","medBMI","dairy_tot",0,0,0
35,1,"OC","medSBP","dairy_tot",0,0,0
35,2,"OC","direct","dairy_tot",0,0,0
35,2,"OC","medBMI","dairy_tot",0,0,0
35,2,"OC","medSBP","dairy_tot",0,0,0
35,3,"OC","direct","dairy_tot",0,0,0
35,3,"OC","medBMI","dairy_tot",0,0,0
35,3,"OC","medSBP","dairy_tot",0,0,0
35,4,"OC","direct","dairy_tot",0,0,0
35,4,"OC","medBMI","dairy_tot",0,0,0
35,4,"OC","medSBP","dairy_tot",0,0,0
45,1,"OC","direct","dairy_tot",0,0,0
45,1,"OC","medBMI","dairy_tot",0,0,0
45,1,"OC","medSBP","dairy_tot",0,0,0
45,2,"OC","direct","dairy_tot",0,0,0
45,2,"OC","medBMI","dairy_tot",0,0,0
45,2,"OC","medSBP","dairy_tot",0,0,0
45,3,"OC","direct","dairy_tot",0,0,0
45,3,"OC","medBMI","dairy_tot",0,0,0
45,3,"OC","medSBP","dairy_tot",0,0,0
45,4,"OC","direct","dairy_tot",0,0,0
45,4,"OC","medBMI","dairy_tot",0,0,0
45,4,"OC","medSBP","dairy_tot",0,0,0
55,1,"OC","direct","dairy_tot",0,0,0
55,1,"OC","medBMI","dairy_tot",0,0,0
55,1,"OC","medSBP","dairy_tot",0,0,0
55,2,"OC","direct","dairy_tot",0,0,0
55,2,"OC","medBMI","dairy_tot",0,0,0
55,2,"OC","medSBP","dairy_tot",0,0,0
55,3,"OC","direct","dairy_tot",0,0,0
55,3,"OC","medBMI","dairy_tot",0,0,0
55,3,"OC","medSBP","dairy_tot",0,0,0
55,4,"OC","direct","dairy_tot",0,0,0
55,4,"OC","medBMI","dairy_tot",0,0,0
55,4,"OC","medSBP","dairy_tot",0,0,0
65,1,"OC","direct","dairy_tot",0,0,0
65,1,"OC","medBMI","dairy_tot",0,0,0
65,1,"OC","medSBP","dairy_tot",0,0,0
65,2,"OC","direct","dairy_tot",0,0,0
65,2,"OC","medBMI","dairy_tot",0,0,0
65,2,"OC","medSBP","dairy_tot",0,0,0
65,3,"OC","direct","dairy_tot",0,0,0
65,3,"OC","medBMI","dairy_tot",0,0,0
65,3,"OC","medSBP","dairy_tot",0,0,0
65,4,"OC","direct","dairy_tot",0,0,0
65,4,"OC","medBMI","dairy_tot",0,0,0
65,4,"OC","medSBP","dairy_tot",0,0,0
75,1,"OC","direct","dairy_tot",0,0,0
75,1,"OC","medBMI","dairy_tot",0,0,0
75,1,"OC","medSBP","dairy_tot",0,0,0
75,2,"OC","direct","dairy_tot",0,0,0
75,2,"OC","medBMI","dairy_tot",0,0,0
75,2,"OC","medSBP","dairy_tot",0,0,0
75,3,"OC","direct","dairy_tot",0,0,0
75,3,"OC","medBMI","dairy_tot",0,0,0
75,3,"OC","medSBP","dairy_tot",0,0,0
75,4,"OC","direct","dairy_tot",0,0,0
75,4,"OC","medBMI","dairy_tot",0,0,0
75,4,"OC","medSBP","dairy_tot",0,0,0
25,1,"OSTK","direct","dairy_tot",0,0,0
25,1,"OSTK","medBMI","dairy_tot",0,0,0
25,1,"OSTK","medSBP","dairy_tot",0,0,0
25,2,"OSTK","direct","dairy_tot",0,0,0
25,2,"OSTK","medBMI","dairy_tot",0,0,0
25,2,"OSTK","medSBP","dairy_tot",0,0,0
25,3,"OSTK","direct","dairy_tot",0,0,0
25,3,"OSTK","medBMI","dairy_tot",0,0,0
25,3,"OSTK","medSBP","dairy_tot",0,0,0
25,4,"OSTK","direct","dairy_tot",0,0,0
25,4,"OSTK","medBMI","dairy_tot",0,0,0
25,4,"OSTK","medSBP","dairy_tot",0,0,0
35,1,"OSTK","direct","dairy_tot",0,0,0
35,1,"OSTK","medBMI","dairy_tot",0,0,0
35,1,"OSTK","medSBP","dairy_tot",0,0,0
35,2,"OSTK","direct","dairy_tot",0,0,0
35,2,"OSTK","medBMI","dairy_tot",0,0,0
35,2,"OSTK","medSBP","dairy_tot",0,0,0
35,3,"OSTK","direct","dairy_tot",0,0,0
35,3,"OSTK","medBMI","dairy_tot",0,0,0
35,3,"OSTK","medSBP","dairy_tot",0,0,0
35,4,"OSTK","direct","dairy_tot",0,0,0
35,4,"OSTK","medBMI","dairy_tot",0,0,0
35,4,"OSTK","medSBP","dairy_tot",0,0,0
45,1,"OSTK","direct","dairy_tot",0,0,0
45,1,"OSTK","medBMI","dairy_tot",0,0,0
45,1,"OSTK","medSBP","dairy_tot",0,0,0
45,2,"OSTK","direct","dairy_tot",0,0,0
45,2,"OSTK","medBMI","dairy_tot",0,0,0
45,2,"OSTK","medSBP","dairy_tot",0,0,0
45,3,"OSTK","direct","dairy_tot",0,0,0
45,3,"OSTK","medBMI","dairy_tot",0,0,0
45,3,"OSTK","medSBP","dairy_tot",0,0,0
45,4,"OSTK","direct","dairy_tot",0,0,0
45,4,"OSTK","medBMI","dairy_tot",0,0,0
45,4,"OSTK","medSBP","dairy_tot",0,0,0
55,1,"OSTK","direct","dairy_tot",0,0,0
55,1,"OSTK","medBMI","dairy_tot",0,0,0
55,1,"OSTK","medSBP","dairy_tot",0,0,0
55,2,"OSTK","direct","dairy_tot",0,0,0
55,2,"OSTK","medBMI","dairy_tot",0,0,0
55,2,"OSTK","medSBP","dairy_tot",0,0,0
55,3,"OSTK","direct","dairy_tot",0,0,0
55,3,"OSTK","medBMI","dairy_tot",0,0,0
55,3,"OSTK","medSBP","dairy_tot",0,0,0
55,4,"OSTK","direct","dairy_tot",0,0,0
55,4,"OSTK","medBMI","dairy_tot",0,0,0
55,4,"OSTK","medSBP","dairy_tot",0,0,0
65,1,"OSTK","direct","dairy_tot",0,0,0
65,1,"OSTK","medBMI","dairy_tot",0,0,0
65,1,"OSTK","medSBP","dairy_tot",0,0,0
65,2,"OSTK","direct","dairy_tot",0,0,0
65,2,"OSTK","medBMI","dairy_tot",0,0,0
65,2,"OSTK","medSBP","dairy_tot",0,0,0
65,3,"OSTK","direct","dairy_tot",0,0,0
65,3,"OSTK","medBMI","dairy_tot",0,0,0
65,3,"OSTK","medSBP","dairy_tot",0,0,0
65,4,"OSTK","direct","dairy_tot",0,0,0
65,4,"OSTK","medBMI","dairy_tot",0,0,0
65,4,"OSTK","medSBP","dairy_tot",0,0,0
75,1,"OSTK","direct","dairy_tot",0,0,0
75,1,"OSTK","medBMI","dairy_tot",0,0,0
75,1,"OSTK","medSBP","dairy_tot",0,0,0
75,2,"OSTK","direct","dairy_tot",0,0,0
75,2,"OSTK","medBMI","dairy_tot",0,0,0
75,2,"OSTK","medSBP","dairy_tot",0,0,0
75,3,"OSTK","direct","dairy_tot",0,0,0
75,3,"OSTK","medBMI","dairy_tot",0,0,0
75,3,"OSTK","medSBP","dairy_tot",0,0,0
75,4,"OSTK","direct","dairy_tot",0,0,0
75,4,"OSTK","medBMI","dairy_tot",0,0,0
75,4,"OSTK","medSBP","dairy_tot",0,0,0
25,1,"OTH","direct","dairy_tot",0,0,0
25,1,"OTH","medBMI","dairy_tot",0,0,0
25,1,"OTH","medSBP","dairy_tot",0,0,0
25,2,"OTH","direct","dairy_tot",0,0,0
25,2,"OTH","medBMI","dairy_tot",0,0,0
25,2,"OTH","medSBP","dairy_tot",0,0,0
25,3,"OTH","direct","dairy_tot",0,0,0
25,3,"OTH","medBMI","dairy_tot",0,0,0
25,3,"OTH","medSBP","dairy_tot",0,0,0
25,4,"OTH","direct","dairy_tot",0,0,0
25,4,"OTH","medBMI","dairy_tot",0,0,0
25,4,"OTH","medSBP","dairy_tot",0,0,0
35,1,"OTH","direct","dairy_tot",0,0,0
35,1,"OTH","medBMI","dairy_tot",0,0,0
35,1,"OTH","medSBP","dairy_tot",0,0,0
35,2,"OTH","direct","dairy_tot",0,0,0
35,2,"OTH","medBMI","dairy_tot",0,0,0
35,2,"OTH","medSBP","dairy_tot",0,0,0
35,3,"OTH","direct","dairy_tot",0,0,0
35,3,"OTH","medBMI","dairy_tot",0,0,0
35,3,"OTH","medSBP","dairy_tot",0,0,0
35,4,"OTH","direct","dairy_tot",0,0,0
35,4,"OTH","medBMI","dairy_tot",0,0,0
35,4,"OTH","medSBP","dairy_tot",0,0,0
45,1,"OTH","direct","dairy_tot",0,0,0
45,1,"OTH","medBMI","dairy_tot",0,0,0
45,1,"OTH","medSBP","dairy_tot",0,0,0
45,2,"OTH","direct","dairy_tot",0,0,0
45,2,"OTH","medBMI","dairy_tot",0,0,0
45,2,"OTH","medSBP","dairy_tot",0,0,0
45,3,"OTH","direct","dairy_tot",0,0,0
45,3,"OTH","medBMI","dairy_tot",0,0,0
45,3,"OTH","medSBP","dairy_tot",0,0,0
45,4,"OTH","direct","dairy_tot",0,0,0
45,4,"OTH","medBMI","dairy_tot",0,0,0
45,4,"OTH","medSBP","dairy_tot",0,0,0
55,1,"OTH","direct","dairy_tot",0,0,0
55,1,"OTH","medBMI","dairy_tot",0,0,0
55,1,"OTH","medSBP","dairy_tot",0,0,0
55,2,"OTH","direct","dairy_tot",0,0,0
55,2,"OTH","medBMI","dairy_tot",0,0,0
55,2,"OTH","medSBP","dairy_tot",0,0,0
55,3,"OTH","direct","dairy_tot",0,0,0
55,3,"OTH","medBMI","dairy_tot",0,0,0
55,3,"OTH","medSBP","dairy_tot",0,0,0
55,4,"OTH","direct","dairy_tot",0,0,0
55,4,"OTH","medBMI","dairy_tot",0,0,0
55,4,"OTH","medSBP","dairy_tot",0,0,0
65,1,"OTH","direct","dairy_tot",0,0,0
65,1,"OTH","medBMI","dairy_tot",0,0,0
65,1,"OTH","medSBP","dairy_tot",0,0,0
65,2,"OTH","direct","dairy_tot",0,0,0
65,2,"OTH","medBMI","dairy_tot",0,0,0
65,2,"OTH","medSBP","dairy_tot",0,0,0
65,3,"OTH","direct","dairy_tot",0,0,0
65,3,"OTH","medBMI","dairy_tot",0,0,0
65,3,"OTH","medSBP","dairy_tot",0,0,0
65,4,"OTH","direct","dairy_tot",0,0,0
65,4,"OTH","medBMI","dairy_tot",0,0,0
65,4,"OTH","medSBP","dairy_tot",0,0,0
75,1,"OTH","direct","dairy_tot",0,0,0
75,1,"OTH","medBMI","dairy_tot",0,0,0
75,1,"OTH","medSBP","dairy_tot",0,0,0
75,2,"OTH","direct","dairy_tot",0,0,0
75,2,"OTH","medBMI","dairy_tot",0,0,0
75,2,"OTH","medSBP","dairy_tot",0,0,0
75,3,"OTH","direct","dairy_tot",0,0,0
75,3,"OTH","medBMI","dairy_tot",0,0,0
75,3,"OTH","medSBP","dairy_tot",0,0,0
75,4,"OTH","direct","dairy_tot",0,0,0
75,4,"OTH","medBMI","dairy_tot",0,0,0
75,4,"OTH","medSBP","dairy_tot",0,0,0
25,1,"PC","direct","dairy_tot",0,0,0
25,1,"PC","medBMI","dairy_tot",0,0,0
25,1,"PC","medSBP","dairy_tot",0,0,0
25,2,"PC","direct","dairy_tot",0,0,0
25,2,"PC","medBMI","dairy_tot",0,0,0
25,2,"PC","medSBP","dairy_tot",0,0,0
25,3,"PC","direct","dairy_tot",0,0,0
25,3,"PC","medBMI","dairy_tot",0,0,0
25,3,"PC","medSBP","dairy_tot",0,0,0
25,4,"PC","direct","dairy_tot",0,0,0
25,4,"PC","medBMI","dairy_tot",0,0,0
25,4,"PC","medSBP","dairy_tot",0,0,0
35,1,"PC","direct","dairy_tot",0,0,0
35,1,"PC","medBMI","dairy_tot",0,0,0
35,1,"PC","medSBP","dairy_tot",0,0,0
35,2,"PC","direct","dairy_tot",0,0,0
35,2,"PC","medBMI","dairy_tot",0,0,0
35,2,"PC","medSBP","dairy_tot",0,0,0
35,3,"PC","direct","dairy_tot",0,0,0
35,3,"PC","medBMI","dairy_tot",0,0,0
35,3,"PC","medSBP","dairy_tot",0,0,0
35,4,"PC","direct","dairy_tot",0,0,0
35,4,"PC","medBMI","dairy_tot",0,0,0
35,4,"PC","medSBP","dairy_tot",0,0,0
45,1,"PC","direct","dairy_tot",0,0,0
45,1,"PC","medBMI","dairy_tot",0,0,0
45,1,"PC","medSBP","dairy_tot",0,0,0
45,2,"PC","direct","dairy_tot",0,0,0
45,2,"PC","medBMI","dairy_tot",0,0,0
45,2,"PC","medSBP","dairy_tot",0,0,0
45,3,"PC","direct","dairy_tot",0,0,0
45,3,"PC","medBMI","dairy_tot",0,0,0
45,3,"PC","medSBP","dairy_tot",0,0,0
45,4,"PC","direct","dairy_tot",0,0,0
45,4,"PC","medBMI","dairy_tot",0,0,0
45,4,"PC","medSBP","dairy_tot",0,0,0
55,1,"PC","direct","dairy_tot",0,0,0
55,1,"PC","medBMI","dairy_tot",0,0,0
55,1,"PC","medSBP","dairy_tot",0,0,0
55,2,"PC","direct","dairy_tot",0,0,0
55,2,"PC","medBMI","dairy_tot",0,0,0
55,2,"PC","medSBP","dairy_tot",0,0,0
55,3,"PC","direct","dairy_tot",0,0,0
55,3,"PC","medBMI","dairy_tot",0,0,0
55,3,"PC","medSBP","dairy_tot",0,0,0
55,4,"PC","direct","dairy_tot",0,0,0
55,4,"PC","medBMI","dairy_tot",0,0,0
55,4,"PC","medSBP","dairy_tot",0,0,0
65,1,"PC","direct","dairy_tot",0,0,0
65,1,"PC","medBMI","dairy_tot",0,0,0
65,1,"PC","medSBP","dairy_tot",0,0,0
65,2,"PC","direct","dairy_tot",0,0,0
65,2,"PC","medBMI","dairy_tot",0,0,0
65,2,"PC","medSBP","dairy_tot",0,0,0
65,3,"PC","direct","dairy_tot",0,0,0
65,3,"PC","medBMI","dairy_tot",0,0,0
65,3,"PC","medSBP","dairy_tot",0,0,0
65,4,"PC","direct","dairy_tot",0,0,0
65,4,"PC","medBMI","dairy_tot",0,0,0
65,4,"PC","medSBP","dairy_tot",0,0,0
75,1,"PC","direct","dairy_tot",0,0,0
75,1,"PC","medBMI","dairy_tot",0,0,0
75,1,"PC","medSBP","dairy_tot",0,0,0
75,2,"PC","direct","dairy_tot",0,0,0
75,2,"PC","medBMI","dairy_tot",0,0,0
75,2,"PC","medSBP","dairy_tot",0,0,0
75,3,"PC","direct","dairy_tot",0,0,0
75,3,"PC","medBMI","dairy_tot",0,0,0
75,3,"PC","medSBP","dairy_tot",0,0,0
75,4,"PC","direct","dairy_tot",0,0,0
75,4,"PC","medBMI","dairy_tot",0,0,0
75,4,"PC","medSBP","dairy_tot",0,0,0
25,1,"PVD","direct","dairy_tot",0,0,0
25,1,"PVD","medBMI","dairy_tot",0,0,0
25,1,"PVD","medSBP","dairy_tot",0,0,0
25,2,"PVD","direct","dairy_tot",0,0,0
25,2,"PVD","medBMI","dairy_tot",0,0,0
25,2,"PVD","medSBP","dairy_tot",0,0,0
25,3,"PVD","direct","dairy_tot",0,0,0
25,3,"PVD","medBMI","dairy_tot",0,0,0
25,3,"PVD","medSBP","dairy_tot",0,0,0
25,4,"PVD","direct","dairy_tot",0,0,0
25,4,"PVD","medBMI","dairy_tot",0,0,0
25,4,"PVD","medSBP","dairy_tot",0,0,0
35,1,"PVD","direct","dairy_tot",0,0,0
35,1,"PVD","medBMI","dairy_tot",0,0,0
35,1,"PVD","medSBP","dairy_tot",0,0,0
35,2,"PVD","direct","dairy_tot",0,0,0
35,2,"PVD","medBMI","dairy_tot",0,0,0
35,2,"PVD","medSBP","dairy_tot",0,0,0
35,3,"PVD","direct","dairy_tot",0,0,0
35,3,"PVD","medBMI","dairy_tot",0,0,0
35,3,"PVD","medSBP","dairy_tot",0,0,0
35,4,"PVD","direct","dairy_tot",0,0,0
35,4,"PVD","medBMI","dairy_tot",0,0,0
35,4,"PVD","medSBP","dairy_tot",0,0,0
45,1,"PVD","direct","dairy_tot",0,0,0
45,1,"PVD","medBMI","dairy_tot",0,0,0
45,1,"PVD","medSBP","dairy_tot",0,0,0
45,2,"PVD","direct","dairy_tot",0,0,0
45,2,"PVD","medBMI","dairy_tot",0,0,0
45,2,"PVD","medSBP","dairy_tot",0,0,0
45,3,"PVD","direct","dairy_tot",0,0,0
45,3,"PVD","medBMI","dairy_tot",0,0,0
45,3,"PVD","medSBP","dairy_tot",0,0,0
45,4,"PVD","direct","dairy_tot",0,0,0
