"female","race","outcome","pathway","riskfactor","V1","V2","V3"
1,4,"OTH","medBMI","dairy_tot",0,0,0
1,4,"OTH","medSBP","dairy_tot",0,0,0
0,1,"PC","direct","dairy_tot",0,0,0
0,1,"PC","medBMI","dairy_tot",0,0,0
0,1,"PC","medSBP","dairy_tot",0,0,0
0,2,"PC","direct","dairy_tot",0,0,0
0,2,"PC","medBMI","dairy_tot",0,0,0
0,2,"PC","medSBP","dairy_tot",0,0,0
0,3,"PC","direct","dairy_tot",0,0,0
0,3,"PC","medBMI","dairy_tot",0,0,0
0,3,"PC","medSBP","dairy_tot",0,0,0
0,4,"PC","direct","dairy_tot",0,0,0
0,4,"PC","medBMI","dairy_tot",0,0,0
0,4,"PC","medSBP","dairy_tot",0,0,0
1,1,"PC","direct","dairy_tot",0,0,0
1,1,"PC","medBMI","dairy_tot",0,0,0
1,1,"PC","medSBP","dairy_tot",0,0,0
1,2,"PC","direct","dairy_tot",0,0,0
1,2,"PC","medBMI","dairy_tot",0,0,0
1,2,"PC","medSBP","dairy_tot",0,0,0
1,3,"PC","direct","dairy_tot",0,0,0
1,3,"PC","medBMI","dairy_tot",0,0,0
1,3,"PC","medSBP","dairy_tot",0,0,0
1,4,"PC","direct","dairy_tot",0,0,0
1,4,"PC","medBMI","dairy_tot",0,0,0
1,4,"PC","medSBP","dairy_tot",0,0,0
0,1,"PVD","direct","dairy_tot",0,0,0
0,1,"PVD","medBMI","dairy_tot",0,0,0
0,1,"PVD","medSBP","dairy_tot",0,0,0
0,2,"PVD","direct","dairy_tot",0,0,0
0,2,"PVD","medBMI","dairy_tot",0,0,0
0,2,"PVD","medSBP","dairy_tot",0,0,0
0,3,"PVD","direct","dairy_tot",0,0,0
0,3,"PVD","medBMI","dairy_tot",0,0,0
0,3,"PVD","medSBP","dairy_tot",0,0,0
0,4,"PVD","direct","dairy_tot",0,0,0
0,4,"PVD","medBMI","dairy_tot",0,0,0
0,4,"PVD","medSBP","dairy_tot",0,0,0
1,1,"PVD","direct","dairy_tot",0,0,0
1,1,"PVD","medBMI","dairy_tot",0,0,0
1,1,"PVD","medSBP","dairy_tot",0,0,0
1,2,"PVD","direct","dairy_tot",0,0,0
1,2,"PVD","medBMI","dairy_tot",0,0,0
1,2,"PVD","medSBP","dairy_tot",0,0,0
1,3,"PVD","direct","dairy_tot",0,0,0
1,3,"PVD","medBMI","dairy_tot",0,0,0
1,3,"PVD","medSBP","dairy_tot",0,0,0
1,4,"PVD","direct","dairy_tot",0,0,0
1,4,"PVD","medBMI","dairy_tot",0,0,0
1,4,"PVD","medSBP","dairy_tot",0,0,0
0,1,"RHD","direct","dairy_tot",0,0,0
0,1,"RHD","medBMI","dairy_tot",0,0,0
0,1,"RHD","medSBP","dairy_tot",0,0,0
0,2,"RHD","direct","dairy_tot",0,0,0
0,2,"RHD","medBMI","dairy_tot",0,0,0
0,2,"RHD","medSBP","dairy_tot",0,0,0
0,3,"RHD","direct","dairy_tot",0,0,0
0,3,"RHD","medBMI","dairy_tot",0,0,0
0,3,"RHD","medSBP","dairy_tot",0,0,0
0,4,"RHD","direct","dairy_tot",0,0,0
0,4,"RHD","medBMI","dairy_tot",0,0,0
0,4,"RHD","medSBP","dairy_tot",0,0,0
1,1,"RHD","direct","dairy_tot",0,0,0
1,1,"RHD","medBMI","dairy_tot",0,0,0
1,1,"RHD","medSBP","dairy_tot",0,0,0
1,2,"RHD","direct","dairy_tot",0,0,0
1,2,"RHD","medBMI","dairy_tot",0,0,0
1,2,"RHD","medSBP","dairy_tot",0,0,0
1,3,"RHD","direct","dairy_tot",0,0,0
1,3,"RHD","medBMI","dairy_tot",0,0,0
1,3,"RHD","medSBP","dairy_tot",0,0,0
1,4,"RHD","direct","dairy_tot",0,0,0
1,4,"RHD","medBMI","dairy_tot",0,0,0
1,4,"RHD","medSBP","dairy_tot",0,0,0
0,1,"SCC","direct","dairy_tot",0,0,0
0,1,"SCC","medBMI","dairy_tot",0,0,0
0,1,"SCC","medSBP","dairy_tot",0,0,0
0,2,"SCC","direct","dairy_tot",0,0,0
0,2,"SCC","medBMI","dairy_tot",0,0,0
0,2,"SCC","medSBP","dairy_tot",0,0,0
0,3,"SCC","direct","dairy_tot",0,0,0
0,3,"SCC","medBMI","dairy_tot",0,0,0
0,3,"SCC","medSBP","dairy_tot",0,0,0
0,4,"SCC","direct","dairy_tot",0,0,0
0,4,"SCC","medBMI","dairy_tot",0,0,0
0,4,"SCC","medSBP","dairy_tot",0,0,0
1,1,"SCC","direct","dairy_tot",0,0,0
1,1,"SCC","medBMI","dairy_tot",0,0,0
1,1,"SCC","medSBP","dairy_tot",0,0,0
1,2,"SCC","direct","dairy_tot",0,0,0
1,2,"SCC","medBMI","dairy_tot",0,0,0
1,2,"SCC","medSBP","dairy_tot",0,0,0
1,3,"SCC","direct","dairy_tot",0,0,0
1,3,"SCC","medBMI","dairy_tot",0,0,0
1,3,"SCC","medSBP","dairy_tot",0,0,0
1,4,"SCC","direct","dairy_tot",0,0,0
1,4,"SCC","medBMI","dairy_tot",0,0,0
1,4,"SCC","medSBP","dairy_tot",0,0,0
0,1,"SCNC","direct","dairy_tot",0,0,0
0,1,"SCNC","medBMI","dairy_tot",0,0,0
0,1,"SCNC","medSBP","dairy_tot",0,0,0
0,2,"SCNC","direct","dairy_tot",0,0,0
0,2,"SCNC","medBMI","dairy_tot",0,0,0
0,2,"SCNC","medSBP","dairy_tot",0,0,0
0,3,"SCNC","direct","dairy_tot",0,0,0
0,3,"SCNC","medBMI","dairy_tot",0,0,0
0,3,"SCNC","medSBP","dairy_tot",0,0,0
0,4,"SCNC","direct","dairy_tot",0,0,0
0,4,"SCNC","medBMI","dairy_tot",0,0,0
0,4,"SCNC","medSBP","dairy_tot",0,0,0
1,1,"SCNC","direct","dairy_tot",0,0,0
1,1,"SCNC","medBMI","dairy_tot",0,0,0
1,1,"SCNC","medSBP","dairy_tot",0,0,0
1,2,"SCNC","direct","dairy_tot",0,0,0
1,2,"SCNC","medBMI","dairy_tot",0,0,0
1,2,"SCNC","medSBP","dairy_tot",0,0,0
1,3,"SCNC","direct","dairy_tot",0,0,0
1,3,"SCNC","medBMI","dairy_tot",0,0,0
1,3,"SCNC","medSBP","dairy_tot",0,0,0
1,4,"SCNC","direct","dairy_tot",0,0,0
1,4,"SCNC","medBMI","dairy_tot",0,0,0
1,4,"SCNC","medSBP","dairy_tot",0,0,0
0,1,"TC","direct","dairy_tot",0,0,0
0,1,"TC","medBMI","dairy_tot",0,0,0
0,1,"TC","medSBP","dairy_tot",0,0,0
0,2,"TC","direct","dairy_tot",0,0,0
0,2,"TC","medBMI","dairy_tot",0,0,0
0,2,"TC","medSBP","dairy_tot",0,0,0
0,3,"TC","direct","dairy_tot",0,0,0
0,3,"TC","medBMI","dairy_tot",0,0,0
0,3,"TC","medSBP","dairy_tot",0,0,0
0,4,"TC","direct","dairy_tot",0,0,0
0,4,"TC","medBMI","dairy_tot",0,0,0
0,4,"TC","medSBP","dairy_tot",0,0,0
1,1,"TC","direct","dairy_tot",0,0,0
1,1,"TC","medBMI","dairy_tot",0,0,0
1,1,"TC","medSBP","dairy_tot",0,0,0
1,2,"TC","direct","dairy_tot",0,0,0
1,2,"TC","medBMI","dairy_tot",0,0,0
1,2,"TC","medSBP","dairy_tot",0,0,0
1,3,"TC","direct","dairy_tot",0,0,0
1,3,"TC","medBMI","dairy_tot",0,0,0
1,3,"TC","medSBP","dairy_tot",0,0,0
1,4,"TC","direct","dairy_tot",0,0,0
1,4,"TC","medBMI","dairy_tot",0,0,0
1,4,"TC","medSBP","dairy_tot",0,0,0
0,1,"UC","direct","dairy_tot",0,0,0
0,1,"UC","medBMI","dairy_tot",0,0,0
0,1,"UC","medSBP","dairy_tot",0,0,0
0,2,"UC","direct","dairy_tot",0,0,0
0,2,"UC","medBMI","dairy_tot",0,0,0
0,2,"UC","medSBP","dairy_tot",0,0,0
0,3,"UC","direct","dairy_tot",0,0,0
0,3,"UC","medBMI","dairy_tot",0,0,0
0,3,"UC","medSBP","dairy_tot",0,0,0
0,4,"UC","direct","dairy_tot",0,0,0
0,4,"UC","medBMI","dairy_tot",0,0,0
0,4,"UC","medSBP","dairy_tot",0,0,0
1,1,"UC","direct","dairy_tot",0,0,0
1,1,"UC","medBMI","dairy_tot",0,0,0
1,1,"UC","medSBP","dairy_tot",0,0,0
1,2,"UC","direct","dairy_tot",0,0,0
1,2,"UC","medBMI","dairy_tot",0,0,0
1,2,"UC","medSBP","dairy_tot",0,0,0
1,3,"UC","direct","dairy_tot",0,0,0
1,3,"UC","medBMI","dairy_tot",0,0,0
1,3,"UC","medSBP","dairy_tot",0,0,0
1,4,"UC","direct","dairy_tot",0,0,0
1,4,"UC","medBMI","dairy_tot",0,0,0
1,4,"UC","medSBP","dairy_tot",0,0,0
0,1,"AA","direct","leg_tot",0,0,0
0,1,"AA","medBMI","leg_tot",67.5929090825062,72.0547498870909,61.9736650301371
0,1,"AA","medSBP","leg_tot",0,0,0
0,2,"AA","direct","leg_tot",0,0,0
0,2,"AA","medBMI","leg_tot",11.7715245528181,12.6441295009113,14.1004071729951
0,2,"AA","medSBP","leg_tot",0,0,0
0,3,"AA","direct","leg_tot",0,0,0
0,3,"AA","medBMI","leg_tot",4.81901613032741,5.4666169067317,4.90454412160034
0,3,"AA","medSBP","leg_tot",0,0,0
0,4,"AA","direct","leg_tot",0,0,0
0,4,"AA","medBMI","leg_tot",3.03821983855662,3.69233780758676,3.04702180146662
0,4,"AA","medSBP","leg_tot",0,0,0
1,1,"AA","direct","leg_tot",0,0,0
1,1,"AA","medBMI","leg_tot",41.7441303799313,38.2630852171608,48.0316102545876
1,1,"AA","medSBP","leg_tot",0,0,0
1,2,"AA","direct","leg_tot",0,0,0
1,2,"AA","medBMI","leg_tot",9.55364568975611,8.43945562424755,8.54128472135892
1,2,"AA","medSBP","leg_tot",0,0,0
1,3,"AA","direct","leg_tot",0,0,0
1,3,"AA","medBMI","leg_tot",2.4155964301049,2.46090706135379,1.32427319177964
1,3,"AA","medSBP","leg_tot",0,0,0
1,4,"AA","direct","leg_tot",0,0,0
1,4,"AA","medBMI","leg_tot",1.5520138169327,2.21141081779323,2.13184280663216
1,4,"AA","medSBP","leg_tot",0,0,0
0,1,"AFF","direct","leg_tot",0,0,0
0,1,"AFF","medBMI","leg_tot",136.730132197314,133.872100646646,148.619533061666
0,1,"AFF","medSBP","leg_tot",0,0,0
0,2,"AFF","direct","leg_tot",0,0,0
0,2,"AFF","medBMI","leg_tot",8.23814182425329,7.49520572356264,8.76646459469486
0,2,"AFF","medSBP","leg_tot",0,0,0
0,3,"AFF","direct","leg_tot",0,0,0
0,3,"AFF","medBMI","leg_tot",4.36670164194179,3.97384402698878,4.81914398049414
0,3,"AFF","medSBP","leg_tot",0,0,0
0,4,"AFF","direct","leg_tot",0,0,0
0,4,"AFF","medBMI","leg_tot",2.03670599933899,2.50862841032729,2.28797609211201
0,4,"AFF","medSBP","leg_tot",0,0,0
1,1,"AFF","direct","leg_tot",0,0,0
1,1,"AFF","medBMI","leg_tot",187.969100487792,146.480655786032,147.721336154051
1,1,"AFF","medSBP","leg_tot",0,0,0
1,2,"AFF","direct","leg_tot",0,0,0
1,2,"AFF","medBMI","leg_tot",11.1991350002699,6.15950560924646,10.5752040929605
1,2,"AFF","medSBP","leg_tot",0,0,0
1,3,"AFF","direct","leg_tot",0,0,0
1,3,"AFF","medBMI","leg_tot",6.80306996443884,6.68646740170525,5.53117011087986
1,3,"AFF","medSBP","leg_tot",0,0,0
1,4,"AFF","direct","leg_tot",0,0,0
1,4,"AFF","medBMI","leg_tot",4.19201021813232,5.23483702539345,5.17167192772378
1,4,"AFF","medSBP","leg_tot",0,0,0
0,1,"APCA","direct","leg_tot",0,0,0
0,1,"APCA","medBMI","leg_tot",42.2930299267568,53.7079534775592,76.7075254641879
0,1,"APCA","medSBP","leg_tot",0,0,0
0,2,"APCA","direct","leg_tot",0,0,0
0,2,"APCA","medBMI","leg_tot",24.0386293649232,32.3301455726197,18.2836625137563
0,2,"APCA","medSBP","leg_tot",0,0,0
0,3,"APCA","direct","leg_tot",0,0,0
0,3,"APCA","medBMI","leg_tot",15.0664608069623,9.46943852956232,10.226039421557
0,3,"APCA","medSBP","leg_tot",0,0,0
0,4,"APCA","direct","leg_tot",0,0,0
0,4,"APCA","medBMI","leg_tot",6.94225649960863,6.20368865734751,12.2652501817955
0,4,"APCA","medSBP","leg_tot",0,0,0
1,1,"APCA","direct","leg_tot",0,0,0
1,1,"APCA","medBMI","leg_tot",0,0,0
1,1,"APCA","medSBP","leg_tot",0,0,0
1,2,"APCA","direct","leg_tot",0,0,0
1,2,"APCA","medBMI","leg_tot",0,0,0
1,2,"APCA","medSBP","leg_tot",0,0,0
1,3,"APCA","direct","leg_tot",0,0,0
1,3,"APCA","medBMI","leg_tot",0,0,0
1,3,"APCA","medSBP","leg_tot",0,0,0
1,4,"APCA","direct","leg_tot",0,0,0
1,4,"APCA","medBMI","leg_tot",0,0,0
1,4,"APCA","medSBP","leg_tot",0,0,0
0,1,"BC","direct","leg_tot",0,0,0
0,1,"BC","medBMI","leg_tot",0,0,0
0,1,"BC","medSBP","leg_tot",0,0,0
0,2,"BC","direct","leg_tot",0,0,0
0,2,"BC","medBMI","leg_tot",0,0,0
0,2,"BC","medSBP","leg_tot",0,0,0
0,3,"BC","direct","leg_tot",0,0,0
0,3,"BC","medBMI","leg_tot",0,0,0
0,3,"BC","medSBP","leg_tot",0,0,0
0,4,"BC","direct","leg_tot",0,0,0
0,4,"BC","medBMI","leg_tot",0,0,0
0,4,"BC","medSBP","leg_tot",0,0,0
1,1,"BC","direct","leg_tot",0,0,0
1,1,"BC","medBMI","leg_tot",1141.34261010434,946.880449949203,1051.61468265898
1,1,"BC","medSBP","leg_tot",0,0,0
1,2,"BC","direct","leg_tot",0,0,0
1,2,"BC","medBMI","leg_tot",147.451549079369,166.297188886731,128.722770202483
1,2,"BC","medSBP","leg_tot",0,0,0
1,3,"BC","direct","leg_tot",0,0,0
1,3,"BC","medBMI","leg_tot",74.0111939235157,84.5689106271274,116.143304327588
1,3,"BC","medSBP","leg_tot",0,0,0
1,4,"BC","direct","leg_tot",0,0,0
1,4,"BC","medBMI","leg_tot",104.906960782396,76.4822908447828,71.6356887436778
1,4,"BC","medSBP","leg_tot",0,0,0
0,1,"CC","direct","leg_tot",0,0,0
0,1,"CC","medBMI","leg_tot",113.835448794882,140.072853668948,88.7639104237362
0,1,"CC","medSBP","leg_tot",0,0,0
0,2,"CC","direct","leg_tot",0,0,0
0,2,"CC","medBMI","leg_tot",38.168423494254,13.7964186988115,25.6249991165466
0,2,"CC","medSBP","leg_tot",0,0,0
0,3,"CC","direct","leg_tot",0,0,0
0,3,"CC","medBMI","leg_tot",19.6633698140427,20.0605543741527,11.5828622253434
0,3,"CC","medSBP","leg_tot",0,0,0
0,4,"CC","direct","leg_tot",0,0,0
0,4,"CC","medBMI","leg_tot",13.8350919032815,15.9609122456531,24.6106929736738
0,4,"CC","medSBP","leg_tot",0,0,0
1,1,"CC","direct","leg_tot",0,0,0
1,1,"CC","medBMI","leg_tot",140.845779180707,117.376321625568,81.280242586242
1,1,"CC","medSBP","leg_tot",0,0,0
1,2,"CC","direct","leg_tot",0,0,0
1,2,"CC","medBMI","leg_tot",11.9110970039262,16.7597871258446,19.5553694101816
1,2,"CC","medSBP","leg_tot",0,0,0
1,3,"CC","direct","leg_tot",0,0,0
1,3,"CC","medBMI","leg_tot",14.9027428620985,12.9978753494876,10.1851032905179
1,3,"CC","medSBP","leg_tot",0,0,0
1,4,"CC","direct","leg_tot",0,0,0
1,4,"CC","medBMI","leg_tot",8.37508762980211,13.4801874110781,17.4375829663795
1,4,"CC","medSBP","leg_tot",0,0,0
0,1,"CM","direct","leg_tot",0,0,0
0,1,"CM","medBMI","leg_tot",138.916047437892,128.975073555764,117.427489442893
0,1,"CM","medSBP","leg_tot",0,0,0
0,2,"CM","direct","leg_tot",0,0,0
0,2,"CM","medBMI","leg_tot",47.9513127684249,43.5085977233945,36.4033842601669
0,2,"CM","medSBP","leg_tot",0,0,0
0,3,"CM","direct","leg_tot",0,0,0
0,3,"CM","medBMI","leg_tot",15.1485954115027,11.8697813523743,8.87689089545135
0,3,"CM","medSBP","leg_tot",0,0,0
0,4,"CM","direct","leg_tot",0,0,0
0,4,"CM","medBMI","leg_tot",5.86734427180153,7.27095541584716,6.17651262349328
0,4,"CM","medSBP","leg_tot",0,0,0
1,1,"CM","direct","leg_tot",0,0,0
1,1,"CM","medBMI","leg_tot",60.0173139537469,85.4370081912684,67.6180588689505
1,1,"CM","medSBP","leg_tot",0,0,0
1,2,"CM","direct","leg_tot",0,0,0
1,2,"CM","medBMI","leg_tot",24.1353430213366,25.7195199009595,22.4951848559638
1,2,"CM","medSBP","leg_tot",0,0,0
1,3,"CM","direct","leg_tot",0,0,0
1,3,"CM","medBMI","leg_tot",8.28369888930462,9.18683048419627,8.3690618179038
1,3,"CM","medSBP","leg_tot",0,0,0
1,4,"CM","direct","leg_tot",0,0,0
1,4,"CM","medBMI","leg_tot",2.90115693280272,4.5620912084168,2.78638035732081
1,4,"CM","medSBP","leg_tot",0,0,0
0,1,"DIAB","direct","leg_tot",0,0,0
0,1,"DIAB","medBMI","leg_tot",1031.05588393581,1281.71189285488,987.390345083324
0,1,"DIAB","medSBP","leg_tot",0,0,0
0,2,"DIAB","direct","leg_tot",0,0,0
0,2,"DIAB","medBMI","leg_tot",281.430670367687,236.353512129134,217.348614607493
0,2,"DIAB","medSBP","leg_tot",0,0,0
0,3,"DIAB","direct","leg_tot",0,0,0
0,3,"DIAB","medBMI","leg_tot",125.801054859518,102.868182072407,134.262144730739
0,3,"DIAB","medSBP","leg_tot",0,0,0
0,4,"DIAB","direct","leg_tot",0,0,0
0,4,"DIAB","medBMI","leg_tot",56.5417115793611,54.0871549247745,42.597941329362
0,4,"DIAB","medSBP","leg_tot",0,0,0
1,1,"DIAB","direct","leg_tot",0,0,0
1,1,"DIAB","medBMI","leg_tot",714.801608033608,654.19611378136,887.481272594847
1,1,"DIAB","medSBP","leg_tot",0,0,0
1,2,"DIAB","direct","leg_tot",0,0,0
1,2,"DIAB","medBMI","leg_tot",214.653148473834,239.762269783224,238.609973994484
1,2,"DIAB","medSBP","leg_tot",0,0,0
1,3,"DIAB","direct","leg_tot",0,0,0
1,3,"DIAB","medBMI","leg_tot",101.807396600892,122.860497084761,93.4646270738303
1,3,"DIAB","medSBP","leg_tot",0,0,0
1,4,"DIAB","direct","leg_tot",0,0,0
1,4,"DIAB","medBMI","leg_tot",48.016559819186,53.7718954536714,45.8909013084544
1,4,"DIAB","medSBP","leg_tot",0,0,0
0,1,"ECA","direct","leg_tot",0,0,0
0,1,"ECA","medBMI","leg_tot",161.503217623503,197.727899699027,146.191786651166
0,1,"ECA","medSBP","leg_tot",0,0,0
0,2,"ECA","direct","leg_tot",0,0,0
0,2,"ECA","medBMI","leg_tot",3.36611790276377,5.02662767579169,4.63077829956273
0,2,"ECA","medSBP","leg_tot",0,0,0
0,3,"ECA","direct","leg_tot",0,0,0
0,3,"ECA","medBMI","leg_tot",9.79000246455795,7.20034192235158,8.45255548316537
0,3,"ECA","medSBP","leg_tot",0,0,0
0,4,"ECA","direct","leg_tot",0,0,0
0,4,"ECA","medBMI","leg_tot",2.89532125908779,3.78266853984403,3.73257510575081
0,4,"ECA","medSBP","leg_tot",0,0,0
1,1,"ECA","direct","leg_tot",0,0,0
1,1,"ECA","medBMI","leg_tot",26.4638348510554,23.0893293143209,28.1388535711419
1,1,"ECA","medSBP","leg_tot",0,0,0
1,2,"ECA","direct","leg_tot",0,0,0
1,2,"ECA","medBMI","leg_tot",1.37568946090127,0.81836943284163,1.31584121359527
1,2,"ECA","medSBP","leg_tot",0,0,0
1,3,"ECA","direct","leg_tot",0,0,0
1,3,"ECA","medBMI","leg_tot",2.3197800090236,1.18941786759709,1.82986680398375
1,3,"ECA","medSBP","leg_tot",0,0,0
1,4,"ECA","direct","leg_tot",0,0,0
1,4,"ECA","medBMI","leg_tot",0.357430139201689,0.504366331842518,0.370818169688137
1,4,"ECA","medSBP","leg_tot",0,0,0
0,1,"ENDO","direct","leg_tot",0,0,0
0,1,"ENDO","medBMI","leg_tot",14.6747074608134,16.5353944649267,13.9021389411436
0,1,"ENDO","medSBP","leg_tot",0,0,0
0,2,"ENDO","direct","leg_tot",0,0,0
0,2,"ENDO","medBMI","leg_tot",2.78306579773391,2.02689578524648,1.68259917176057
0,2,"ENDO","medSBP","leg_tot",0,0,0
0,3,"ENDO","direct","leg_tot",0,0,0
0,3,"ENDO","medBMI","leg_tot",1.50506282728928,1.07669767686971,0.99940925175187
0,3,"ENDO","medSBP","leg_tot",0,0,0
0,4,"ENDO","direct","leg_tot",0,0,0
0,4,"ENDO","medBMI","leg_tot",0.969926927165474,1.08507520552548,0.935682697181389
0,4,"ENDO","medSBP","leg_tot",0,0,0
1,1,"ENDO","direct","leg_tot",0,0,0
1,1,"ENDO","medBMI","leg_tot",11.0352875334982,8.21628753721213,9.10509926661098
1,1,"ENDO","medSBP","leg_tot",0,0,0
1,2,"ENDO","direct","leg_tot",0,0,0
1,2,"ENDO","medBMI","leg_tot",1.54540359768352,1.58533501906757,1.87340979686327
1,2,"ENDO","medSBP","leg_tot",0,0,0
1,3,"ENDO","direct","leg_tot",0,0,0
1,3,"ENDO","medBMI","leg_tot",0.611757406401604,1.27389310149072,1.11050666448456
1,3,"ENDO","medSBP","leg_tot",0,0,0
1,4,"ENDO","direct","leg_tot",0,0,0
1,4,"ENDO","medBMI","leg_tot",0.63789042037467,0.834052903734555,0.742511150697449
1,4,"ENDO","medSBP","leg_tot",0,0,0
0,1,"GC","direct","leg_tot",0,0,0
0,1,"GC","medBMI","leg_tot",9.27246971115113,6.27492083936812,9.60321863073644
0,1,"GC","medSBP","leg_tot",0,0,0
0,2,"GC","direct","leg_tot",0,0,0
0,2,"GC","medBMI","leg_tot",1.41869900548701,1.81723459831275,1.85834956533522
0,2,"GC","medSBP","leg_tot",0,0,0
0,3,"GC","direct","leg_tot",0,0,0
0,3,"GC","medBMI","leg_tot",2.19622423191844,1.57360783239514,1.70906857387599
0,3,"GC","medSBP","leg_tot",0,0,0
0,4,"GC","direct","leg_tot",0,0,0
0,4,"GC","medBMI","leg_tot",1.48342997901453,1.39090975721878,1.8014631095389
0,4,"GC","medSBP","leg_tot",0,0,0
1,1,"GC","direct","leg_tot",0,0,0
1,1,"GC","medBMI","leg_tot",17.279905331434,20.4192020966923,18.6005527717966
1,1,"GC","medSBP","leg_tot",0,0,0
1,2,"GC","direct","leg_tot",0,0,0
1,2,"GC","medBMI","leg_tot",4.80649696161153,3.9944209678284,3.84773154118783
1,2,"GC","medSBP","leg_tot",0,0,0
1,3,"GC","direct","leg_tot",0,0,0
1,3,"GC","medBMI","leg_tot",3.25163211291224,5.02013868433871,5.1820310810075
1,3,"GC","medSBP","leg_tot",0,0,0
1,4,"GC","direct","leg_tot",0,0,0
1,4,"GC","medBMI","leg_tot",3.70363813705745,1.93020387350327,2.2959293752462
1,4,"GC","medSBP","leg_tot",0,0,0
0,1,"HHD","direct","leg_tot",0,0,0
0,1,"HHD","medBMI","leg_tot",624.204899980791,527.290928270804,558.141465108052
0,1,"HHD","medSBP","leg_tot",0,0,0
0,2,"HHD","direct","leg_tot",0,0,0
0,2,"HHD","medBMI","leg_tot",199.767676917996,144.702690659764,129.765907424657
0,2,"HHD","medSBP","leg_tot",0,0,0
0,3,"HHD","direct","leg_tot",0,0,0
0,3,"HHD","medBMI","leg_tot",38.0395513097583,46.2594344372352,51.2164008093217
0,3,"HHD","medSBP","leg_tot",0,0,0
0,4,"HHD","direct","leg_tot",0,0,0
0,4,"HHD","medBMI","leg_tot",15.7952535654906,18.7541361941135,18.8702482834542
0,4,"HHD","medSBP","leg_tot",0,0,0
1,1,"HHD","direct","leg_tot",0,0,0
1,1,"HHD","medBMI","leg_tot",627.383723733456,498.452787793325,318.836797233851
1,1,"HHD","medSBP","leg_tot",0,0,0
1,2,"HHD","direct","leg_tot",0,0,0
1,2,"HHD","medBMI","leg_tot",101.218874332293,111.398916967948,152.237277878347
1,2,"HHD","medSBP","leg_tot",0,0,0
1,3,"HHD","direct","leg_tot",0,0,0
1,3,"HHD","medBMI","leg_tot",48.7760198160504,52.2249270336151,38.3667672408231
1,3,"HHD","medSBP","leg_tot",0,0,0
1,4,"HHD","direct","leg_tot",0,0,0
1,4,"HHD","medBMI","leg_tot",14.2355105032772,13.0689090197669,12.8530114264457
1,4,"HHD","medSBP","leg_tot",0,0,0
0,1,"HSTK","direct","leg_tot",526.862918090236,473.920651232127,452.358722568183
0,1,"HSTK","medBMI","leg_tot",176.607509479394,174.005494326557,128.174037338108
0,1,"HSTK","medSBP","leg_tot",0,0,0
0,2,"HSTK","direct","leg_tot",151.917273728065,127.19052329964,178.767809836149
0,2,"HSTK","medBMI","leg_tot",41.0724886243967,37.317191592395,43.0201442726434
0,2,"HSTK","medSBP","leg_tot",0,0,0
0,3,"HSTK","direct","leg_tot",65.3189722303193,73.2176752021823,105.340116737542
0,3,"HSTK","medBMI","leg_tot",25.2179229954774,22.9347782598975,24.4991343968737
0,3,"HSTK","medSBP","leg_tot",0,0,0
0,4,"HSTK","direct","leg_tot",48.2078063084998,38.5169667287261,51.0302697176674
0,4,"HSTK","medBMI","leg_tot",10.4202920383113,10.0934614362203,11.7949385333495
0,4,"HSTK","medSBP","leg_tot",0,0,0
1,1,"HSTK","direct","leg_tot",857.219012144204,819.332637612667,912.377341148123
1,1,"HSTK","medBMI","leg_tot",158.673758850373,205.695292965893,203.758750298587
1,1,"HSTK","medSBP","leg_tot",0,0,0
1,2,"HSTK","direct","leg_tot",163.255574336816,192.654777008663,155.508951499647
1,2,"HSTK","medBMI","leg_tot",34.8524185144005,44.4361654605956,53.3450778839136
1,2,"HSTK","medSBP","leg_tot",0,0,0
1,3,"HSTK","direct","leg_tot",76.9943037953253,82.2642433461542,99.5236981305856
1,3,"HSTK","medBMI","leg_tot",12.408134532091,16.2089584116613,16.4850705512612
1,3,"HSTK","medSBP","leg_tot",0,0,0
1,4,"HSTK","direct","leg_tot",47.2540773772704,68.8747764743915,64.4216098845213
1,4,"HSTK","medBMI","leg_tot",13.9877797305301,16.8272814241189,12.7106409290032
1,4,"HSTK","medSBP","leg_tot",0,0,0
0,1,"IHD","direct","leg_tot",2698.76381980421,2954.20354385706,3005.5359292934
0,1,"IHD","medBMI","leg_tot",3016.12508453059,2645.76382819674,2269.80391086433
0,1,"IHD","medSBP","leg_tot",0,0,0
0,2,"IHD","direct","leg_tot",430.154601975924,353.16471879532,498.989749071051
0,2,"IHD","medBMI","leg_tot",308.726335826954,289.746843385453,335.975915611714
0,2,"IHD","medSBP","leg_tot",0,0,0
0,3,"IHD","direct","leg_tot",229.891565457623,180.68290578906,166.163398640155
0,3,"IHD","medBMI","leg_tot",186.576243964695,168.10889375961,172.091567093361
0,3,"IHD","medSBP","leg_tot",0,0,0
0,4,"IHD","direct","leg_tot",95.1341760315851,124.86116440918,119.480355266471
0,4,"IHD","medBMI","leg_tot",91.4669068567594,102.159016251506,68.7903064528314
0,4,"IHD","medSBP","leg_tot",0,0,0
1,1,"IHD","direct","leg_tot",2003.93005789047,1110.89269263187,1390.95694394748
1,1,"IHD","medBMI","leg_tot",1365.9999362183,1547.86847116451,2119.96422581637
1,1,"IHD","medSBP","leg_tot",0,0,0
1,2,"IHD","direct","leg_tot",242.630372942982,253.082085611523,363.905927435395
1,2,"IHD","medBMI","leg_tot",172.048400466992,289.105081367867,325.262563398673
