"age","female","outcome","pathway","V1","V2","V3"
55,0,"HHD","medBMI",55.9958104154807,35.185986077127,58.6096771117112
55,0,"HHD","medSBP",0,0,0
55,0,"HHD","direct",0,0,0
55,0,"HSTK","direct",56.7443934258177,27.6014534223046,58.0670687148802
55,0,"HSTK","medSBP",0,0,0
55,0,"HSTK","medBMI",14.543628940698,10.0987082396842,12.0913649102899
55,0,"IHD","medBMI",299.567683643843,178.743524070374,163.285052824358
55,0,"IHD","direct",163.749547795395,218.290418477129,331.92837171639
55,0,"IHD","medSBP",0,0,0
55,0,"ISTK","medBMI",14.3301548971093,8.07344214341869,9.13189893850154
55,0,"ISTK","medSBP",0,0,0
55,0,"ISTK","direct",38.9555262428139,34.9618637855319,30.3938216505357
55,0,"KC","direct",0,0,0
55,0,"KC","medBMI",46.7416644864858,40.3266489082014,58.3156534487174
55,0,"KC","medSBP",0,0,0
55,0,"LC","medSBP",0,0,0
55,0,"LC","medBMI",0,0,0
55,0,"LC","direct",0,0,0
55,0,"LVC","medBMI",38.0878542311518,34.4734926723209,47.6100277575804
55,0,"LVC","medSBP",0,0,0
55,0,"LVC","direct",0,0,0
55,0,"MLPC","medSBP",0,0,0
55,0,"MLPC","medBMI",0,0,0
55,0,"MLPC","direct",107.07108721181,151.513997077923,110.40156457877
55,0,"MMC","medSBP",0,0,0
55,0,"MMC","medBMI",3.94474893161695,2.08299125559028,5.49374022842793
55,0,"MMC","direct",0,0,0
55,0,"OC","direct",0,0,0
55,0,"OC","medBMI",0,0,0
55,0,"OC","medSBP",0,0,0
55,0,"OSTK","medSBP",0,0,0
55,0,"OSTK","direct",63.4056111273543,73.7692998729265,63.9167211996437
55,0,"OSTK","medBMI",14.2410179846023,16.5064506728169,17.7439554294592
55,0,"OTH","medBMI",14.0037921397232,12.3086302792753,7.91797425617719
55,0,"OTH","direct",0,0,0
55,0,"OTH","medSBP",0,0,0
55,0,"PC","medBMI",12.8358589994076,11.7999773616216,14.143608700916
55,0,"PC","direct",0,0,0
55,0,"PC","medSBP",0,0,0
55,0,"PVD","direct",0,0,0
55,0,"PVD","medBMI",3.38580019928974,1.90008784149927,2.51114678277894
55,0,"PVD","medSBP",0,0,0
55,0,"RHD","direct",0,0,0
55,0,"RHD","medSBP",0,0,0
55,0,"RHD","medBMI",0.942769636643507,0.874706846710877,0.986281996632978
55,0,"SCC","medBMI",3.26849188760527,6.67751406175127,8.57826893056134
55,0,"SCC","direct",0,0,0
55,0,"SCC","medSBP",0,0,0
55,0,"SCNC","medBMI",0,0,0
55,0,"SCNC","direct",0,0,0
55,0,"SCNC","medSBP",0,0,0
55,0,"TC","direct",0,0,0
55,0,"TC","medBMI",4.51253689248332,2.37610435095909,3.39586484972592
55,0,"TC","medSBP",0,0,0
55,0,"UC","medBMI",0,0,0
55,0,"UC","medSBP",0,0,0
55,0,"UC","direct",0,0,0
55,1,"AA","medSBP",0,0,0
55,1,"AA","direct",0,0,0
55,1,"AA","medBMI",2.82862222519834,2.40721378363807,1.80041202593239
55,1,"AFF","medSBP",0,0,0
55,1,"AFF","direct",0,0,0
55,1,"AFF","medBMI",2.47925233566027,1.76151222300217,1.74214137785351
55,1,"APCA","direct",0,0,0
55,1,"APCA","medBMI",0,0,0
55,1,"APCA","medSBP",0,0,0
55,1,"BC","direct",0,0,0
55,1,"BC","medSBP",0,0,0
55,1,"BC","medBMI",156.998259562513,131.323641379633,150.378397987676
55,1,"CC","medBMI",1.34521145350587,4.25683458113187,8.86265787452605
55,1,"CC","direct",1192.98438181559,1205.20512346737,1370.28282610686
55,1,"CC","medSBP",0,0,0
55,1,"CM","medBMI",8.17541831738178,6.20784265898801,4.90769344189167
55,1,"CM","medSBP",0,0,0
55,1,"CM","direct",0,0,0
55,1,"DIAB","direct",0,0,0
55,1,"DIAB","medBMI",64.3742059483193,71.4059907726342,72.3894646637216
55,1,"DIAB","medSBP",0,0,0
55,1,"ECA","direct",0,0,0
55,1,"ECA","medSBP",0,0,0
55,1,"ECA","medBMI",1.77921360185514,1.7125555872505,2.29624719694206
55,1,"ENDO","direct",0,0,0
55,1,"ENDO","medBMI",0.782231079343804,0.496488064099762,0.621314124108843
55,1,"ENDO","medSBP",0,0,0
55,1,"GC","medSBP",0,0,0
55,1,"GC","medBMI",2.7647250197603,1.80824736196125,1.40817649407167
55,1,"GC","direct",0,0,0
55,1,"HHD","medSBP",0,0,0
55,1,"HHD","direct",0,0,0
55,1,"HHD","medBMI",18.1497838040002,22.7197941220694,31.7610757658873
55,1,"HSTK","direct",43.6683504243982,39.8828495251758,67.9915992658083
55,1,"HSTK","medSBP",0,0,0
55,1,"HSTK","medBMI",14.571335669912,11.9687829286316,11.4059964295254
55,1,"IHD","medSBP",0,0,0
55,1,"IHD","medBMI",61.8169802244834,68.5669978470486,83.9473317760284
55,1,"IHD","direct",132.1463232287,53.3784491924982,95.7307399564453
55,1,"ISTK","medSBP",0,0,0
55,1,"ISTK","medBMI",8.82799448768043,6.06377710687537,8.33973753048133
55,1,"ISTK","direct",31.7602794120404,23.4322417254226,25.2944926580438
55,1,"KC","medSBP",0,0,0
55,1,"KC","medBMI",29.8271289938561,25.5574079080003,26.898174387774
55,1,"KC","direct",0,0,0
55,1,"LC","direct",0,0,0
55,1,"LC","medSBP",0,0,0
55,1,"LC","medBMI",0,0,0
55,1,"LVC","direct",0,0,0
55,1,"LVC","medSBP",0,0,0
55,1,"LVC","medBMI",11.0690610724664,9.0050320659339,15.7320687364007
55,1,"MLPC","direct",81.6889575921299,47.7719593996339,89.9452656019916
55,1,"MLPC","medBMI",0,0,0
55,1,"MLPC","medSBP",0,0,0
55,1,"MMC","medSBP",0,0,0
55,1,"MMC","medBMI",4.80031043666023,4.02847104967758,3.62445840105534
55,1,"MMC","direct",0,0,0
55,1,"OC","direct",0,0,0
55,1,"OC","medBMI",4.72419923376173,3.28839915739971,4.85547190910266
55,1,"OC","medSBP",0,0,0
55,1,"OSTK","direct",55.3489640547516,64.0998288966245,58.8416954327627
55,1,"OSTK","medBMI",14.1488641659139,8.56309304191748,10.1791578883595
55,1,"OSTK","medSBP",0,0,0
55,1,"OTH","medBMI",13.0002278406708,10.5069362312689,8.86002800211432
55,1,"OTH","medSBP",0,0,0
55,1,"OTH","direct",0,0,0
55,1,"PC","medBMI",5.80122514672402,7.70064072173559,9.29290194356734
55,1,"PC","direct",0,0,0
55,1,"PC","medSBP",0,0,0
55,1,"PVD","medBMI",1.82818683988998,1.71253945237271,1.62229832681072
55,1,"PVD","medSBP",0,0,0
55,1,"PVD","direct",0,0,0
55,1,"RHD","direct",0,0,0
55,1,"RHD","medBMI",0.989909555265769,0.881566807703771,0.957645376766083
55,1,"RHD","medSBP",0,0,0
55,1,"SCC","medSBP",0,0,0
55,1,"SCC","medBMI",1.17509671873778,0.854879446937365,0.652382026619512
55,1,"SCC","direct",0,0,0
55,1,"SCNC","direct",0,0,0
55,1,"SCNC","medBMI",0,0,0
55,1,"SCNC","medSBP",0,0,0
55,1,"TC","medBMI",10.4237409308152,5.6266344802218,8.8169385713074
55,1,"TC","direct",0,0,0
55,1,"TC","medSBP",0,0,0
55,1,"UC","medSBP",0,0,0
55,1,"UC","direct",0,0,0
55,1,"UC","medBMI",166.813316705954,117.197396224552,159.072966338516
65,0,"AA","medSBP",0,0,0
65,0,"AA","direct",0,0,0
65,0,"AA","medBMI",8.02053808528643,9.05798144945244,7.2634417543062
65,0,"AFF","medSBP",0,0,0
65,0,"AFF","medBMI",9.04305435755009,10.3977187637128,11.1767703274566
65,0,"AFF","direct",0,0,0
65,0,"APCA","medSBP",0,0,0
65,0,"APCA","medBMI",17.4466463954892,2.81149222647622,8.81320571686778
65,0,"APCA","direct",0,0,0
65,0,"BC","direct",0,0,0
65,0,"BC","medBMI",0,0,0
65,0,"BC","medSBP",0,0,0
65,0,"CC","medSBP",0,0,0
65,0,"CC","medBMI",13.6390999281791,18.1585119801098,0.476613987384849
65,0,"CC","direct",1578.09220416166,1411.04201768981,1769.36601434468
65,0,"CM","direct",0,0,0
65,0,"CM","medBMI",16.3733366716082,9.84849471703341,11.662448562595
65,0,"CM","medSBP",0,0,0
65,0,"DIAB","direct",0,0,0
65,0,"DIAB","medBMI",181.583120146276,245.898826829253,117.679127310594
65,0,"DIAB","medSBP",0,0,0
65,0,"ECA","medSBP",0,0,0
65,0,"ECA","direct",0,0,0
65,0,"ECA","medBMI",20.3869329622995,28.3151085560737,22.7281496325387
65,0,"ENDO","medSBP",0,0,0
65,0,"ENDO","medBMI",0.865720700926597,1.38097174891926,0.785688936487029
65,0,"ENDO","direct",0,0,0
65,0,"GC","direct",0,0,0
65,0,"GC","medBMI",1.42742110180112,0.847623779150585,1.72051836264367
65,0,"GC","medSBP",0,0,0
65,0,"HHD","medSBP",0,0,0
65,0,"HHD","medBMI",77.27882116365,47.0193344374342,70.4210123067057
65,0,"HHD","direct",0,0,0
65,0,"HSTK","medBMI",18.4164347135491,22.0132935345621,12.2012412432545
65,0,"HSTK","direct",62.0054948437621,83.6577715052561,51.9266409933358
65,0,"HSTK","medSBP",0,0,0
65,0,"IHD","direct",290.037809896063,645.403114836852,407.285940440239
65,0,"IHD","medSBP",0,0,0
65,0,"IHD","medBMI",358.852079645273,330.489017351772,327.530236599496
65,0,"ISTK","direct",84.012534919618,72.5869455713125,51.4565000172697
65,0,"ISTK","medBMI",19.0562079132407,14.4355796901347,18.6695794616568
65,0,"ISTK","medSBP",0,0,0
65,0,"KC","direct",0,0,0
65,0,"KC","medBMI",65.9604464456934,67.5436681737235,65.8883767096825
65,0,"KC","medSBP",0,0,0
65,0,"LC","medSBP",0,0,0
65,0,"LC","direct",0,0,0
65,0,"LC","medBMI",0,0,0
65,0,"LVC","medSBP",0,0,0
65,0,"LVC","direct",0,0,0
65,0,"LVC","medBMI",44.9527566510035,35.5080021658103,26.0415714885473
65,0,"MLPC","medBMI",0,0,0
65,0,"MLPC","direct",204.191905670943,248.188726520495,229.762975548641
65,0,"MLPC","medSBP",0,0,0
65,0,"MMC","direct",0,0,0
65,0,"MMC","medSBP",0,0,0
65,0,"MMC","medBMI",9.11171804672917,7.71345917248743,4.17051764031239
65,0,"OC","direct",0,0,0
65,0,"OC","medSBP",0,0,0
65,0,"OC","medBMI",0,0,0
65,0,"OSTK","direct",184.812717496441,149.070712999042,208.163884105577
65,0,"OSTK","medBMI",42.6727322314376,40.9850924908799,37.1638781099398
65,0,"OSTK","medSBP",0,0,0
65,0,"OTH","direct",0,0,0
65,0,"OTH","medBMI",23.5257506356834,15.6465914183865,7.00854398309476
65,0,"OTH","medSBP",0,0,0
65,0,"PC","direct",0,0,0
65,0,"PC","medBMI",13.9107319546182,15.9356492922663,14.4870302008179
65,0,"PC","medSBP",0,0,0
65,0,"PVD","direct",0,0,0
65,0,"PVD","medBMI",7.47632283865598,5.56351269940511,5.26244612069605
65,0,"PVD","medSBP",0,0,0
65,0,"RHD","direct",0,0,0
65,0,"RHD","medSBP",0,0,0
65,0,"RHD","medBMI",1.436653184412,1.73531206504795,1.67595105366205
65,0,"SCC","medBMI",14.2794170900078,5.26785153988716,10.1100777420609
65,0,"SCC","direct",0,0,0
65,0,"SCC","medSBP",0,0,0
65,0,"SCNC","medBMI",0,0,0
65,0,"SCNC","direct",0,0,0
65,0,"SCNC","medSBP",0,0,0
65,0,"TC","direct",0,0,0
65,0,"TC","medSBP",0,0,0
65,0,"TC","medBMI",2.35256354581353,3.59409559448994,4.08426621682986
65,0,"UC","medBMI",0,0,0
65,0,"UC","direct",0,0,0
65,0,"UC","medSBP",0,0,0
65,1,"AA","direct",0,0,0
65,1,"AA","medBMI",3.51030092015302,2.8111695096909,3.07890791720638
65,1,"AA","medSBP",0,0,0
65,1,"AFF","medSBP",0,0,0
65,1,"AFF","direct",0,0,0
65,1,"AFF","medBMI",7.89235299855401,5.14958934719484,6.09868965643639
65,1,"APCA","direct",0,0,0
65,1,"APCA","medSBP",0,0,0
65,1,"APCA","medBMI",0,0,0
65,1,"BC","medBMI",202.76458867158,89.6972646147824,158.341299748871
65,1,"BC","direct",0,0,0
65,1,"BC","medSBP",0,0,0
65,1,"CC","direct",1219.85439007308,1353.6470417523,1259.84397460135
65,1,"CC","medBMI",36.4314794963624,4.94869640348503,18.3601074042203
65,1,"CC","medSBP",0,0,0
65,1,"CM","medBMI",6.31142226880348,6.84448543743883,7.29944290332684
65,1,"CM","medSBP",0,0,0
65,1,"CM","direct",0,0,0
65,1,"DIAB","medBMI",69.8194426038094,78.1570426101894,91.309285458088
65,1,"DIAB","direct",0,0,0
65,1,"DIAB","medSBP",0,0,0
65,1,"ECA","medSBP",0,0,0
65,1,"ECA","direct",0,0,0
65,1,"ECA","medBMI",2.82402256103881,2.42129020098529,2.80387820899948
65,1,"ENDO","medSBP",0,0,0
65,1,"ENDO","direct",0,0,0
65,1,"ENDO","medBMI",0.61195338731586,0.619470085255586,0.685404317396704
65,1,"GC","medSBP",0,0,0
65,1,"GC","medBMI",2.39586099183143,2.01600388032193,2.66536682842651
65,1,"GC","direct",0,0,0
65,1,"HHD","direct",0,0,0
65,1,"HHD","medSBP",0,0,0
65,1,"HHD","medBMI",43.9489504833274,32.8202531180094,20.4942840597588
65,1,"HSTK","medBMI",12.3936957455908,19.5953247199591,12.5585179953085
65,1,"HSTK","direct",92.6522799728071,82.9585639286386,47.3662215175352
65,1,"HSTK","medSBP",0,0,0
65,1,"IHD","medSBP",0,0,0
65,1,"IHD","direct",270.535543398576,107.780150654086,142.749120874551
65,1,"IHD","medBMI",107.211196127653,116.84121456157,154.960509389019
65,1,"ISTK","direct",52.1843913430329,58.5152927249418,35.9711808044944
65,1,"ISTK","medSBP",0,0,0
65,1,"ISTK","medBMI",15.5786403873417,11.7016197795695,13.1257874710125
65,1,"KC","medBMI",30.3166913799021,29.2196473402885,23.338764664408
65,1,"KC","direct",0,0,0
65,1,"KC","medSBP",0,0,0
65,1,"LC","direct",0,0,0
65,1,"LC","medBMI",0,0,0
65,1,"LC","medSBP",0,0,0
65,1,"LVC","medSBP",0,0,0
65,1,"LVC","direct",0,0,0
65,1,"LVC","medBMI",9.78445189387271,7.18910672687163,11.8934514361646
65,1,"MLPC","medSBP",0,0,0
65,1,"MLPC","direct",78.6343153626308,41.8144571416347,73.0689582709782
65,1,"MLPC","medBMI",0,0,0
65,1,"MMC","medBMI",3.30972472858155,6.32392389324015,5.1020594775653
65,1,"MMC","direct",0,0,0
65,1,"MMC","medSBP",0,0,0
65,1,"OC","medBMI",6.92091740230606,3.82398686691431,5.28493589230917
65,1,"OC","medSBP",0,0,0
65,1,"OC","direct",0,0,0
65,1,"OSTK","medBMI",20.4371872134418,21.5159933995692,25.4893784574334
65,1,"OSTK","direct",108.639875753854,109.062572791635,96.6716420462681
65,1,"OSTK","medSBP",0,0,0
65,1,"OTH","medBMI",12.8816580278191,17.9395213879247,16.3913423980696
65,1,"OTH","medSBP",0,0,0
65,1,"OTH","direct",0,0,0
65,1,"PC","medSBP",0,0,0
65,1,"PC","medBMI",12.6020561822145,12.9852118306713,11.452600968008
65,1,"PC","direct",0,0,0
65,1,"PVD","medSBP",0,0,0
65,1,"PVD","direct",0,0,0
65,1,"PVD","medBMI",3.80662496771687,1.85997548301856,3.35876920193386
65,1,"RHD","direct",0,0,0
65,1,"RHD","medBMI",2.11287794495217,1.75235230239887,1.74182049692846
65,1,"RHD","medSBP",0,0,0
65,1,"SCC","medSBP",0,0,0
65,1,"SCC","medBMI",1.89737121943165,1.16344200940289,1.46272033207733
65,1,"SCC","direct",0,0,0
65,1,"SCNC","direct",0,0,0
65,1,"SCNC","medBMI",0,0,0
65,1,"SCNC","medSBP",0,0,0
65,1,"TC","direct",0,0,0
65,1,"TC","medBMI",5.03863815971173,4.31228895116623,7.81955749017974
65,1,"TC","medSBP",0,0,0
65,1,"UC","direct",0,0,0
65,1,"UC","medSBP",0,0,0
65,1,"UC","medBMI",141.372819862278,125.183454114415,165.587105474675
75,0,"AA","direct",0,0,0
75,0,"AA","medSBP",0,0,0
75,0,"AA","medBMI",10.7731878803945,11.6243340820297,7.38166984932705
75,0,"AFF","direct",0,0,0
75,0,"AFF","medSBP",0,0,0
75,0,"AFF","medBMI",37.9958630732126,36.5458408465969,39.3035242073777
75,0,"APCA","direct",0,0,0
75,0,"APCA","medSBP",0,0,0
75,0,"APCA","medBMI",3.23385924373527,12.80257701868,8.29781424413888
75,0,"BC","direct",0,0,0
75,0,"BC","medBMI",0,0,0
75,0,"BC","medSBP",0,0,0
75,0,"CC","medBMI",21.9705700033929,7.51193347897379,9.96009398478947
75,0,"CC","direct",1431.86225613427,973.209581176539,1258.17593537166
75,0,"CC","medSBP",0,0,0
75,0,"CM","medBMI",15.4447523889554,21.7351809650066,17.4644989861457
75,0,"CM","direct",0,0,0
75,0,"CM","medSBP",0,0,0
75,0,"DIAB","medBMI",107.839587740662,134.378975676891,122.424834340729
75,0,"DIAB","direct",0,0,0
75,0,"DIAB","medSBP",0,0,0
75,0,"ECA","direct",0,0,0
75,0,"ECA","medSBP",0,0,0
75,0,"ECA","medBMI",13.0263182253152,22.0470758230728,7.89113226477012
75,0,"ENDO","direct",0,0,0
75,0,"ENDO","medSBP",0,0,0
75,0,"ENDO","medBMI",1.09364790845387,0.931766064749351,1.20858007482868
75,0,"GC","medSBP",0,0,0
75,0,"GC","medBMI",1.61389416780304,1.51193067178114,1.5791978505312
75,0,"GC","direct",0,0,0
75,0,"HHD","medBMI",91.2001292849918,116.398343350111,78.4782551966035
75,0,"HHD","direct",0,0,0
75,0,"HHD","medSBP",0,0,0
75,0,"HSTK","medSBP",0,0,0
75,0,"HSTK","medBMI",32.5296560030304,29.7527694586958,23.1299709068053
75,0,"HSTK","direct",82.2546738483729,60.1207657480265,77.9838085606935
75,0,"IHD","direct",529.773074334662,186.525478285078,303.686652203665
75,0,"IHD","medBMI",408.664023744789,450.122181344549,326.427719536191
75,0,"IHD","medSBP",0,0,0
75,0,"ISTK","medSBP",0,0,0
75,0,"ISTK","direct",144.095920518384,94.9665328961307,140.405262809541
75,0,"ISTK","medBMI",41.69353105951,29.5418086151434,45.6143700366248
75,0,"KC","medSBP",0,0,0
75,0,"KC","direct",0,0,0
75,0,"KC","medBMI",41.4190843401559,45.5542793240014,50.0763509962272
75,0,"LC","medSBP",0,0,0
75,0,"LC","direct",0,0,0
75,0,"LC","medBMI",0,0,0
75,0,"LVC","medSBP",0,0,0
75,0,"LVC","direct",0,0,0
75,0,"LVC","medBMI",17.5826534839353,20.5250549200683,11.4781135816027
75,0,"MLPC","direct",115.099334007037,117.614169764911,97.966998840468
75,0,"MLPC","medBMI",0,0,0
75,0,"MLPC","medSBP",0,0,0
75,0,"MMC","medSBP",0,0,0
75,0,"MMC","medBMI",5.51888957175742,6.69441672863899,4.86910497196992
75,0,"MMC","direct",0,0,0
75,0,"OC","medSBP",0,0,0
75,0,"OC","direct",0,0,0
75,0,"OC","medBMI",0,0,0
75,0,"OSTK","direct",195.527957203683,352.41129037174,255.971740786664
75,0,"OSTK","medBMI",55.9345596175521,63.7863353565381,51.9126349465649
75,0,"OSTK","medSBP",0,0,0
75,0,"OTH","medBMI",26.2613110036124,33.1281806915442,47.7619069862283
75,0,"OTH","direct",0,0,0
75,0,"OTH","medSBP",0,0,0
75,0,"PC","medSBP",0,0,0
75,0,"PC","direct",0,0,0
75,0,"PC","medBMI",20.0435315215708,22.6436969872367,12.2645800108702
75,0,"PVD","direct",0,0,0
75,0,"PVD","medSBP",0,0,0
75,0,"PVD","medBMI",5.75839868734302,7.35065052470266,5.81607391250168
75,0,"RHD","medSBP",0,0,0
75,0,"RHD","medBMI",3.09094011392821,3.68076830706485,2.00374917112099
75,0,"RHD","direct",0,0,0
75,0,"SCC","direct",0,0,0
75,0,"SCC","medBMI",8.48581152051164,5.33356825269112,7.64151632102703
75,0,"SCC","medSBP",0,0,0
75,0,"SCNC","medBMI",0,0,0
75,0,"SCNC","direct",0,0,0
75,0,"SCNC","medSBP",0,0,0
75,0,"TC","medBMI",1.0907632290072,2.29763356271043,0.50131123028935
75,0,"TC","direct",0,0,0
75,0,"TC","medSBP",0,0,0
75,0,"UC","direct",0,0,0
75,0,"UC","medBMI",0,0,0
75,0,"UC","medSBP",0,0,0
75,1,"AA","medBMI",10.3343006543749,9.68642751449925,12.8551948228983
75,1,"AA","direct",0,0,0
75,1,"AA","medSBP",0,0,0
75,1,"AFF","medSBP",0,0,0
75,1,"AFF","direct",0,0,0
75,1,"AFF","medBMI",64.1299706263668,52.7089381319327,48.0823426434989
75,1,"APCA","direct",0,0,0
75,1,"APCA","medSBP",0,0,0
75,1,"APCA","medBMI",0,0,0
75,1,"BC","medBMI",101.087441248783,149.445188582487,94.6599092452049
75,1,"BC","medSBP",0,0,0
75,1,"BC","direct",0,0,0
75,1,"CC","direct",2015.7312270165,1699.24843598646,1461.49022368125
75,1,"CC","medBMI",13.54959365676,22.7573473175403,4.61401516398175
75,1,"CC","medSBP",0,0,0
75,1,"CM","medSBP",0,0,0
75,1,"CM","direct",0,0,0
75,1,"CM","medBMI",7.17378613247003,19.6444354803978,12.2961569601871
75,1,"DIAB","medSBP",0,0,0
75,1,"DIAB","medBMI",161.137019732922,125.792251384131,187.083296292952
75,1,"DIAB","direct",0,0,0
75,1,"ECA","medSBP",0,0,0
75,1,"ECA","medBMI",4.91278267054343,3.58142673246833,4.34873014207892
75,1,"ECA","direct",0,0,0
75,1,"ENDO","medSBP",0,0,0
75,1,"ENDO","direct",0,0,0
75,1,"ENDO","medBMI",1.16865867839532,0.682812634409598,1.11225875468929
75,1,"GC","direct",0,0,0
75,1,"GC","medSBP",0,0,0
75,1,"GC","medBMI",3.12660417466128,5.06559481885163,3.70788889752725
75,1,"HHD","direct",0,0,0
75,1,"HHD","medSBP",0,0,0
75,1,"HHD","medBMI",179.575319153168,164.036213310652,103.902762570866
75,1,"HSTK","direct",205.967571496769,223.521542397489,229.790026544875
75,1,"HSTK","medSBP",0,0,0
75,1,"HSTK","medBMI",35.612801715313,53.8283834163388,56.3232518382367
75,1,"IHD","medSBP",0,0,0
75,1,"IHD","medBMI",385.813491793194,447.725250536321,580.982637180485
75,1,"IHD","direct",378.957070515119,288.946435093672,359.762551765296
75,1,"ISTK","medBMI",104.639949642082,65.8406387578831,57.3965431630235
75,1,"ISTK","direct",185.704918178864,398.288811046195,298.114467745936
75,1,"ISTK","medSBP",0,0,0
75,1,"KC","medSBP",0,0,0
75,1,"KC","medBMI",23.5028972970352,16.3765559557892,17.9287894871129
75,1,"KC","direct",0,0,0
75,1,"LC","medBMI",0,0,0
75,1,"LC","medSBP",0,0,0
75,1,"LC","direct",0,0,0
75,1,"LVC","medBMI",18.2112081517608,10.6163319617012,14.7117301821798
75,1,"LVC","medSBP",0,0,0
75,1,"LVC","direct",0,0,0
75,1,"MLPC","medBMI",0,0,0
75,1,"MLPC","direct",74.2644382485289,81.7383699896036,68.5578167325838
75,1,"MLPC","medSBP",0,0,0
75,1,"MMC","direct",0,0,0
75,1,"MMC","medBMI",5.64579291644884,3.06803470329842,6.47907307934852
75,1,"MMC","medSBP",0,0,0
75,1,"OC","medSBP",0,0,0
75,1,"OC","medBMI",2.23518257350126,8.07953603971507,3.49759774494088
75,1,"OC","direct",0,0,0
75,1,"OSTK","medBMI",119.932819196481,127.959783448056,135.073220859485
75,1,"OSTK","direct",499.487352270326,502.578392406632,385.002455437033
75,1,"OSTK","medSBP",0,0,0
75,1,"OTH","medBMI",46.9357151392311,112.646606789468,60.7083629446482
75,1,"OTH","medSBP",0,0,0
75,1,"OTH","direct",0,0,0
75,1,"PC","medBMI",12.5369127072525,21.9999654044266,15.0458827056545
75,1,"PC","direct",0,0,0
75,1,"PC","medSBP",0,0,0
75,1,"PVD","medSBP",0,0,0
75,1,"PVD","direct",0,0,0
75,1,"PVD","medBMI",10.2624084620065,12.8816638308325,14.4494350530182
75,1,"RHD","medBMI",4.51948326916091,4.83074333508502,5.24631445867881
75,1,"RHD","direct",0,0,0
75,1,"RHD","medSBP",0,0,0
75,1,"SCC","medBMI",2.45493153873039,4.34875987741689,3.79651025135346
75,1,"SCC","direct",0,0,0
75,1,"SCC","medSBP",0,0,0
75,1,"SCNC","direct",0,0,0
75,1,"SCNC","medSBP",0,0,0
75,1,"SCNC","medBMI",0,0,0
75,1,"TC","direct",0,0,0
75,1,"TC","medSBP",0,0,0
75,1,"TC","medBMI",1.73090069252921,1.05254606447371,1.3298177183006
75,1,"UC","medBMI",82.6025228251226,82.9841892856589,74.1682666250827
75,1,"UC","medSBP",0,0,0
75,1,"UC","direct",0,0,0
