"race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
2,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OTH","medBMI",20.2807373926614,0.50852350422182,20.5606022733968,19.7370981808572,20.5864914558404,0.00483750562243598,8.72364915404084e-05,0.00486230423531431,0.0047466421695294,0.00490729025439599,0.486230423531431,0.47466421695294,0.490729025439599,0.0722184751383456,0.00181082133927718,0.073215056995315,0.0702826088953304,0.0733072468029369
2,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PC","medBMI",7.00038734333328,2.48319642852957,6.26491104462746,5.03285186890488,9.59307767166164,0.00111084212951751,0.000383370601603726,0.000988506900929086,0.000812815888138668,0.00151285331519652,0.0988506900929086,0.0812815888138668,0.151285331519652,0.0249279545178787,0.00884251179162171,0.0223089680498546,0.0179216800914253,0.0341603674421525
2,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PVD","medBMI",4.30064593357653,1.49188309329658,3.4626929411624,3.4184586075069,5.89509330319816,0.00379202281439793,0.00122857304825912,0.00312334327631531,0.00304685582511962,0.00510556741104648,0.312334327631531,0.304685582511962,0.510556741104648,0.0153143391889296,0.00531250516174739,0.0123304394333093,0.0121729236554798,0.0209920695146567
2,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"RHD","medBMI",1.72966064711285,0.2071305831717,1.69907662972918,1.54750022271451,1.93781748628731,0.00556805444415752,0.000173739192771111,0.00547590748320804,0.00546060567587029,0.00575382812925181,0.547590748320804,0.546060567587029,0.575382812925181,0.00615921660158641,0.000737579437155439,0.00605030877164466,0.00551055438453299,0.00690045047409031
2,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCC","medBMI",1.53722972811501,0.199043504476243,1.54583520129944,1.34461366211586,1.72253114190738,0.00294295653184145,0.000565807173593477,0.00303241701887393,0.00237248190693544,0.00343738974276985,0.303241701887393,0.237248190693544,0.343738974276985,0.00547398177651917,0.000708781840677461,0.00550462534431413,0.00478808765421578,0.00613382886619686
2,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"TC","medBMI",3.57737642199402,0.744223599845327,3.45243080492802,2.93097878061125,4.32997783788289,0.00107628165378196,0.000219170776335835,0.00104696968248322,0.000881928288061481,0.00129555019510638,0.104696968248322,0.0881928288061481,0.129555019510638,0.0127388203490946,0.00265013507656029,0.0122938965889264,0.0104370375741459,0.0154187883201863
2,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"UC","medBMI",48.6807631798518,7.41090355796797,51.3692338254652,40.8542811526945,54.2220451582376,0.00746202125306701,0.00131525667714034,0.00806886705364487,0.00605870022809869,0.00834952334754415,0.806886705364487,0.605870022809869,0.834952334754415,0.17334924353845,0.0263897778464136,0.182922724360241,0.145479615982231,0.193081412396148
2,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AA","medBMI",0.855328738232276,0.212310421059757,0.943404213055154,0.629667764827097,1.00612555803801,0.00152526862266097,0.000374389718866137,0.00154350609503379,0.00116216409510814,0.0018728712986969,0.154350609503379,0.116216409510814,0.18728712986969,0.00221460267194959,0.000549710543730142,0.00244264619855796,0.00163032510436698,0.00260504324191508
3,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AFF","medBMI",1.62767368945501,0.577379817759168,1.50342527288482,1.14157783304508,2.21938069994958,0.00156858047325359,0.000575232194691619,0.00145865627754,0.00107636301260422,0.00215423350025952,0.145865627754,0.107636301260422,0.215423350025952,0.00421434512907739,0.00149494203805413,0.00389264323479695,0.00295575397656463,0.00574638289172853
3,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"APCA","medBMI",1.08524698449787,0.513130381511766,1.02960660358086,0.623574394323389,1.59421389845181,0.000287545251916387,0.000139253646815584,0.000271247929972655,0.000162861889738531,0.000426081337746416,0.0271247929972655,0.0162861889738531,0.0426081337746416,0.0028099030982653,0.00132858848669466,0.00266583996705124,0.00161454825273614,0.00412771160532641
3,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"BC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"BC","medBMI",21.2867263335822,7.91460696509903,19.1526512462682,14.8827008125062,29.5047156788752,0.0012261233383816,0.00044380178319065,0.00110052322251245,0.000870751073819171,0.00168825570143282,0.110052322251245,0.0870751073819171,0.168825570143282,0.0551152310313336,0.0204923662083002,0.0495897199859848,0.0385340366948503,0.0763931097563633
3,"BC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"CC","direct",1072.90734861918,18.9766641112902,1078.06962461081,1053.19297658823,1088.23378605725,0.0774421774685641,0.00192996539753919,0.0781233563029383,0.0754069592498522,0.078898393678058,7.81233563029383,7.54069592498522,7.8898393678058,2.77795352219434,0.0491340570789294,2.79131959969575,2.72690940427333,2.81763647423914
3,"CC","medBMI",3.62036736737172,1.24318928258157,3.45876103998416,2.5155281116678,4.86257200135505,0.000260879470226214,8.76629941357851e-05,0.000250642458450633,0.000182377328113837,0.000348083072347835,0.0250642458450633,0.0182377328113837,0.0348083072347835,0.00937379382550712,0.00321884461947842,0.00895536546172258,0.00651316275070718,0.0125900890095239
3,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"CM","medBMI",2.99441174597495,0.443690466820423,3.22678553853818,2.51999659337957,3.27130917489157,0.00212881206267375,0.000232839284416892,0.00223501568366485,0.0018804671582887,0.00228688388921637,0.223501568366485,0.18804671582887,0.228688388921637,0.00775308013999233,0.00114879583652225,0.00835473842516251,0.0065247324678184,0.00847001826977161
3,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"DIAB","medBMI",33.5638632232187,4.19346498198076,33.1658569482447,29.7627043805734,37.7033273995918,0.00451504102411765,0.000573009645661128,0.00438401548031952,0.00403714791094247,0.00510430584952125,0.438401548031952,0.403714791094247,0.510430584952125,0.0869029857791417,0.0108576484557446,0.0858724746778407,0.0770610897301153,0.097620816264274
3,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"ECA","medBMI",1.15982420044527,0.585044697529417,1.36557504533825,0.542992865858576,1.60176731687292,0.00193064298411865,0.000942974399011993,0.0023871838961077,0.000923334018443802,0.00254989217460281,0.23871838961077,0.0923334018443802,0.254989217460281,0.00300299716177706,0.00151478781484218,0.00353572376207533,0.00140590792502217,0.00414726878827843
3,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"ENDO","medBMI",0.324917881266156,0.0218940611991146,0.330372457944728,0.302290214528131,0.342909157827396,0.00250466587927588,0.000155600654423038,0.00241859939726977,0.00241148656900302,0.00267100169925392,0.241859939726977,0.241148656900302,0.267100169925392,0.000841271871097615,5.668773217137e-05,0.000855394768583422,0.000782684699898877,0.000887854579433419
3,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"GC","medBMI",0.967642143443512,0.155316649847226,1.0012311980283,0.808426888096691,1.09830670239326,0.0013841663611326,0.000171412578584094,0.00139504074855274,0.00121694874855581,0.00154214074440226,0.139504074855274,0.121694874855581,0.154214074440226,0.00250540263710756,0.000402143237301724,0.0025923708479331,0.00209316519652428,0.00284371709848914
3,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"HHD","medBMI",14.5132593267184,4.63901846798777,12.8708242124818,11.0164985448774,19.4060899556604,0.00409395471732056,0.00131874501082919,0.00365290385478303,0.00308229433680266,0.00548050833099537,0.365290385478303,0.308229433680266,0.548050833099537,0.0375774850615618,0.0120112679899682,0.0333249199016332,0.0285237313122863,0.0502459191967765
3,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"HSTK","direct",26.2896026266173,6.55521234363111,24.4346697568051,21.0403850359166,33.1155131566583,0.00841408423336716,0.00199521850687873,0.00795006074572508,0.00675468003666002,0.0104679083945701,0.795006074572508,0.675468003666002,1.04679083945701,0.0680685935348391,0.0169726446949571,0.0632658327878272,0.0544774083186894,0.0857421253859489
3,"HSTK","medBMI",5.07675702872026,0.0863184862412497,5.0475680856802,5.01075489073065,5.16756976829392,0.00162746956700864,7.52011153200305e-06,0.00162966811608653,0.00161962385275946,0.0016334465145416,0.162966811608653,0.161962385275946,0.16334465145416,0.0131446532521272,0.000223494361552253,0.0130690777355352,0.0129737616351236,0.013379784058234
3,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"IHD","direct",37.1432746534308,5.09749334321392,34.9354317202658,33.5925678255449,42.5706479745069,0.0014938434288474,0.000190203516819007,0.00142280216514266,0.00135305646617489,0.00169501546566893,0.142280216514266,0.135305646617489,0.169501546566893,0.0961707371863227,0.0131983433661516,0.0904542276847977,0.0869773072489666,0.110223200199975
3,"IHD","medBMI",38.6740304255108,11.5416228228249,35.3172199159265,29.4896416191302,50.7117081650382,0.00155577108920271,0.000461611794954045,0.00140483384203884,0.00119933766013424,0.00204050117836048,0.140483384203884,0.119933766013424,0.204050117836048,0.100134144086408,0.0298833741923463,0.0914427472100233,0.0763540802563638,0.131301895261379
3,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"ISTK","direct",25.8284322291944,15.2661807525722,18.0360607958399,16.1312421858032,42.1491379909371,0.00694278058434813,0.00389549809102538,0.00505601506957038,0.00438522806799076,0.0111040837882666,0.505601506957038,0.438522806799076,1.11040837882666,0.0668745389582708,0.0395269364560163,0.0466986629169771,0.0417667388568958,0.109131833694745
3,"ISTK","medBMI",6.44261404639596,1.88267653404007,5.81409767037496,4.99757195838551,8.42189505402426,0.00173942140315388,0.000453591987110331,0.00157762448058321,0.00139834843643067,0.00221802175406218,0.157762448058321,0.139834843643067,0.221802175406218,0.0166811070921995,0.00487459417219964,0.0150537631442142,0.0129396286101348,0.0218058279300516
3,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"KC","medBMI",10.9678343340006,3.14624320335189,10.5174384331917,8.19337998677599,14.1251251969127,0.00143306742631255,0.000371802282317624,0.00144485358833554,0.00107497926727556,0.00178113734762999,0.144485358833554,0.107497926727556,0.178113734762999,0.0283977307623002,0.00814619957602098,0.0272315733297463,0.0212141605910649,0.0365725347512064
3,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"LVC","medBMI",8.49449581676857,0.637746800651858,8.61303864416846,7.84615695064479,9.04207327960243,0.00150984608806404,8.95373632383098e-05,0.00152547869506623,0.00141911968616846,0.00158728477400777,0.152547869506623,0.141911968616846,0.158728477400777,0.0219938045944291,0.00165124320699179,0.0223007336739347,0.0203151365910438,0.0234115828802347
3,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"MLPC","direct",14.481725554563,2.24887184222244,13.3363497167059,13.0511310951252,16.8858894761792,0.00388364387430356,0.000721651758217421,0.00356121995169986,0.00338850391629271,0.00465284416652756,0.356121995169986,0.338850391629271,0.465284416652756,0.0374958383531671,0.00582274085745209,0.0345302506469163,0.033791767426128,0.0437206588305194
3,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"MMC","medBMI",1.15072130210254,0.269728555897023,1.00684035822396,0.98460973559399,1.43913167090788,0.00048761948212734,0.000131350024825182,0.000431888114349343,0.000395252246454091,0.000627358380411886,0.0431888114349343,0.0395252246454091,0.0627358380411886,0.00297942809167432,0.000698376605263127,0.00260689399044131,0.00254933483911759,0.00372617533027911
3,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"OC","medBMI",1.3455868211218,0.520339701688235,1.14282111563183,0.966438750001482,1.89708574190858,0.00056366836986401,0.000194702468440762,0.0004750784226841,0.00043131708937518,0.000771321105455764,0.04750784226841,0.043131708937518,0.0771321105455764,0.00348397059071719,0.00134725473630384,0.00295897306276569,0.00250228683120394,0.00491190224898921
3,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"OSTK","direct",25.0392876149356,6.08208477727699,22.7568691126992,20.54498355993,31.4736473968422,0.00573257970320679,0.00139277861349223,0.00506169269000032,0.00481519083439357,0.0072202225332455,0.506169269000032,0.481519083439357,0.72202225332455,0.0648312990983497,0.0157476308192556,0.0589216997973764,0.053194723213691,0.0814910343888359
3,"OSTK","medBMI",5.53778657080853,0.411619793283124,5.50837293714427,5.15999806278782,5.94057666744386,0.00126671760875732,5.8877958138449e-05,0.00126509236165885,0.00121149026318748,0.00132332641436085,0.126509236165885,0.121149026318748,0.132332641436085,0.0143383431284507,0.00106575899216962,0.0142621858467028,0.0133601795266715,0.0153812404197155
3,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"OTH","medBMI",4.41136920809016,1.61416098889025,3.48615481998773,3.47339853910463,6.13577210696277,0.00213613125847452,0.000864435070228373,0.00167734006901095,0.00160179157243866,0.00306044345555443,0.167734006901095,0.160179157243866,0.306044345555443,0.0114218423846991,0.0041793582738037,0.00902629297260697,0.00899326462635234,0.0158866371433242
3,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"PC","medBMI",2.44401169786486,0.289800792427179,2.40107819659587,2.18922302296922,2.73529384883915,0.00053009037048636,6.38922154383001e-05,0.000512603076495454,0.000478554622010606,0.000596490318854385,0.0512603076495454,0.0478554622010606,0.0596490318854385,0.00632799366422988,0.000750347299879982,0.00621683097042987,0.00566829914563749,0.00708217647255229
3,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"PVD","medBMI",0.898152746842889,0.161218196198616,0.821298725820118,0.791319595649201,1.07031181590593,0.00190904097363831,0.000433817407926946,0.00174726663095761,0.00158775170077583,0.00236783843777937,0.174726663095761,0.158775170077583,0.236783843777937,0.00232548186921433,0.000417423421088641,0.00212649274059127,0.00204887128487303,0.00277123321288523
3,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"RHD","medBMI",0.575112932650281,0.168115244969168,0.535225488345648,0.435763448418583,0.748366744540918,0.00229091335393473,0.000625081046751942,0.00201412745696129,0.00186011795482953,0.00295697676546735,0.201412745696129,0.186011795482953,0.295697676546735,0.00148907265755193,0.000435281142866351,0.00138579676281602,0.00112827133483231,0.00193765849079709
3,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"SCC","medBMI",0.723425175300161,0.154218008541442,0.647196605177894,0.623417064956524,0.888227570247725,0.00120127860357754,0.000197152755585456,0.00117677671755259,0.00102548475065873,0.00139789905961756,0.117677671755259,0.102548475065873,0.139789905961756,0.00187308020245692,0.000399298653853807,0.0016757104807046,0.00161414089820605,0.00229978377019728
3,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"TC","medBMI",2.9521777489285,0.924093535937802,2.42745026147956,2.41077944379347,3.93959441839511,0.000426698896627928,0.000129646937285016,0.000351929694433217,0.000351772988513299,0.000565178626608061,0.0351929694433217,0.0351772988513299,0.0565178626608061,0.00764372859066933,0.00239264732066497,0.00628511307384307,0.00624194927524616,0.0102003310953948
3,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"UC","medBMI",21.4387902043351,5.68862306443274,18.3674747947251,17.9670349880238,27.5211635188149,0.00342472896554171,0.000937649531617,0.0029755186690522,0.00280516236445998,0.00442612431863954,0.29755186690522,0.280516236445998,0.442612431863954,0.055508952228136,0.0147288864211945,0.0475567544257101,0.0465199424653073,0.0712573301230266
3,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"AA","medBMI",1.2557648495213,0.349592154447088,1.32057429305747,0.900416488859481,1.55602518317737,0.00317812710358777,0.000878613141283824,0.0033565428404721,0.00228062624282512,0.00392397458799875,0.33565428404721,0.228062624282512,0.392397458799875,0.00490811737522301,0.00136636992836476,0.00516142304468785,0.00351924949610844,0.00608167543529246
4,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"AFF","medBMI",1.87944527944905,0.542941661524344,2.13467268178429,1.29985611672466,2.2420911501885,0.00329463784692251,0.00106002051462007,0.00360579323560027,0.00218845903324715,0.00413633458022177,0.360579323560027,0.218845903324715,0.413633458022177,0.00734575269833456,0.00212207038895532,0.00834330096424768,0.00508044670482552,0.00876314266581746
4,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"APCA","medBMI",1.31348631978211,0.374370636964143,1.16727716428013,1.04093313791274,1.71031728382816,0.000465468340286866,0.000139191077471081,0.000390611236929112,0.00038026872708356,0.000614296491344263,0.0390611236929112,0.038026872708356,0.0614296491344263,0.00513371992431371,0.00146321584710502,0.00456226604358954,0.00406845439461258,0.00668472125263039
4,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"BC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"BC","medBMI",23.5824558431726,4.5485594394198,22.4372241444141,19.8520217496097,28.2863368806802,0.0015069417739387,0.0003101720555295,0.00146097086605995,0.00123425330904568,0.00181870551052867,0.146097086605995,0.123425330904568,0.181870551052867,0.092171286143602,0.017777901352599,0.0876951841078782,0.0775910019457125,0.110556257071857
4,"BC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"CC","direct",1051.95214640245,52.8687821299387,1071.94983088188,995.998965550683,1090.90729544669,0.08768293472752,0.00498728959443905,0.0902378867829092,0.0823509709083095,0.0908431892996498,9.02378867829092,8.23509709083095,9.08431892996498,4.11152184234906,0.206635970323384,4.18968216248795,3.89283059673709,4.26377681584298
4,"CC","medBMI",7.74122907714871,3.52650643893851,7.79693823772736,4.36768510026186,11.0674202675437,0.000642612481444398,0.000286949605541272,0.000643999918539241,0.000369423085303979,0.000914622556054201,0.0643999918539241,0.0369423085303979,0.0914622556054201,0.0302563501069639,0.0137832393806755,0.0304740876070216,0.0170709596930268,0.0432566636458519
4,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"CM","medBMI",2.33194711174209,0.589265531405157,2.15373416750346,1.86742738529733,2.94794784078968,0.00328420288674615,0.000662891232719413,0.00316514227422895,0.00271272175862224,0.00395688553550967,0.316514227422895,0.271272175862224,0.395688553550967,0.00911434186233635,0.00230312577582673,0.0084178021810093,0.00729878113743912,0.0115219613163616
4,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"DIAB","medBMI",24.2164947563002,3.01738180126126,23.6097203410539,21.6516648044201,27.2970829611396,0.00734400069288021,0.000947641713541297,0.00727363713844784,0.00647550876024878,0.00827230164677916,0.727363713844784,0.647550876024878,0.827230164677916,0.094649407272152,0.0117933417646605,0.0922778485751187,0.0846248501617076,0.106689789275075
4,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"ECA","medBMI",0.692196724332868,0.136512989931447,0.639705955056699,0.59221946588333,0.836791136667151,0.0025872174362954,0.000476025500171974,0.00242160293041087,0.00222639447460896,0.0030888127279837,0.242160293041087,0.222639447460896,0.30888127279837,0.0027054291024834,0.000533556722886132,0.00250027058349682,0.00231467113572681,0.00327057181037858
4,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"ENDO","medBMI",0.440976123510242,0.0975607154889781,0.468271205675727,0.339454677762913,0.519296749416907,0.0044882263430254,0.00101203436455698,0.00480875097821517,0.00342744224736807,0.00527656449877141,0.480875097821517,0.342744224736807,0.527656449877141,0.00172354129412379,0.000381312984682743,0.00183022326335205,0.00132674791993421,0.00202965499446935
4,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"GC","medBMI",1.04576400092705,0.270236946923682,1.09124183729612,0.7724519817368,1.28041985920358,0.00237543273408799,0.000453453321261744,0.00240298381477102,0.00193353963066583,0.00279390741892956,0.240298381477102,0.193353963066583,0.279390741892956,0.00408733567059899,0.00105621259834511,0.00426508436212806,0.00301910424912203,0.00500448070427625
4,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"HHD","medBMI",7.28526161737105,1.96114892642879,8.1213271697999,5.19846893196803,8.66139858320955,0.00460638404582893,0.00120741570569031,0.00509802577682263,0.00332407545945093,0.00547079716086227,0.509802577682263,0.332407545945093,0.547079716086227,0.0284742156470575,0.0076650888300261,0.0317419515342865,0.0203180521411119,0.0338528036488585
4,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"HSTK","direct",28.4938124729318,6.77493629603701,30.2518058187085,21.4750925024541,34.0182380994992,0.0135763850966161,0.00304399349246218,0.0146332001317639,0.0103692506331706,0.0158852267801859,1.46332001317639,1.03692506331706,1.58852267801859,0.111367168891576,0.0264796251967748,0.118238230531199,0.0839347228790455,0.132959212510426
4,"HSTK","medBMI",6.34330351430054,1.15155813139778,6.84747904092487,5.11673653114176,7.14132129982865,0.00302677087044597,0.000537213858243809,0.00319217544866552,0.00246459797432033,0.00344834987508501,0.319217544866552,0.246459797432033,0.344834987508501,0.0247926020597885,0.00450082869849986,0.0267631562310813,0.0199986036259166,0.0279116294480615
4,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"IHD","direct",42.6436315962171,12.5051061421754,46.6393370210194,29.5294987273216,52.3614148540306,0.00350737324648656,0.000995846684011691,0.00381680087231724,0.00246470728368237,0.00428702572733468,0.381680087231724,0.246470728368237,0.428702572733468,0.166671291412392,0.0488758136197363,0.182288380256072,0.115415116007143,0.204652941300512
4,"IHD","medBMI",33.2855270911168,6.39334160414244,36.2421973063836,26.4636615291008,37.594222970156,0.00273976331973632,0.000497385089819668,0.00296593517680915,0.00220930567685873,0.00307797488410202,0.296593517680915,0.220930567685873,0.307797488410202,0.130095434604372,0.0249881743584315,0.141651487046744,0.103432387849137,0.14693583678359
4,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"ISTK","direct",17.9129510816507,5.70910853807073,18.914977439155,12.1264563248534,22.8477234345692,0.0125869126510309,0.00435162425865218,0.0140784485513245,0.0080052913023288,0.0159007284844835,1.40784485513245,0.80052913023288,1.59007284844835,0.0700122052937574,0.0223138709635173,0.0739285937621664,0.0473958727309371,0.08929960765843
