"female","race","outcome","pathway","V1","V2","V3"
1,3,"HSTK","medSBP",0,0,0
1,3,"HSTK","medBMI",2.06057263300371,4.24221827495539,2.77480253817106
1,3,"HSTK","direct",12.8325439632844,21.9319935876209,21.2684165357087
1,3,"IHD","medBMI",21.5090652749103,45.1667044193442,12.6848487972706
1,3,"IHD","medSBP",0,0,0
1,3,"IHD","direct",22.3151194103537,28.5247919515618,19.8602721164028
1,3,"ISTK","medBMI",3.58266522818468,8.16774176080605,4.53883883172543
1,3,"ISTK","direct",13.3423196285389,42.3240189506592,10.6393821327689
1,3,"ISTK","medSBP",0,0,0
1,3,"KC","direct",0,0,0
1,3,"KC","medBMI",7.62844192469196,6.94174439044686,7.68712788073494
1,3,"KC","medSBP",0,0,0
1,3,"LC","direct",0,0,0
1,3,"LC","medSBP",0,0,0
1,3,"LC","medBMI",0,0,0
1,3,"LVC","direct",0,0,0
1,3,"LVC","medSBP",0,0,0
1,3,"LVC","medBMI",3.90318041166969,6.46887806929101,3.97404005587805
1,3,"MLPC","medBMI",0,0,0
1,3,"MLPC","medSBP",0,0,0
1,3,"MLPC","direct",5.51299372620341,8.96176235442384,7.6076031254658
1,3,"MMC","medBMI",1.12993257986992,0.822697558525183,0.680777335995587
1,3,"MMC","direct",0,0,0
1,3,"MMC","medSBP",0,0,0
1,3,"OC","direct",0,0,0
1,3,"OC","medBMI",1.14282111563183,0.957155467599884,1.93678388013368
1,3,"OC","medSBP",0,0,0
1,3,"OSTK","medSBP",0,0,0
1,3,"OSTK","medBMI",3.86933606819585,5.10412846915758,4.59392393871046
1,3,"OSTK","direct",15.7240849379954,30.3651209421696,14.9198673191798
1,3,"OTH","medBMI",2.49146281159295,5.84545449651864,2.35341825087085
1,3,"OTH","direct",0,0,0
1,3,"OTH","medSBP",0,0,0
1,3,"PC","direct",0,0,0
1,3,"PC","medBMI",1.36066089362892,2.4249337565765,1.59457498131448
1,3,"PC","medSBP",0,0,0
1,3,"PVD","direct",0,0,0
1,3,"PVD","medBMI",0.547585649649757,1.02676418840832,0.554405985972458
1,3,"PVD","medSBP",0,0,0
1,3,"RHD","medBMI",0.284598547549961,0.625219164601403,0.395929603499471
1,3,"RHD","direct",0,0,0
1,3,"RHD","medSBP",0,0,0
1,3,"SCC","direct",0,0,0
1,3,"SCC","medSBP",0,0,0
1,3,"SCC","medBMI",0.237667713698585,0.514645239942555,0.419038434314764
1,3,"SCNC","medSBP",0,0,0
1,3,"SCNC","medBMI",0,0,0
1,3,"SCNC","direct",0,0,0
1,3,"TC","direct",0,0,0
1,3,"TC","medBMI",3.46008028556689,2.24180327981102,2.07122337736077
1,3,"TC","medSBP",0,0,0
1,3,"UC","medBMI",17.9459592087238,28.0029366095565,18.3674747947251
1,3,"UC","medSBP",0,0,0
1,3,"UC","direct",0,0,0
1,4,"AA","direct",0,0,0
1,4,"AA","medBMI",0.375487306357865,0.685681456551835,0.759859680947405
1,4,"AA","medSBP",0,0,0
1,4,"AFF","direct",0,0,0
1,4,"AFF","medSBP",0,0,0
1,4,"AFF","medBMI",0.891014155121703,1.59028145376992,1.87122418573758
1,4,"APCA","direct",0,0,0
1,4,"APCA","medSBP",0,0,0
1,4,"APCA","medBMI",0,0,0
1,4,"BC","direct",0,0,0
1,4,"BC","medBMI",28.594184919431,19.7159584656726,22.4372241444141
1,4,"BC","medSBP",0,0,0
1,4,"CC","medSBP",0,0,0
1,4,"CC","medBMI",2.045170828172,3.9535375414754,5.92396350121294
1,4,"CC","direct",447.210780399957,402.621798845995,398.382647054007
1,4,"CM","medBMI",0.742991048672518,1.39986312988431,0.979434682380095
1,4,"CM","direct",0,0,0
1,4,"CM","medSBP",0,0,0
1,4,"DIAB","medBMI",11.406822946524,16.2397129216074,15.9208646426871
1,4,"DIAB","medSBP",0,0,0
1,4,"DIAB","direct",0,0,0
1,4,"ECA","direct",0,0,0
1,4,"ECA","medSBP",0,0,0
1,4,"ECA","medBMI",0.0901860555841788,0.152262833374283,0.126406644205011
1,4,"ENDO","direct",0,0,0
1,4,"ENDO","medBMI",0.167938013412621,0.267806067328631,0.264982260569345
1,4,"ENDO","medSBP",0,0,0
1,4,"GC","medBMI",1.05212050987024,0.523330659927512,0.798976785624248
1,4,"GC","medSBP",0,0,0
1,4,"GC","direct",0,0,0
1,4,"HHD","medSBP",0,0,0
1,4,"HHD","medBMI",2.70731872546861,3.99363514172237,4.6104084001474
1,4,"HHD","direct",0,0,0
1,4,"HSTK","direct",12.9935673336835,21.1713243528523,22.1371461858004
1,4,"HSTK","medBMI",3.2026387510506,5.03667057805403,4.41053509995085
1,4,"HSTK","medSBP",0,0,0
1,4,"IHD","medBMI",9.82236323403732,12.9668979868428,26.0756898561965
1,4,"IHD","medSBP",0,0,0
1,4,"IHD","direct",12.3047774151526,17.1420233738511,31.1519363958067
1,4,"ISTK","medBMI",1.27314618748719,2.29675015319865,3.4421742804629
1,4,"ISTK","medSBP",0,0,0
1,4,"ISTK","direct",7.0809990220592,10.6696896707381,18.7507002253213
1,4,"KC","medBMI",4.38848460413695,3.76269870502426,4.3662953524155
1,4,"KC","medSBP",0,0,0
1,4,"KC","direct",0,0,0
1,4,"LC","medBMI",0,0,0
1,4,"LC","medSBP",0,0,0
1,4,"LC","direct",0,0,0
1,4,"LVC","direct",0,0,0
1,4,"LVC","medBMI",3.70712657863758,2.66246135154247,5.92318193031462
1,4,"LVC","medSBP",0,0,0
1,4,"MLPC","medSBP",0,0,0
1,4,"MLPC","medBMI",0,0,0
1,4,"MLPC","direct",12.2254364537276,12.0054834909094,13.4066530659471
1,4,"MMC","direct",0,0,0
1,4,"MMC","medSBP",0,0,0
1,4,"MMC","medBMI",0.475011379467044,0.573973803150361,0.643245773665805
1,4,"OC","medSBP",0,0,0
1,4,"OC","medBMI",1.44219547946908,1.80427726294576,1.92804924411693
1,4,"OC","direct",0,0,0
1,4,"OSTK","medBMI",2.37384098260886,6.7601738231592,5.59790355689747
1,4,"OSTK","direct",11.7632951825917,15.3662738828042,29.3132521940192
1,4,"OSTK","medSBP",0,0,0
1,4,"OTH","medBMI",1.49606579938866,1.79412917538479,3.39199746083636
1,4,"OTH","direct",0,0,0
1,4,"OTH","medSBP",0,0,0
1,4,"PC","direct",0,0,0
1,4,"PC","medSBP",0,0,0
1,4,"PC","medBMI",1.60128723219552,1.99331321572663,2.07888736324311
1,4,"PVD","direct",0,0,0
1,4,"PVD","medSBP",0,0,0
1,4,"PVD","medBMI",0.186597336737463,0.336684756118613,0.607526083887255
1,4,"RHD","direct",0,0,0
1,4,"RHD","medSBP",0,0,0
1,4,"RHD","medBMI",0.263313376067729,0.342791816276985,0.450165409605514
1,4,"SCC","direct",0,0,0
1,4,"SCC","medBMI",0.286534308773502,0.5067492227105,0.612390747850417
1,4,"SCC","medSBP",0,0,0
1,4,"SCNC","medBMI",0,0,0
1,4,"SCNC","direct",0,0,0
1,4,"SCNC","medSBP",0,0,0
1,4,"TC","medBMI",2.59088085567765,3.86651157550187,4.12004745522635
1,4,"TC","direct",0,0,0
1,4,"TC","medSBP",0,0,0
1,4,"UC","medBMI",28.7302196258839,29.5127500501279,36.5804231015427
1,4,"UC","direct",0,0,0
1,4,"UC","medSBP",0,0,0
