"age","female","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OTH","medBMI",2.77072125143183,0.84973987683446,3.18788392862678,1.86276696772919,3.32408725951876,0.0101240923191341,0.00337728330450779,0.011961546349146,0.00651321627497959,0.0121731324377785,1.1961546349146,0.651321627497959,1.21731324377785,0.00834113920366116,0.00255810597905341,0.00959698980907912,0.00560778121356725,0.0100070241791498
25,1,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","medBMI",0.308167071376696,0.0566652682587572,0.278198610689867,0.273049958192494,0.368757376144704,0.001380615986604,0.000402310928095654,0.00125504397777641,0.00106601653496186,0.00180195164574958,0.125504397777641,0.106601653496186,0.180195164574958,0.000927723941558274,0.000170588394741926,0.000837505157485673,0.000822005356785884,0.00111012849279237
25,1,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"PVD","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"PVD","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","medBMI",0.659053428503405,0.246800029544614,0.731587028965231,0.40148807197285,0.854965224641407,0.00923751860327575,0.00246665178837979,0.00883670390489648,0.00708786414754796,0.0117278655526259,0.883670390489648,0.708786414754796,1.17278655526259,0.00198405248703969,0.000742981056226963,0.0022024118250937,0.00120866286899286,0.00257383666774062
25,1,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","medBMI",0.0648584871673426,0.0648675459178629,0.0608079754561311,0.00504595663999572,0.128113952649219,0.00293609332245729,0.00206742662002385,0.00297656574218802,0.000955119531286338,0.00488266555685713,0.297656574218802,0.0955119531286338,0.488266555685713,0.000195253733922929,0.00019528100490844,0.000183059839639333,1.51906391623092e-05,0.000385681638824606
25,1,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","medBMI",5.37561642213054,1.77522639529422,5.24000615698263,3.75048026503514,7.11602130460166,0.000864495716695824,0.000251482292909087,0.000874535074146092,0.000621463631548247,0.00109899434801067,0.0874535074146092,0.0621463631548247,0.109899434801067,0.0161830660010661,0.00534424402076199,0.0157748170303479,0.0112906622977955,0.0214224813294472
25,1,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","medBMI",6.19165932972209,0.362066885935083,6.37836173895251,5.80455026311629,6.42007134848204,0.00660256501778317,0.000778576309015661,0.00683620392012526,0.00578903480642641,0.00721750216214915,0.683620392012526,0.578903480642641,0.721750216214915,0.0186397286786502,0.00108998705483634,0.0192017883893645,0.0174743531974863,0.0193273534057069
25,1,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AA","medBMI",2.26885832005434,0.294404553105593,2.39574334670185,1.95546009849181,2.4744042689665,0.00865303517056239,0.00126188844640549,0.00910753022381369,0.00732088929548605,0.00959886025037512,0.910753022381369,0.732088929548605,0.959886025037512,0.0114486824037313,0.00148556840104395,0.0120889455523978,0.00986727175642487,0.0124858693746712
35,0,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AFF","medBMI",0.284514669849857,0.0494605148479561,0.25761052420887,0.25450162019492,0.337396243299631,0.00780761164636188,0.0019277482238409,0.00728088942414188,0.00625211681811883,0.00981082036349194,0.728088942414188,0.625211681811883,0.981082036349194,0.00143566394848113,0.000249578266308723,0.00129990535303917,0.00128421779142952,0.00170250491165839
35,0,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"APCA","medBMI",0.113161902007047,0.0565469708062417,0.127723823372245,0.0546064283382426,0.159339742515433,0.00102222846932869,0.000559049020555948,0.00107374795773634,0.000470930225962609,0.00152973514754827,0.107374795773634,0.0470930225962609,0.152973514754827,0.000571016120675976,0.000285336595913235,0.00064449572556125,0.000275544598673609,0.00080402997852586
35,0,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"CC","direct",286.72181319684,9.95622576046932,283.435464844662,279.054776008476,297.182246484554,0.0834933608848919,0.00433799469094658,0.0850470053375305,0.0789152085928443,0.0867509153921968,8.50470053375305,7.89152085928443,8.67509153921968,1.4468012164964,0.0502392175236095,1.43021826893217,1.40811326803734,1.49958467038504
35,0,"CC","medBMI",2.55116688411735,1.73550757292401,2.7236212153805,0.835257815700101,4.12048977096092,0.000736068398469726,0.000481252319812023,0.000830759370520947,0.000245321342807387,0.00114632812788853,0.0830759370520947,0.0245321342807387,0.114632812788853,0.0128732143197363,0.0087573890516009,0.013743420647883,0.00421471952332208,0.0207920337372257
35,0,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"CM","medBMI",5.60719848450642,0.580251146294361,5.94126160217188,4.9873869883272,5.94305633066999,0.0078910540479103,0.000217375676027949,0.00789324378077627,0.00768362437762175,0.00809662244526279,0.789324378077627,0.768362437762175,0.809662244526279,0.0282939811870932,0.00292795324838355,0.0299796671125416,0.0251664060065648,0.0299887233309904
35,0,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"DIAB","medBMI",31.8801465472583,4.32641605808822,30.9462938010113,28.2393869748263,36.3146809540003,0.0244508338361618,0.00333939968501008,0.0237721959979139,0.0216163434732146,0.0278621663616197,2.37721959979139,2.16163434732146,2.78621663616197,0.160867547161442,0.0218311398987085,0.15615531660516,0.142496236936958,0.183244253358765
35,0,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ECA","medBMI",1.01986449850219,0.411719253159625,0.852994248755445,0.724536888961771,1.45703182032733,0.0054448176754826,0.000897865228505024,0.00532692366231795,0.00464748337536511,0.00634236188679005,0.532692366231795,0.464748337536511,0.634236188679005,0.00514624674224372,0.00207753958335005,0.00430421774682544,0.00365602058894192,0.00735219754165106
35,0,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ENDO","medBMI",1.24361585060369,0.578132274568612,1.55312835244924,0.625446319128455,1.5986997555102,0.00993914333679123,0.00425545850689307,0.0106901069830818,0.0056247884861244,0.0136151790881111,1.06901069830818,0.56247884861244,1.36151790881111,0.00627529836480347,0.00291726139987634,0.00783710163047815,0.00315600855504849,0.00806705539873495
35,0,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"GC","medBMI",0.0789717639726421,0.0450391180797412,0.0889647256355553,0.0327348874998413,0.116714623031967,0.00206392533777148,0.000605672391620245,0.00232812384487389,0.0014188879451727,0.00248439399933322,0.232812384487389,0.14188879451727,0.248439399933322,0.000398492332726864,0.000227267852770445,0.0004489169199918,0.000165180578793734,0.000588943187484798
35,0,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"HHD","medBMI",13.748182114719,8.76679383669362,18.6278825671784,4.37734051175955,18.9712783330881,0.0112848703006107,0.00725753236488148,0.0154507907346313,0.0035319478592266,0.0154967603730773,1.54507907346313,0.35319478592266,1.54967603730773,0.0693734682632396,0.0442373318105162,0.093996486902946,0.0220881052153673,0.0957292654673616
35,0,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"HSTK","direct",10.4923534021855,0.909344788730004,10.0204247038761,9.92121521616854,11.4646309817656,0.0177453424812818,0.00156613135805043,0.0168576994136848,0.0168263246552771,0.0194188569147439,1.68576994136848,1.68263246552771,1.94188569147439,0.0529445231143629,0.00458856315074296,0.0505631660519167,0.0500625539572076,0.0578506457745975
35,0,"HSTK","medBMI",4.52356901364888,1.28206633052453,4.54820001271365,3.2953064176419,5.7308952604508,0.00764880517495055,0.00216808336076349,0.00765159072129804,0.00558794339999709,0.00970729923550865,0.765159072129804,0.558794339999709,0.970729923550865,0.0228259757389283,0.00646931988170201,0.0229502640133819,0.0166281500546301,0.0289181563899409
35,0,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"IHD","direct",37.7754883134215,8.26727294104158,35.3078086200168,31.2372831294896,46.4112212367473,0.0113834903373994,0.00234281956198085,0.0108302029720921,0.00944000590002225,0.0137972690352876,1.08302029720921,0.944000590002225,1.37972690352876,0.190615502309491,0.0417167442366695,0.178163565212224,0.157623651747631,0.234191499404027
35,0,"IHD","medBMI",25.6636894050043,2.59036871821148,25.289006701331,23.3814628689879,28.2643962391428,0.00773838826755866,0.000654733960577005,0.00763555028486194,0.00716587837579808,0.00839831044461145,0.763555028486194,0.716587837579808,0.839831044461145,0.129499240525014,0.0130710271775161,0.127608587751057,0.117983101966132,0.14262243394176
35,0,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ISTK","direct",7.06600217403537,2.85238555991609,6.72980771136578,4.51327202508048,9.90449761625941,0.0364349307807167,0.0165413040123558,0.0344228692259473,0.0216632515641854,0.052916862318802,3.44228692259473,2.16632515641854,5.2916862318802,0.035655119598948,0.0143931668539296,0.0339586788847014,0.0227740170287733,0.0499781967762323
35,0,"ISTK","medBMI",1.71995656382122,0.333198181865446,1.62336019569952,1.45461052060859,2.06740951993728,0.00879776612910832,0.00218461389439892,0.00830346395021029,0.00697269556469496,0.011042993545585,0.830346395021029,0.697269556469496,1.1042993545585,0.00867891849982528,0.00168132145051121,0.00819149223340565,0.00733997963838269,0.0104321696877245
35,0,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"KC","medBMI",7.17066628623143,1.56820684376597,7.3172980418576,5.62344368088262,8.59325189929799,0.00361260396863251,0.000909173390740494,0.00393399331030884,0.00265376782329754,0.00429825917354259,0.393399331030884,0.265376782329754,0.429825917354259,0.0361832557848921,0.0079131878526485,0.0369231611309542,0.0283759546149857,0.0433616374106458
35,0,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LVC","medBMI",0.736645593399382,0.357365849577266,0.835793425073991,0.364955474667375,1.02406005520797,0.00270626440969794,0.00139593534427498,0.00273377157754123,0.0013686283999419,0.00402051932678719,0.273377157754123,0.13686283999419,0.402051932678719,0.0037171212359949,0.00180327175019538,0.00421742221372806,0.00184156907641095,0.00516741756450565
35,0,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MLPC","direct",15.2386524381762,6.92178387402681,13.4472132718505,9.59162142005352,22.4084067476756,0.012475357749745,0.00527164780564685,0.0111710610201989,0.00813793302280395,0.0179214346968002,1.11710610201989,0.813793302280395,1.79214346968002,0.0768943968353854,0.0349273925747394,0.0678547763885799,0.0483994202742412,0.113073050776314
35,0,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MMC","medBMI",0.539528776142465,0.1920468109262,0.559299128444175,0.349408416964569,0.712844335863909,0.00156153468645153,0.000492770183644436,0.00152611789894935,0.00110936286277976,0.00204381077950015,0.152611789894935,0.110936286277976,0.204381077950015,0.00272246775002724,0.000969070181910186,0.00282222915095364,0.00176311846344026,0.00359701984582677
35,0,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"OC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"OC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"OC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"OSTK","direct",6.29614860258619,0.396231015063692,6.07059554322109,6.06450880430965,6.71950850132305,0.0365302030250963,0.00291283581787893,0.0360590006697891,0.0339905598118349,0.0394703682403688,3.60590006697891,3.39905598118349,3.94703682403688,0.0317704305643815,0.00199938577472022,0.0306322875084506,0.0306015737613402,0.0339067089649641
35,0,"OSTK","medBMI",1.56531103371131,0.332967956982896,1.47686571992104,1.29506403847058,1.91073654567377,0.00905069310049185,0.00165317056734366,0.00964610444275806,0.00730548177748169,0.0102898047825757,0.964610444275806,0.730548177748169,1.02898047825757,0.00789857556534772,0.00168015973338747,0.00745227960286606,0.0065349064495963,0.00964159624920855
35,0,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"OTH","medBMI",3.59196751923626,0.613526807505633,3.40262370087494,3.11079109578968,4.23408618828996,0.00736069735936955,0.000979138721765124,0.00684393011201104,0.00675299050964556,0.00840765636934828,0.684393011201104,0.675299050964556,0.840765636934828,0.0181251050225426,0.00309586257688357,0.0171696741688979,0.0156970838440006,0.0213652424266826
35,0,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PC","medBMI",0.558797632328907,0.216422908714771,0.669725059518113,0.327416644853064,0.695890306693926,0.00130280617792459,0.000472996821162438,0.00151904564907897,0.000798275797334987,0.00162353300803296,0.151904564907897,0.0798275797334987,0.162353300803296,0.00281969859640131,0.00109207222190401,0.00337943953417914,0.0016521477553205,0.00351146964037098
35,0,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PVD","medBMI",0.104254108978318,0.0705028179028889,0.14150623407292,0.0288678150287347,0.147976096597491,0.00613192228535035,0.00251087460193051,0.00708419715645865,0.00347420867166838,0.00798020225859028,0.708419715645865,0.347420867166838,0.798020225859028,0.000526067305493175,0.000355757943809794,0.000714041911621048,0.000145667291356354,0.000746688904421303
35,0,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"RHD","medBMI",0.313149312815544,0.0449349226285434,0.290688028536665,0.284214315431028,0.361176401837108,0.00775826747357149,0.00118855773427667,0.00831158601835454,0.00648981080978988,0.0085564033742875,0.831158601835454,0.648981080978988,0.85564033742875,0.00158015465121066,0.000226742081452715,0.00146681477986838,0.00143414835699649,0.00182249983606576
35,0,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCC","medBMI",0.531970050054979,0.30277022261557,0.539213547026338,0.241321594954488,0.816461532729816,0.00288715611817453,0.00185427990467626,0.00273178611248671,0.00119626640305551,0.00471011033812821,0.273178611248671,0.119626640305551,0.471011033812821,0.00268432634049649,0.00152778165537884,0.00272087710066714,0.0012177112485938,0.00411987328625414
35,0,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"TC","medBMI",1.29911769406534,0.587141895727522,1.3096878122715,0.736908387920758,1.85234239973469,0.000824503968540769,0.000375488100847088,0.000834156367169854,0.000463776409577575,0.00117702698866924,0.0834156367169854,0.0463776409577575,0.117702698866924,0.00655536123739343,0.00296272404085069,0.00660869816250795,0.00371844729985092,0.0093469387885886
35,0,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"UC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"UC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"UC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"AA","medBMI",0.735745917270838,0.24822326545214,0.812890355619002,0.475849237359382,0.930069824586355,0.00824796315225742,0.00201273142762195,0.00849397987509357,0.00624205405173447,0.0100447580383696,0.849397987509357,0.624205405173447,1.00447580383696,0.00349651450231497,0.00117964126893808,0.00386313107622388,0.00226139720287449,0.00442000771393289
35,1,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"AFF","medBMI",0.180634493524055,0.0827334932985785,0.159216536928936,0.113141055993574,0.266333194160387,0.00869652133345893,0.00245782743764037,0.00878320264064268,0.00632583503272269,0.010993528523089,0.878320264064268,0.632583503272269,1.0993528523089,0.000858436467534867,0.00039317766141157,0.000756651062972141,0.000537684727570344,0.00126570580137771
35,1,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"APCA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"CC","direct",250.302000550125,20.7033901452546,259.554116522862,228.234325731987,264.505376791435,0.0758591774420636,0.00790454145623797,0.0773131179160776,0.0678278238843122,0.0826546815969032,7.73131179160776,6.78278238843122,8.26546815969032,1.18952012418683,0.0983895420833441,1.23348932186281,1.08464703794504,1.25701939240404
35,1,"CC","medBMI",4.09292314895846,0.47853458955727,4.03475143473833,3.66556450166824,4.5697277533358,0.00123686351606666,0.000118379268214929,0.00119890133540837,0.00114496107299813,0.00136103381269473,0.119890133540837,0.114496107299813,0.136103381269473,0.0194509610060478,0.00227415890862553,0.0191745092614704,0.0174200075574948,0.0217168984374915
35,1,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"CM","medBMI",2.65991166556855,0.396897836993701,2.74684650652709,2.25275721630607,2.99317150001628,0.00862106437713721,0.00174641416832703,0.00879679134152678,0.00689359814736343,0.0101991626871799,0.879679134152678,0.689359814736343,1.01991626871799,0.0126408037003264,0.00188619333170566,0.0130539475928477,0.0107058674633587,0.0142245676286508
35,1,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"DIAB","medBMI",15.0432118999118,5.09220708770051,14.9971466973301,10.2253413349569,19.9002378870611,0.0202909162767449,0.00682559155490267,0.0201101634118811,0.0138851297292514,0.0268503427593726,2.01101634118811,1.38851297292514,2.68503427593726,0.0714904525254421,0.0241998976997132,0.0712715350362683,0.0485942951629541,0.0945726897537278
35,1,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ECA","medBMI",0.0591101681555383,0.0183088402656842,0.0639648187190887,0.0401183279663538,0.0739755553657049,0.00955768455856151,0.00378850893691648,0.00983164662962055,0.00584923189097838,0.0130332694657445,0.983164662962055,0.584923189097838,1.30332694657445,0.000280911596433684,8.700982772286e-05,0.000303982544842192,0.00019065592108661,0.000351556965633527
35,1,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ENDO","medBMI",0.558754487100239,0.140444878286442,0.571633856949016,0.420279549739393,0.686281960089625,0.00818047185240148,0.00224433322326184,0.00938882349858277,0.00578076053985621,0.00955308426569264,0.938882349858277,0.578076053985621,0.955308426569265,0.00265539110923856,0.000667441765121798,0.00271659824936646,0.00199731117250529,0.00326144497686312
35,1,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"GC","medBMI",0.289721266929627,0.149234131284999,0.317689541598356,0.137942104646733,0.417727395744102,0.0027983266276303,0.000765407308908105,0.00317902399042748,0.00198030748556523,0.00329275301131777,0.317902399042748,0.198030748556523,0.329275301131777,0.00137685386716948,0.000709211280728445,0.00150976860809891,0.000655547734693857,0.00198518246985509
35,1,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"HHD","medBMI",7.38647730792425,4.01759493577315,5.92948550434956,4.38210563761272,11.6292920112743,0.0147616938342702,0.00823016393868119,0.0117590614679705,0.00861967217472126,0.023455953005174,1.17590614679705,0.861967217472126,2.3455953005174,0.0351030490579948,0.0190929757510117,0.0281789291256002,0.0208252544158513,0.0552663456426737
35,1,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"HSTK","direct",20.9181563278591,2.93667989314966,20.3307343829904,18.4201435392319,23.9154777696248,0.044825216871581,0.00612220646398735,0.0429570919652602,0.0400098246674666,0.051228515246068,4.29570919652602,4.00098246674666,5.1228515246068,0.099410183930558,0.0139561003248826,0.0966185553248155,0.0875387786840261,0.113654473491971
35,1,"HSTK","medBMI",4.3205751121123,0.496143210714781,4.09907024707369,3.98003410403813,4.84939525546927,0.00927136281025839,0.00118389999895777,0.00866098264128258,0.00852440362003657,0.0105371451441097,0.866098264128258,0.852440362003657,1.05371451441097,0.0205328404592162,0.00235784105730994,0.0194801741042146,0.0189144739206956,0.0230459733994881
35,1,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"IHD","direct",13.5175104235687,1.47660926682065,14.0824185499865,11.9538749939486,14.6009739457336,0.0120713531909364,0.00130828421292177,0.0125012592641741,0.0106971623818808,0.0130801238377399,1.25012592641741,1.06971623818808,1.30801238377399,0.0642398008901259,0.00701734878100658,0.0669244361835468,0.0568088742241916,0.0693887875566524
35,1,"IHD","medBMI",7.6895112755954,2.0187666751157,6.72992057352463,6.34954175322962,9.84513289472132,0.00687062508451319,0.0018251589105943,0.00597429210176482,0.00568229845847628,0.00882083474588622,0.597429210176482,0.568229845847628,0.882083474588622,0.0365431694008796,0.00959386493439941,0.0319828684500802,0.0301751790965756,0.0467874155133633
35,1,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ISTK","direct",4.85572437931444,1.17536647816725,4.89788481353589,3.72174692605588,5.95386546348477,0.039113636593158,0.0066141570738969,0.0404074193075502,0.0323711437303588,0.0447564141487239,4.04074193075501,3.23711437303588,4.47564141487239,0.0230760515457505,0.00558574072920588,0.0232764122493831,0.017687005521106,0.0282947909723071
35,1,"ISTK","medBMI",1.46835469662408,0.385096996502948,1.27008715218761,1.22515465378613,1.88008215223304,0.0118297502101152,0.00220882005152027,0.0110870750175501,0.0101379377658857,0.0141528365680252,1.10870750175501,1.01379377658857,1.41528365680252,0.00697812025968535,0.00183011172942035,0.00603588554497295,0.00582235105079758,0.00893478897607865
35,1,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
