"age","race","outcome","pathway","V1","V2","V3"
35,3,"ECA","medBMI",0.305016199259363,0.00173429078070077,0.011316587221568
35,3,"ECA","direct",0,0,0
35,3,"ENDO","medSBP",0,0,0
35,3,"ENDO","direct",0,0,0
35,3,"ENDO","medBMI",0.0828034524057576,0.0222425568444929,0.0193624602638199
35,3,"GC","direct",0,0,0
35,3,"GC","medBMI",0.0206657659485582,0.0165695696459467,0.050569719451079
35,3,"GC","medSBP",0,0,0
35,3,"HHD","medSBP",0,0,0
35,3,"HHD","medBMI",0.834365255827336,0.0422084372853712,0.58067204615927
35,3,"HHD","direct",0,0,0
35,3,"HSTK","medBMI",0.780950357459109,0.179349784362994,0.302940227008707
35,3,"HSTK","direct",2.37904958753131,1.1945142818924,2.28117821568221
35,3,"HSTK","medSBP",0,0,0
35,3,"IHD","medBMI",0.54255258620121,0.237879363593422,0.516439074212121
35,3,"IHD","direct",2.59687315578399,0.404489599497425,0.694227609869887
35,3,"IHD","medSBP",0,0,0
35,3,"ISTK","medBMI",0.216480995207672,0.0468611777955149,0.0639394787237194
35,3,"ISTK","medSBP",0,0,0
35,3,"ISTK","direct",1.28829115048393,0.280962773317052,0.314651753177197
35,3,"KC","medSBP",0,0,0
35,3,"KC","medBMI",1.93382380086032,0.684311592494915,0.768419943439247
35,3,"KC","direct",0,0,0
35,3,"LC","direct",0,0,0
35,3,"LC","medSBP",0,0,0
35,3,"LC","medBMI",0,0,0
35,3,"LVC","medSBP",0,0,0
35,3,"LVC","medBMI",0.185793305038278,0.0137205838041001,0.0324914672945021
35,3,"LVC","direct",0,0,0
35,3,"MLPC","medBMI",0,0,0
35,3,"MLPC","medSBP",0,0,0
35,3,"MLPC","direct",0.855920137094649,0.475601918514362,0.486896651299842
35,3,"MMC","medBMI",0.0366685601313108,0.0123678002966524,0.0229213266103097
35,3,"MMC","direct",0,0,0
35,3,"MMC","medSBP",0,0,0
35,3,"OC","medBMI",0.044482679852778,0.0850741277787358,0.105767245746421
35,3,"OC","direct",0,0,0
35,3,"OC","medSBP",0,0,0
35,3,"OSTK","direct",0.636094019674086,0.201754406067515,0.308665147860147
35,3,"OSTK","medBMI",0.264756286507212,0.0436272639016484,0.0394012522648695
35,3,"OSTK","medSBP",0,0,0
35,3,"OTH","direct",0,0,0
35,3,"OTH","medSBP",0,0,0
35,3,"OTH","medBMI",0.281604378960359,0.119142953454399,0.171744855573349
35,3,"PC","direct",0,0,0
35,3,"PC","medSBP",0,0,0
35,3,"PC","medBMI",0.125253069684947,0.0202236506278627,0.023746364369608
35,3,"PVD","medSBP",0,0,0
35,3,"PVD","direct",0,0,0
35,3,"PVD","medBMI",0.0243627901212688,0.0138506076013195,0.0114396243753592
35,3,"RHD","medBMI",0.0678502731758543,0.00549231546276768,0.0295893007279854
35,3,"RHD","direct",0,0,0
35,3,"RHD","medSBP",0,0,0
35,3,"SCC","medBMI",0.147057671780449,0.0149352199717295,0.0540782099517015
35,3,"SCC","direct",0,0,0
35,3,"SCC","medSBP",0,0,0
35,3,"SCNC","direct",0,0,0
35,3,"SCNC","medSBP",0,0,0
35,3,"SCNC","medBMI",0,0,0
35,3,"TC","direct",0,0,0
35,3,"TC","medSBP",0,0,0
35,3,"TC","medBMI",0.459030608625869,0.296117983420615,0.186705290341885
35,3,"UC","medBMI",1.49701387561931,1.94872788949642,1.20038583111133
35,3,"UC","medSBP",0,0,0
35,3,"UC","direct",0,0,0
35,4,"AA","medBMI",0.0395461508634652,0.133284888984631,0.0941231175685874
35,4,"AA","direct",0,0,0
35,4,"AA","medSBP",0,0,0
35,4,"AFF","direct",0,0,0
35,4,"AFF","medBMI",0.0199510174666621,0.0333310051883861,0.0319917289570081
35,4,"AFF","medSBP",0,0,0
35,4,"APCA","direct",0,0,0
35,4,"APCA","medBMI",0.000102081276545951,0.00303973857483344,0
35,4,"APCA","medSBP",0,0,0
35,4,"BC","medSBP",0,0,0
35,4,"BC","medBMI",0,0,0
35,4,"BC","direct",0,0,0
35,4,"CC","direct",64.7224491839698,50.4006064854252,53.1800341556953
35,4,"CC","medBMI",0.567340456694269,0.821764556826704,1.20687301084154
35,4,"CC","medSBP",0,0,0
35,4,"CM","medBMI",0.188325767569957,0.63188365215724,0.13745349123368
35,4,"CM","medSBP",0,0,0
35,4,"CM","direct",0,0,0
35,4,"DIAB","medSBP",0,0,0
35,4,"DIAB","medBMI",0.63426679214226,1.77362516869181,0.986057568717024
35,4,"DIAB","direct",0,0,0
35,4,"ECA","medSBP",0,0,0
35,4,"ECA","direct",0,0,0
35,4,"ECA","medBMI",0.000919880453575211,0.0658170115884669,0.00284998851131806
35,4,"ENDO","direct",0,0,0
35,4,"ENDO","medSBP",0,0,0
35,4,"ENDO","medBMI",0.0406745286211961,0.114043499809756,0.0518057473607236
35,4,"GC","medSBP",0,0,0
35,4,"GC","direct",0,0,0
35,4,"GC","medBMI",0.12819957986434,0.00934699632664994,0.0736323500525171
35,4,"HHD","direct",0,0,0
35,4,"HHD","medSBP",0,0,0
35,4,"HHD","medBMI",0.0599523708082303,1.19920985214258,0.616258486852774
35,4,"HSTK","medBMI",0.232896744263904,0.512392445016013,0.293720192903764
35,4,"HSTK","medSBP",0,0,0
35,4,"HSTK","direct",1.42792835272845,1.49486389506771,1.25571009020274
35,4,"IHD","medBMI",0.218068433477613,1.5937419471207,0.342580392905684
35,4,"IHD","medSBP",0,0,0
35,4,"IHD","direct",0.43479139544218,1.55490249496387,0.437464103359906
35,4,"ISTK","direct",0.280911480801814,0.401689768041892,0.562419532024182
35,4,"ISTK","medBMI",0.0944288143770561,0.151842307403518,0.0973390406216812
35,4,"ISTK","medSBP",0,0,0
35,4,"KC","direct",0,0,0
35,4,"KC","medSBP",0,0,0
35,4,"KC","medBMI",0.423757925001624,1.08460358973045,0.300236130730254
35,4,"LC","medBMI",0,0,0
35,4,"LC","direct",0,0,0
35,4,"LC","medSBP",0,0,0
35,4,"LVC","medBMI",0.134700709008957,0.372291233299097,0.0374178461171279
35,4,"LVC","medSBP",0,0,0
35,4,"LVC","direct",0,0,0
35,4,"MLPC","direct",1.9583454714553,4.13766127780591,2.08140202603226
35,4,"MLPC","medSBP",0,0,0
35,4,"MLPC","medBMI",0,0,0
35,4,"MMC","medBMI",0.0156612139690456,0.0469792346369214,0.0664859591748188
35,4,"MMC","direct",0,0,0
35,4,"MMC","medSBP",0,0,0
35,4,"OC","medSBP",0,0,0
35,4,"OC","medBMI",0.269671571486477,0.325474392121852,0.0966936471493377
35,4,"OC","direct",0,0,0
35,4,"OSTK","medBMI",0.0550994686049193,0.154802768419191,0.0330675843012419
35,4,"OSTK","medSBP",0,0,0
35,4,"OSTK","direct",0.286335618601853,0.826904573725042,0.129498082629516
35,4,"OTH","medBMI",0.0563063041801248,0.24466696318917,0.128710850164177
35,4,"OTH","medSBP",0,0,0
35,4,"OTH","direct",0,0,0
35,4,"PC","direct",0,0,0
35,4,"PC","medSBP",0,0,0
35,4,"PC","medBMI",0.0652955527123397,0.128458045148906,0.0681726880126108
35,4,"PVD","medSBP",0,0,0
35,4,"PVD","direct",0,0,0
35,4,"PVD","medBMI",0.0179398672550564,0.0401884273861729,0.0318392748667573
35,4,"RHD","direct",0,0,0
35,4,"RHD","medBMI",0.0178612227873266,0.0917232188778782,0.0638702878577749
35,4,"RHD","medSBP",0,0,0
35,4,"SCC","direct",0,0,0
35,4,"SCC","medSBP",0,0,0
35,4,"SCC","medBMI",0.0765647915463357,0.0925799152848351,0.0295031846869839
35,4,"SCNC","medBMI",0,0,0
35,4,"SCNC","direct",0,0,0
35,4,"SCNC","medSBP",0,0,0
35,4,"TC","medBMI",0.605738896556325,1.55431307894616,1.55093571503262
35,4,"TC","medSBP",0,0,0
35,4,"TC","direct",0,0,0
35,4,"UC","direct",0,0,0
35,4,"UC","medBMI",4.56825605837338,5.30113867704806,4.14722409675337
35,4,"UC","medSBP",0,0,0
45,1,"AA","direct",0,0,0
45,1,"AA","medBMI",3.13052046470092,2.65371318681487,1.60594611840355
45,1,"AA","medSBP",0,0,0
45,1,"AFF","direct",0,0,0
45,1,"AFF","medBMI",1.03576440256794,1.57903246321967,1.03207223578852
45,1,"AFF","medSBP",0,0,0
45,1,"APCA","direct",0,0,0
45,1,"APCA","medBMI",0.479407873856169,0.96249279144318,0.932664748107084
45,1,"APCA","medSBP",0,0,0
45,1,"BC","direct",0,0,0
45,1,"BC","medBMI",29.2976823916295,29.8788327893291,26.4824092326821
45,1,"BC","medSBP",0,0,0
45,1,"CC","medSBP",0,0,0
45,1,"CC","medBMI",5.91814227897668,19.4291409358388,7.35377320054781
45,1,"CC","direct",836.19994825053,766.401838566511,575.475320869295
45,1,"CM","medBMI",9.03740349100836,8.32930887111366,6.45057297147271
45,1,"CM","direct",0,0,0
45,1,"CM","medSBP",0,0,0
45,1,"DIAB","medBMI",59.7318343475578,96.1191037486494,74.1414044090468
45,1,"DIAB","medSBP",0,0,0
45,1,"DIAB","direct",0,0,0
45,1,"ECA","medSBP",0,0,0
45,1,"ECA","medBMI",6.49619394725892,6.0297979870686,5.71752583708401
45,1,"ECA","direct",0,0,0
45,1,"ENDO","direct",0,0,0
45,1,"ENDO","medSBP",0,0,0
45,1,"ENDO","medBMI",1.13967381065707,1.47970600581416,1.01420381229497
45,1,"GC","medBMI",0.373667906590685,0.494757602507444,0.748606733655855
45,1,"GC","medSBP",0,0,0
45,1,"GC","direct",0,0,0
45,1,"HHD","medBMI",50.5795018940764,14.8309416755169,27.9967259955599
45,1,"HHD","medSBP",0,0,0
45,1,"HHD","direct",0,0,0
45,1,"HSTK","direct",35.4328875642713,40.6841325539691,43.7478425574127
45,1,"HSTK","medSBP",0,0,0
45,1,"HSTK","medBMI",8.31560159758218,6.90835907825131,8.98603990189399
45,1,"IHD","direct",112.83961897592,151.17991133639,122.93039513118
45,1,"IHD","medBMI",99.2776359559993,109.242192259695,89.3781058237469
45,1,"IHD","medSBP",0,0,0
45,1,"ISTK","medSBP",0,0,0
45,1,"ISTK","medBMI",6.13593109866159,5.43585503602874,6.61508014450948
45,1,"ISTK","direct",20.0176958678776,27.2231141399234,21.8054445086464
45,1,"KC","medBMI",29.9038458593806,42.923537809985,22.7622638505102
45,1,"KC","medSBP",0,0,0
45,1,"KC","direct",0,0,0
45,1,"LC","medSBP",0,0,0
45,1,"LC","medBMI",0,0,0
45,1,"LC","direct",0,0,0
45,1,"LVC","direct",0,0,0
45,1,"LVC","medBMI",5.25879816042329,5.80058333505955,5.18503071958634
45,1,"LVC","medSBP",0,0,0
45,1,"MLPC","medBMI",0,0,0
45,1,"MLPC","direct",77.7530141165712,82.1309791334332,54.6879849494798
45,1,"MLPC","medSBP",0,0,0
45,1,"MMC","direct",0,0,0
45,1,"MMC","medSBP",0,0,0
45,1,"MMC","medBMI",1.96308577959122,2.4629531639437,0.967691471572269
45,1,"OC","medBMI",2.41343333884938,1.18285464703166,1.77116065940306
45,1,"OC","medSBP",0,0,0
45,1,"OC","direct",0,0,0
45,1,"OSTK","medBMI",8.60916921144754,6.77506583335106,6.39178761552448
45,1,"OSTK","medSBP",0,0,0
45,1,"OSTK","direct",23.9608397762406,42.3429888264115,24.1272498904912
45,1,"OTH","medBMI",9.15255513838147,8.79339073740122,7.63459860006406
45,1,"OTH","medSBP",0,0,0
45,1,"OTH","direct",0,0,0
45,1,"PC","medBMI",4.69078491601002,3.10809581411024,2.93292809315449
45,1,"PC","medSBP",0,0,0
45,1,"PC","direct",0,0,0
45,1,"PVD","direct",0,0,0
45,1,"PVD","medSBP",0,0,0
45,1,"PVD","medBMI",0.764177560350657,1.55633641926894,0.705950003128252
45,1,"RHD","direct",0,0,0
45,1,"RHD","medSBP",0,0,0
45,1,"RHD","medBMI",0.915890383061888,0.885332777655444,0.741297366890582
45,1,"SCC","direct",0,0,0
45,1,"SCC","medBMI",1.88947732167758,1.97249278146253,1.96403758559312
45,1,"SCC","medSBP",0,0,0
45,1,"SCNC","direct",0,0,0
45,1,"SCNC","medSBP",0,0,0
45,1,"SCNC","medBMI",0,0,0
45,1,"TC","medBMI",9.9283169363375,10.5411164980822,9.4937024000281
45,1,"TC","direct",0,0,0
45,1,"TC","medSBP",0,0,0
45,1,"UC","medBMI",70.3205650617201,51.863681999649,53.6500043176556
45,1,"UC","direct",0,0,0
45,1,"UC","medSBP",0,0,0
45,2,"AA","direct",0,0,0
45,2,"AA","medBMI",1.69390931641864,1.5993450385923,1.43673788936859
45,2,"AA","medSBP",0,0,0
45,2,"AFF","direct",0,0,0
45,2,"AFF","medSBP",0,0,0
45,2,"AFF","medBMI",0.305140994000348,0.309076315680296,0.326822607978012
45,2,"APCA","medBMI",0.566169131344904,1.41878689409616,0.451127023669309
45,2,"APCA","direct",0,0,0
45,2,"APCA","medSBP",0,0,0
45,2,"BC","medBMI",4.99236084409288,3.64961485355301,9.72348088835238
45,2,"BC","direct",0,0,0
45,2,"BC","medSBP",0,0,0
45,2,"CC","direct",246.28381729493,230.403955854933,256.115466361197
45,2,"CC","medBMI",0.676502601283376,5.46698214519978,1.07687133234855
45,2,"CC","medSBP",0,0,0
45,2,"CM","medBMI",5.6847815842391,4.95396879019355,3.82483363875023
45,2,"CM","medSBP",0,0,0
45,2,"CM","direct",0,0,0
45,2,"DIAB","medBMI",45.7007273002345,29.7143323214263,24.663225995053
45,2,"DIAB","medSBP",0,0,0
45,2,"DIAB","direct",0,0,0
45,2,"ECA","medBMI",0.116931786856558,0.311428119886407,0.143759516712328
45,2,"ECA","direct",0,0,0
45,2,"ECA","medSBP",0,0,0
45,2,"ENDO","medBMI",0.206195642088423,0.245180386573105,0.226021979867187
45,2,"ENDO","direct",0,0,0
45,2,"ENDO","medSBP",0,0,0
45,2,"GC","direct",0,0,0
45,2,"GC","medSBP",0,0,0
45,2,"GC","medBMI",0.109110105173639,0.16946248973845,0.348244820207341
45,2,"HHD","medSBP",0,0,0
45,2,"HHD","direct",0,0,0
45,2,"HHD","medBMI",15.732129843608,13.1065184618095,6.03280169316707
45,2,"HSTK","direct",36.0041394144184,24.4054859928037,22.5101060245459
45,2,"HSTK","medSBP",0,0,0
45,2,"HSTK","medBMI",6.51004184607968,8.17101743156468,6.29857876641297
45,2,"IHD","medSBP",0,0,0
45,2,"IHD","direct",46.1396352468688,27.681945368872,21.1808416948235
45,2,"IHD","medBMI",21.3212648095962,18.2911500071337,21.6304853910524
45,2,"ISTK","medSBP",0,0,0
45,2,"ISTK","direct",10.2158730561901,9.5443347023114,5.06235196519869
45,2,"ISTK","medBMI",2.47393915823803,2.2351837145011,1.7193871759745
45,2,"KC","medBMI",8.04491920674868,7.24358638326157,3.16738516027496
45,2,"KC","direct",0,0,0
45,2,"KC","medSBP",0,0,0
45,2,"LC","medSBP",0,0,0
45,2,"LC","direct",0,0,0
45,2,"LC","medBMI",0,0,0
45,2,"LVC","medSBP",0,0,0
45,2,"LVC","direct",0,0,0
45,2,"LVC","medBMI",1.50295843493703,0.66428545311168,1.20873521397903
45,2,"MLPC","medSBP",0,0,0
45,2,"MLPC","medBMI",0,0,0
45,2,"MLPC","direct",12.0053284865158,14.7594373533533,8.56212187782194
45,2,"MMC","medBMI",2.65840228644117,1.15748484823674,0.822855688768534
45,2,"MMC","direct",0,0,0
45,2,"MMC","medSBP",0,0,0
45,2,"OC","medBMI",0.543535141248607,0.279752077126881,0.436589825898979
45,2,"OC","medSBP",0,0,0
45,2,"OC","direct",0,0,0
45,2,"OSTK","medBMI",5.31355938050636,3.11326599885554,2.31759953580711
45,2,"OSTK","medSBP",0,0,0
45,2,"OSTK","direct",15.3849847076017,19.9105585484901,13.5710875120082
45,2,"OTH","medBMI",2.3746393345327,5.84721825204782,1.65545968448153
45,2,"OTH","medSBP",0,0,0
45,2,"OTH","direct",0,0,0
45,2,"PC","medSBP",0,0,0
45,2,"PC","direct",0,0,0
45,2,"PC","medBMI",0.721738604167049,1.3974727639294,0.66064385229013
45,2,"PVD","direct",0,0,0
45,2,"PVD","medSBP",0,0,0
45,2,"PVD","medBMI",0.32530413536726,0.467503069583443,0.286877195391158
45,2,"RHD","medSBP",0,0,0
45,2,"RHD","medBMI",0.477401028485096,0.246324484535395,0.312849994984565
45,2,"RHD","direct",0,0,0
45,2,"SCC","medBMI",0.190383953860757,0.0852588588191476,0.0739135761118961
45,2,"SCC","direct",0,0,0
45,2,"SCC","medSBP",0,0,0
45,2,"SCNC","medSBP",0,0,0
45,2,"SCNC","medBMI",0,0,0
45,2,"SCNC","direct",0,0,0
45,2,"TC","direct",0,0,0
45,2,"TC","medBMI",0.623876987849337,0.661859804657373,0.564141109558015
45,2,"TC","medSBP",0,0,0
45,2,"UC","medSBP",0,0,0
45,2,"UC","direct",0,0,0
45,2,"UC","medBMI",8.01705414987759,4.17956389164618,4.98318220020452
45,3,"AA","medBMI",0.155689526286737,0.0122595858445732,0.0604020688798612
45,3,"AA","direct",0,0,0
45,3,"AA","medSBP",0,0,0
45,3,"AFF","medBMI",0.0671264430670344,0.0221443663233736,0.0533011332565064
45,3,"AFF","direct",0,0,0
45,3,"AFF","medSBP",0,0,0
45,3,"APCA","direct",0,0,0
45,3,"APCA","medBMI",0.346783443220053,0,0.0269743574071978
45,3,"APCA","medSBP",0,0,0
45,3,"BC","direct",0,0,0
45,3,"BC","medSBP",0,0,0
45,3,"BC","medBMI",2.97776440595649,2.66680402669105,6.26370486737078
45,3,"CC","direct",210.497775766982,234.290479492193,155.375254039462
45,3,"CC","medSBP",0,0,0
45,3,"CC","medBMI",1.36729541697098,0.334711221458399,0.337811218607221
45,3,"CM","medBMI",0.55012199308445,0.0966786263267737,0.306967486244526
45,3,"CM","direct",0,0,0
45,3,"CM","medSBP",0,0,0
45,3,"DIAB","medSBP",0,0,0
45,3,"DIAB","medBMI",5.88188336463069,1.3497052413592,6.6166622433582
45,3,"DIAB","direct",0,0,0
45,3,"ECA","medBMI",0.235724496246916,0.0208700973422452,0.0631417205176294
45,3,"ECA","direct",0,0,0
45,3,"ECA","medSBP",0,0,0
45,3,"ENDO","direct",0,0,0
45,3,"ENDO","medSBP",0,0,0
45,3,"ENDO","medBMI",0.0635205311888445,0.032935727037424,0.0708195185618113
45,3,"GC","medBMI",0.200190355684747,0.114325967847437,0.308443168318279
45,3,"GC","direct",0,0,0
45,3,"GC","medSBP",0,0,0
45,3,"HHD","medSBP",0,0,0
45,3,"HHD","medBMI",1.30610351020195,0.0683237987020435,1.27139875914677
45,3,"HHD","direct",0,0,0
45,3,"HSTK","medSBP",0,0,0
45,3,"HSTK","direct",3.53910701551478,1.25344317816644,7.28075956492624
45,3,"HSTK","medBMI",1.44681238348923,0.595960815540927,0.906669872306317
45,3,"IHD","medSBP",0,0,0
45,3,"IHD","medBMI",4.30463438114738,1.77725626919177,3.30628984223781
45,3,"IHD","direct",6.55283598604703,0.734820657586369,0.768308481421499
45,3,"ISTK","medBMI",0.377907002808116,0.204800904518295,0.269548804695517
45,3,"ISTK","medSBP",0,0,0
45,3,"ISTK","direct",1.06116421938284,0.0193254163731823,1.08709995207524
45,3,"KC","medSBP",0,0,0
45,3,"KC","medBMI",1.89678128811806,0.805904831526682,1.70326008108501
45,3,"KC","direct",0,0,0
45,3,"LC","direct",0,0,0
45,3,"LC","medSBP",0,0,0
45,3,"LC","medBMI",0,0,0
45,3,"LVC","direct",0,0,0
45,3,"LVC","medBMI",1.17385643823188,0.157939534710809,0.456898747427652
45,3,"LVC","medSBP",0,0,0
45,3,"MLPC","medBMI",0,0,0
45,3,"MLPC","medSBP",0,0,0
45,3,"MLPC","direct",2.41662538990229,0.930344241509892,2.06578673418826
45,3,"MMC","medBMI",0.239618953170331,0.15430937748669,0.178038911119096
45,3,"MMC","direct",0,0,0
45,3,"MMC","medSBP",0,0,0
45,3,"OC","medSBP",0,0,0
45,3,"OC","medBMI",0.184493873964359,0.189300892967353,0.275951064760526
45,3,"OC","direct",0,0,0
45,3,"OSTK","medBMI",0.337847754352643,0.200191139696076,0.317681511632566
45,3,"OSTK","direct",2.00195955546818,0.709726209020415,3.2162269630901
45,3,"OSTK","medSBP",0,0,0
45,3,"OTH","medSBP",0,0,0
45,3,"OTH","medBMI",0.738054097713691,0.168295388551201,0.406794583384414
45,3,"OTH","direct",0,0,0
45,3,"PC","medSBP",0,0,0
45,3,"PC","medBMI",0.193002492811466,0.0709780619312873,0.374458599667735
45,3,"PC","direct",0,0,0
45,3,"PVD","medBMI",0.0478091740949692,0.0329433135601184,0.0387310181494973
45,3,"PVD","direct",0,0,0
45,3,"PVD","medSBP",0,0,0
45,3,"RHD","direct",0,0,0
45,3,"RHD","medBMI",0.0602668677062355,0.0217560605538635,0.0563394365354127
45,3,"RHD","medSBP",0,0,0
45,3,"SCC","direct",0,0,0
45,3,"SCC","medBMI",0.146515860579919,0.0740760607401787,0.214317620299579
45,3,"SCC","medSBP",0,0,0
45,3,"SCNC","medSBP",0,0,0
45,3,"SCNC","medBMI",0,0,0
45,3,"SCNC","direct",0,0,0
45,3,"TC","direct",0,0,0
45,3,"TC","medBMI",0.790712652380295,0.282179232521995,0.746964149903888
45,3,"TC","medSBP",0,0,0
45,3,"UC","medBMI",4.03350988271134,4.6188714303689,4.91724277767805
45,3,"UC","medSBP",0,0,0
45,3,"UC","direct",0,0,0
45,4,"AA","medBMI",0.175837536239093,0.350348241024279,0.279575477970354
45,4,"AA","medSBP",0,0,0
45,4,"AA","direct",0,0,0
45,4,"AFF","direct",0,0,0
45,4,"AFF","medSBP",0,0,0
45,4,"AFF","medBMI",0.0844563812098482,0.134398702104651,0.121389002802981
45,4,"APCA","direct",0,0,0
45,4,"APCA","medBMI",0.0805989265401465,0.300423580439609,0.246923626193084
45,4,"APCA","medSBP",0,0,0
45,4,"BC","medSBP",0,0,0
45,4,"BC","medBMI",2.30464423764377,3.44707002100976,3.19076421905953
45,4,"BC","direct",0,0,0
45,4,"CC","direct",257.242563994241,190.639533856078,259.141013820353
45,4,"CC","medBMI",0.559734042287339,2.48456241211742,3.93926863981047
45,4,"CC","medSBP",0,0,0
45,4,"CM","medSBP",0,0,0
45,4,"CM","direct",0,0,0
45,4,"CM","medBMI",0.529384363876763,0.529783371418316,0.451174539906552
45,4,"DIAB","direct",0,0,0
45,4,"DIAB","medSBP",0,0,0
45,4,"DIAB","medBMI",5.42580756064588,5.67829635413568,4.69645703182785
45,4,"ECA","medSBP",0,0,0
45,4,"ECA","direct",0,0,0
45,4,"ECA","medBMI",0.288100489252363,0.330571075073108,0.100705441180689
45,4,"ENDO","direct",0,0,0
45,4,"ENDO","medBMI",0.0924554566254705,0.109314049214207,0.0848226530329453
45,4,"ENDO","medSBP",0,0,0
45,4,"GC","direct",0,0,0
45,4,"GC","medBMI",0.155171967386714,0.0978084545671708,0.262075885455704
45,4,"GC","medSBP",0,0,0
45,4,"HHD","medSBP",0,0,0
45,4,"HHD","medBMI",0.504505909488062,1.96981930325603,1.79580260350258
45,4,"HHD","direct",0,0,0
45,4,"HSTK","direct",5.71542583280882,9.7455130539843,8.10051025467673
45,4,"HSTK","medBMI",1.07403521554216,1.84849445889501,2.03855768091054
45,4,"HSTK","medSBP",0,0,0
45,4,"IHD","medBMI",5.81120801447647,7.55852099997023,5.59277058973469
45,4,"IHD","direct",6.49683080162062,9.83705133941803,8.90196627578916
45,4,"IHD","medSBP",0,0,0
45,4,"ISTK","medBMI",0.383898195084521,0.48130221319531,0.564238695294037
45,4,"ISTK","direct",2.64803142470713,2.48307930696613,2.07324455413565
45,4,"ISTK","medSBP",0,0,0
45,4,"KC","medSBP",0,0,0
45,4,"KC","medBMI",1.88396953983079,2.51780813138074,3.27352630474786
45,4,"KC","direct",0,0,0
45,4,"LC","medSBP",0,0,0
45,4,"LC","medBMI",0,0,0
45,4,"LC","direct",0,0,0
45,4,"LVC","medSBP",0,0,0
45,4,"LVC","medBMI",1.20866936378954,2.23407042366577,3.2917793104988
45,4,"LVC","direct",0,0,0
45,4,"MLPC","medBMI",0,0,0
45,4,"MLPC","direct",9.29494591659571,13.3698266047601,11.9566700341468
45,4,"MLPC","medSBP",0,0,0
45,4,"MMC","medBMI",0.16818163431267,0.219766150373132,0.153332093903362
45,4,"MMC","medSBP",0,0,0
45,4,"MMC","direct",0,0,0
45,4,"OC","medSBP",0,0,0
45,4,"OC","medBMI",0.362045565077382,0.359997504650851,0.377839879753418
45,4,"OC","direct",0,0,0
45,4,"OSTK","direct",1.21716471382934,1.41678860289626,2.29910650115097
45,4,"OSTK","medBMI",0.400869509078454,0.252142878475674,0.573313028505832
45,4,"OSTK","medSBP",0,0,0
45,4,"OTH","medBMI",0.477188555006294,0.555569115688799,0.487869759786187
45,4,"OTH","direct",0,0,0
45,4,"OTH","medSBP",0,0,0
45,4,"PC","direct",0,0,0
45,4,"PC","medBMI",0.429281333596297,0.547184249041558,0.78338459805746
45,4,"PC","medSBP",0,0,0
45,4,"PVD","medSBP",0,0,0
45,4,"PVD","direct",0,0,0
45,4,"PVD","medBMI",0.0974169342847823,0.11215278039408,0.116635382505544
45,4,"RHD","direct",0,0,0
45,4,"RHD","medSBP",0,0,0
45,4,"RHD","medBMI",0.0638999125799506,0.0892938277741193,0.0946006729488594
45,4,"SCC","medBMI",0.173316295886712,0.334903567571716,0.350144193112291
45,4,"SCC","direct",0,0,0
45,4,"SCC","medSBP",0,0,0
45,4,"SCNC","direct",0,0,0
45,4,"SCNC","medBMI",0,0,0
45,4,"SCNC","medSBP",0,0,0
45,4,"TC","medBMI",0.910647697580001,1.45589686562039,1.29871668241159
45,4,"TC","medSBP",0,0,0
45,4,"TC","direct",0,0,0
45,4,"UC","medBMI",5.53698508126394,7.91951738317766,5.65624660379471
45,4,"UC","medSBP",0,0,0
45,4,"UC","direct",0,0,0
55,1,"AA","direct",0,0,0
55,1,"AA","medSBP",0,0,0
55,1,"AA","medBMI",4.77662873571675,5.29664605953379,5.90379673091048
55,1,"AFF","medBMI",6.01912816139192,4.43995666843641,4.7492207008035
55,1,"AFF","direct",0,0,0
55,1,"AFF","medSBP",0,0,0
55,1,"APCA","direct",0,0,0
55,1,"APCA","medSBP",0,0,0
55,1,"APCA","medBMI",0.00288399117677863,5.58491208785455,10.0457746609216
55,1,"BC","direct",0,0,0
55,1,"BC","medSBP",0,0,0
55,1,"BC","medBMI",120.20144250313,82.1532710211372,105.811637591997
55,1,"CC","medBMI",6.50050116230716,22.3427296794999,20.9487188164737
55,1,"CC","direct",1664.82747060085,1842.94568211737,1921.87117921951
55,1,"CC","medSBP",0,0,0
55,1,"CM","direct",0,0,0
55,1,"CM","medBMI",15.904982456418,11.6382925038047,7.31966648811728
55,1,"CM","medSBP",0,0,0
55,1,"DIAB","medSBP",0,0,0
55,1,"DIAB","direct",0,0,0
55,1,"DIAB","medBMI",99.9950985304235,91.8743467703123,125.725164293427
55,1,"ECA","direct",0,0,0
55,1,"ECA","medSBP",0,0,0
55,1,"ECA","medBMI",19.8650569534726,18.0510195886947,16.0035758662408
55,1,"ENDO","direct",0,0,0
55,1,"ENDO","medSBP",0,0,0
55,1,"ENDO","medBMI",1.65989480710398,1.30917532025855,1.13287116691182
55,1,"GC","medBMI",2.08697995904849,1.50508964246424,1.09035430949966
55,1,"GC","direct",0,0,0
55,1,"GC","medSBP",0,0,0
55,1,"HHD","medBMI",43.5451877687661,36.8709991185596,46.6740250290059
55,1,"HHD","medSBP",0,0,0
55,1,"HHD","direct",0,0,0
55,1,"HSTK","direct",66.0365685884596,17.5028929585609,64.8930833810109
55,1,"HSTK","medSBP",0,0,0
55,1,"HSTK","medBMI",19.3649574539105,13.5156164652831,13.1325328513449
55,1,"IHD","medBMI",296.880699949662,202.579373799166,161.654514970712
55,1,"IHD","direct",225.712891340042,213.605556448104,339.546993328347
