"age","female","race","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,1,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"KC","medBMI",1.36557281315432,0.407708752002956,1.56531500500886,0.929948712792012,1.63141605044028,0.00536062450297918,0.00156914381233672,0.00600507536867955,0.00369352472936011,0.00647994104075293,0.600507536867955,0.369352472936011,0.647994104075293,0.00750618568051323,0.00224106511686877,0.00860411467108067,0.00511167741795271,0.00896745430109142
25,1,1,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"LVC","medBMI",0.167496846968251,0.12232319912504,0.18080018601817,0.0461524641038266,0.277533391640244,0.00333521714216304,0.00154128010413606,0.00410978683137575,0.00168775643423824,0.00432429361425705,0.410978683137575,0.168775643423824,0.432429361425705,0.000920685021064576,0.000672377654872938,0.000993809890070175,0.00025368765534833,0.00152552624812606
25,1,1,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"MLPC","direct",2.66615308105828,0.220367733372336,2.74107165285779,2.43424272500756,2.83438265107943,0.0125717001357145,0.000725139378445887,0.0127324827118461,0.0118273046342992,0.0131794304474179,1.27324827118461,1.18273046342992,1.31794304474179,0.0146551248577283,0.00121130203292913,0.0150669320535284,0.0133803761391084,0.0155798374599181
25,1,1,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"MMC","medBMI",0.053975442481088,0.0119528936947617,0.0471421525127692,0.0470137010391138,0.0667454803961331,0.00148954814048548,0.000405094551382072,0.00161458142435767,0.00106557225837442,0.00180724573130519,0.161458142435767,0.106557225837442,0.180724573130519,0.000296688458900303,6.57018348842728e-05,0.00025912770577392,0.000258421642645755,0.000366881915312276
25,1,1,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"OC","medBMI",0.491591912677431,0.0884316796323082,0.459283578103013,0.425628822296904,0.585017087446212,0.0010099013143832,0.000101660622779127,0.000954912485079951,0.000947945627195368,0.0011185975064788,0.0954912485079951,0.0947945627195368,0.11185975064788,0.00270214824141965,0.000486085107264618,0.00252455803457923,0.00233956691313953,0.00321568124551412
25,1,1,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"OSTK","direct",0.75395642677249,0.253523203772982,0.632078309586647,0.586773324386242,1.02473592876671,0.0341184187595846,0.0116842173807671,0.0315483259336465,0.0243139596169733,0.0461074568042433,3.15483259336465,2.43139596169733,4.61074568042433,0.00414429525826465,0.00139354871707126,0.0034743640988451,0.00322533480660134,0.00563269719543458
25,1,1,"OSTK","medBMI",0.16325839107167,0.0863123388090815,0.147387762731512,0.0890529710669011,0.250953845165573,0.00745815110079363,0.00398862953863489,0.00735642578895879,0.00371311065888317,0.0112896580577637,0.735642578895879,0.371311065888317,1.12896580577637,0.00089738737142485,0.000474435662001655,0.000810150805172137,0.000489500178819092,0.00137942564534541
25,1,1,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"OTH","medBMI",1.69137003864649,0.742040904443373,1.77908451511095,0.952856023038013,2.35532674926018,0.0107738271693469,0.00498027764294313,0.0118141851914027,0.00567847776203631,0.01498487225791,1.18141851914027,0.567847776203631,1.498487225791,0.00929700521439911,0.00407879884370434,0.00977914804916338,0.00523759272799057,0.012946596291258
25,1,1,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"PC","medBMI",0.128578309212257,0.0133046397689793,0.122000888101061,0.119951307759466,0.142796118609564,0.00161268724849699,0.000781709383144607,0.00135523385410519,0.00101032865641089,0.0024338812258161,0.135523385410519,0.101032865641089,0.24338812258161,0.000706760309034194,7.31320187076787e-05,0.000670605998049107,0.00065934000735059,0.000784911775055123
25,1,1,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"PVD","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,1,"PVD","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,1,"PVD","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,1,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"RHD","medBMI",0.424174185807651,0.215197642504689,0.524970920258772,0.194472628510878,0.568198518820972,0.00899952975595763,0.00389402731585652,0.00928380782253102,0.00518678640295999,0.0125706367523679,0.928380782253102,0.518678640295999,1.25706367523679,0.00233157116843753,0.00118288343696423,0.00288562364919235,0.00106896362121348,0.00312323410701998
25,1,1,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"SCC","direct",0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0
25,1,1,"SCC","medBMI",0.0361840665676035,0.034509897832712,0.0398203728410591,0.00199101864205296,0.0672862541607168,0.00357598052226444,NA,NA,0.00279414645939679,0.00435781458513209,NA,0.279414645939679,0.435781458513209,0.000198894060950955,0.000189691606666897,0.000218881856414402,1.09440928207201e-05,0.00036985440293726
25,1,1,"SCC","medSBP",0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0
25,1,1,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"TC","medBMI",3.76830309314935,1.67820754360623,3.78364931788656,2.16753377535233,5.35602811991973,0.000988737130643735,0.000391974300373699,0.000999706627666353,0.000611808888192167,0.00135634130062608,0.0999706627666353,0.0611808888192167,0.135634130062608,0.0207133464031806,0.00922465452695181,0.0207977004641745,0.0119143489309784,0.0294406429235379
25,1,1,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,"UC","medBMI",3.16087545494041,0.746428768397293,3.09688414363343,2.48092151076818,3.89522201372359,0.00727540276212579,0.00301199704569911,0.00663237016873064,0.00473662613951256,0.0103607570891249,0.663237016873064,0.473662613951256,1.03607570891249,0.0173744804006128,0.00410291774916414,0.0170227374104311,0.0136369568427406,0.0214109855001395
25,1,1,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"AA","medBMI",0.147401629992329,0.0781516704933545,0.189198692348933,0.0638375167845846,0.195438240196959,0.013878114835404,0.00707105037721791,0.0126266376425889,0.0077718709859399,0.0210481142987609,1.26266376425889,0.77718709859399,2.10481142987609,0.00320693626083044,0.00170030294754987,0.00411629197741622,0.0013888777714908,0.00425204239107218
25,1,2,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"AFF","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"AFF","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"AFF","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"APCA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"CC","direct",12.8084341545692,2.20221572208246,13.4434207034365,10.5127362250026,14.5643935175986,0.0806876283770272,0.0106141287452083,0.0856603227650806,0.069358059944198,0.087790406580011,8.56603227650806,6.9358059944198,8.7790406580011,0.278666063169619,0.0479123972623958,0.292481116563589,0.22871982489109,0.316869506063274
25,1,2,"CC","medBMI",0.177264124096718,0.0923868362251433,0.172490180094914,0.0916134818221142,0.266972618772855,0.00111066162849575,0.000539654903122087,0.0011406668020828,0.000585831951283589,0.00160998690815892,0.11406668020828,0.0585831951283589,0.160998690815892,0.00385663813446091,0.00201000962560071,0.00375277405828104,0.00199318417884225,0.00580837655483246
25,1,2,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"CM","medBMI",0.465798653311102,0.189836902389136,0.547595665490726,0.263716252741768,0.598353593527755,0.00778164503394766,0.00265237931968034,0.00860004327433273,0.00500569114244645,0.00986196042112157,0.860004327433273,0.500569114244645,0.986196042112158,0.0101341253256636,0.00413017716253974,0.011913737969025,0.00573752958859352,0.0130180503158766
25,1,2,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"DIAB","medBMI",2.15838694693573,0.825503620463227,2.42188577828745,1.29273044848815,2.80006943873435,0.0186633881008977,0.00815536595155811,0.0196591222073097,0.010536036190269,0.0259443660210762,1.96591222073097,1.0536036190269,2.59443660210762,0.0469588386871404,0.0179600286241618,0.052691637958032,0.0281252259622368,0.060919572031786
25,1,2,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"ECA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"ECA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"ECA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"ENDO","medBMI",0.0975346013040294,0.047112295900711,0.0740598749978324,0.0671361214379343,0.147886598530392,0.0123943650775768,0.0016428910856626,0.0116051682268279,0.0113104955602451,0.0141490519180451,1.16051682268279,1.13104955602451,1.41490519180451,0.00212200672152547,0.00102499633187792,0.00161128000155412,0.00146064370022253,0.00321748745480406
25,1,2,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"GC","medBMI",0.0238889486673581,0.00781437830127928,0.0260519889064466,0.0157624522212696,0.0301768609102213,0.00412163039978715,0.00144548107035197,0.00357071235261664,0.00305952263459641,0.00565201850507284,0.357071235261664,0.305952263459641,0.565201850507284,0.000519738728251884,0.000170013134396976,0.000566798806059229,0.00034293501089932,0.000656541379468205
25,1,2,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"HHD","medBMI",1.40295333233187,0.773263785570477,1.05183978661234,0.876756425677781,2.22759675284756,0.0210000154912352,0.013674011239617,0.015676979915324,0.0110324603054198,0.0354921509165751,1.5676979915324,1.10324603054198,3.54921509165751,0.0305232846742749,0.0168234752442157,0.0228843002105664,0.0190751077418106,0.0484645984008914
25,1,2,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"HSTK","direct",1.77030166034104,0.313820363699235,1.71260113961314,1.50049879184709,2.0891499714537,0.0431241322482137,0.00419106136354794,0.044446633656223,0.0387321152101616,0.046392023089458,4.4446633656223,3.87321152101616,4.6392023089458,0.0385154803746165,0.00682761719654288,0.0372601218538137,0.0326455276319342,0.0454524878599812
25,1,2,"HSTK","medBMI",0.414808246614598,0.223394337012169,0.341306380305742,0.242619757555387,0.649473322036337,0.00988677779558841,0.00436652817469171,0.0088578241010674,0.00626317935037696,0.0143849868811427,0.88578241010674,0.626317935037696,1.43849868811427,0.00902475506837395,0.00486026782652123,0.00742561535521847,0.00527854473616577,0.0141302341567643
25,1,2,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"IHD","direct",1.00715928255732,0.0780518850077649,0.98779716818887,0.942970209263561,1.08780615306425,0.0129147322808099,0.000920102501462047,0.0124082325515771,0.0123616201648559,0.0138983691666117,1.24082325515771,1.23616201648559,1.38983691666117,0.0219122110375111,0.00169813196957589,0.0214909601554296,0.0205156846442442,0.0236668006805472
25,1,2,"IHD","medBMI",0.904656904431986,0.500105596340359,0.69122317190112,0.553907323851286,1.43682515766392,0.0112398209156279,0.00495045614818681,0.00978043524475103,0.00731297623200639,0.0164071434194947,0.978043524475103,0.731297623200639,1.64071434194947,0.0196821231256706,0.0108805226321554,0.0150385626971106,0.0120510572514747,0.0312602153641425
25,1,2,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"ISTK","direct",0.758967416473176,0.170340456900427,0.854241641882435,0.576903596085492,0.86004814526299,0.053944865367882,0.0157977260445635,0.0495272087093631,0.0412612715899591,0.0703834673055459,4.95272087093631,4.12612715899591,7.03834673055459,0.016512436998175,0.00370600371209486,0.0185852659635222,0.0125513745091308,0.0187115948666741
25,1,2,"ISTK","medBMI",0.162001331471045,0.0711708084318355,0.123636229152672,0.118514031515589,0.238098968397117,0.0109848430415531,0.00277690542975229,0.0098241572014406,0.00901897184674991,0.0139372972004518,0.98241572014406,0.901897184674991,1.39372972004518,0.00352457394280065,0.00154842416793185,0.00268988549477153,0.00257844465562779,0.00518018841079827
25,1,2,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"KC","medBMI",0.21845483683666,0.0330172087459013,0.201815898619245,0.197304903059659,0.253747868098463,0.00309951365194586,0.0004131568208929,0.00302393316724303,0.00274409328037369,0.00351917743551544,0.302393316724303,0.274409328037369,0.351917743551544,0.00475280183564959,0.000718337266447795,0.00439079760059519,0.00429265434917229,0.00552065292192313
25,1,2,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"LVC","medBMI",0.141137409677653,0.017392683555444,0.13627018151035,0.127175509014312,0.159236454283201,0.00701016222721755,0.0042452707507822,0.00572619905727689,0.00366363933821836,0.0114480538106663,0.572619905727689,0.366363933821836,1.14480538106663,0.00307064906187606,0.000378403058161607,0.0029647554533707,0.00276688766174968,0.00346442002923199
25,1,2,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"MLPC","direct",0.91079320973932,0.0804191543546963,0.937082735154065,0.826347590583943,0.972892732292164,0.0175679293796682,0.00270793580418268,0.0189366793954058,0.0146732368875013,0.0192991843584581,1.89366793954058,1.46732368875013,1.92991843584581,0.0198156273481045,0.00174963534785075,0.0203875941054393,0.0179783904182839,0.0211666925341906
25,1,2,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"MMC","medBMI",0.020810169588561,0.0181917606144368,0.0180574650600653,0.00484692719322715,0.0391132108331163,0.00106630533634307,0.000341110174371749,0.00113958966294137,0.0007167631933576,0.00135355580172,0.113958966294137,0.07167631933576,0.135355580172,0.00045275542374301,0.000395788138610276,0.00039286634403443,0.000105451931368562,0.000850964633869751
25,1,2,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"OC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"OC","medBMI",0.116806081357069,0.00559014272776788,0.119563791822861,0.110832467344666,0.120435641473549,0.0014313378026484,0.000341129916931928,0.00158879104997522,0.0010673632441418,0.00166147710092722,0.158879104997522,0.10673632441418,0.166147710092722,0.00254128572261372,0.000121621663327803,0.00260128371374909,0.00241132108527846,0.00262025206748392
25,1,2,"OC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"OSTK","direct",0.677319643389906,0.0730194523660239,0.641887463429252,0.629432228220382,0.755324411525987,0.0416031473961591,0.0137889777736314,0.0365327517941378,0.0313404998438906,0.0561756312101456,3.65327517941378,3.13404998438906,5.61756312101456,0.0147360712678203,0.00158864409810645,0.0139651927997735,0.0136942110919689,0.0164331781415115
25,1,2,"OSTK","medBMI",0.178887799435611,0.0737505294424948,0.188037837483683,0.105341627006094,0.244656439524265,0.0103246577280796,0.00337350586174929,0.00929076030785545,0.00767417779265377,0.0138539504706959,0.929076030785545,0.767417779265377,1.38539504706959,0.00389196354653662,0.00160454974030402,0.00409103589604775,0.00229185988946188,0.00532285570652691
25,1,2,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"OTH","medBMI",0.732919581017051,0.365800013134237,0.605724190537865,0.455598272427914,1.1183569715135,0.00964037930546983,0.00560957105524956,0.00719605191411909,0.00574413210489989,0.0156143047886879,0.719605191411909,0.574413210489989,1.56143047886879,0.0159457285564519,0.00795850986446682,0.0131784083445966,0.00991220124429305,0.0243314780486878
25,1,2,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"PC","medBMI",0.0639891032260709,0.0318937748167957,0.0788203591261579,0.0299523554189128,0.0854192835181551,0.00170231645351101,0.000370819274245836,0.00159011609457771,0.00141003266265454,0.00208997054946078,0.159011609457771,0.141003266265454,0.208997054946078,0.00139217575439558,0.000693895331822763,0.00171485123866343,0.000651656936868281,0.00185842041029522
25,1,2,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"PVD","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"PVD","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"PVD","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"RHD","medBMI",0.112343072013119,0.0738612154421235,0.0818942902365092,0.0597397736183367,0.190827834918019,0.0144078733634541,0.00609067580308543,0.0135344431917233,0.00903773423519997,0.0205204281376794,1.35344431917233,0.903773423519997,2.05204281376794,0.00244418648091413,0.00160695787477169,0.00178172906858697,0.00129972542529154,0.0041517363370148
25,1,2,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"SCC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"SCC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"SCC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,2,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"TC","medBMI",0.221309696705843,0.0206385588846578,0.212065770952619,0.207166815756147,0.243309914545779,0.000604772604979931,0.000122767429708915,0.000580069108763514,0.000500427062748466,0.00073011611899535,0.0580069108763514,0.0500427062748465,0.073011611899535,0.00481491345296718,0.000449021783964926,0.00461379844025001,0.00450721456420627,0.0052935601025377
25,1,2,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,2,"UC","medBMI",0.865044229916909,0.486975050633676,0.634720153939214,0.540894726883353,1.38496919753151,0.00866609155351205,0.0040040920708168,0.00732678881889936,0.00559449480352447,0.0128760956279204,0.732678881889936,0.559449480352447,1.28760956279204,0.0188202919349471,0.0105948485649592,0.0138092575859133,0.0117679493301701,0.0301320137364029
25,1,2,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"AA","medBMI",0.0567967790435368,0.0235221230236973,0.0485953178597556,0.0389794619069039,0.0815853381863837,0.00685138285313525,0.0017533896883896,0.00741899701491467,0.00501122711790477,0.00820906655085324,0.741899701491467,0.501122711790477,0.820906655085324,0.000867131031135843,0.000359118300993934,0.000741917214210391,0.000595109468629281,0.00124558433802904
25,1,3,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"AFF","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"AFF","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"AFF","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"APCA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,3,"CC","direct",24.1070380559004,1.57058693586546,23.9976194398455,22.664201514088,25.6428804213595,0.0748496358644042,0.011026931054475,0.0716935268596209,0.0660423122047128,0.0863396521781613,7.16935268596209,6.60423122047128,8.63396521781613,0.368048349203399,0.023978554631444,0.366377827054732,0.346020192689397,0.391496449543768
25,1,3,"CC","medBMI",0.196804273868638,0.0978751665188934,0.251581718806199,0.0921940836498558,0.254853635890492,0.000592563841083675,0.000267870458521592,0.000732061345797065,0.000306150068885108,0.00076040473427586,0.0732061345797065,0.0306150068885108,0.076040473427586,0.00300466145801753,0.00149428533616429,0.00384096279607905,0.00140755078309359,0.00389091599558917
25,1,3,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"CM","medBMI",0.242350374212691,0.0585795114604122,0.22335924647744,0.197009447374324,0.30383375962602,0.00766930881258028,0.000581597095482173,0.00748541222644716,0.00721606597817189,0.00827886374520184,0.748541222644716,0.721606597817189,0.827886374520184,0.00370002548429939,0.000894348465379773,0.00341008305353449,0.00300779389468989,0.00463870814005907
25,1,3,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"DIAB","medBMI",0.733669948759707,0.180595433828795,0.638432704533715,0.621517371413252,0.926774183698256,0.0167805363538616,0.00353668780543443,0.0152779105084847,0.0142950029423888,0.0205433017339049,1.52779105084847,1.42950029423888,2.05433017339049,0.01120112777335,0.00275719692897282,0.00974711627518186,0.0094888655345983,0.0141492997855448
25,1,3,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"ECA","direct",0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0
25,1,3,"ECA","medBMI",0.00512040572790658,0.00886880287610089,0,0,0.0145931563245337,0.00322670183643492,NA,NA,0.00322670183643492,0.00322670183643492,NA,0.322670183643492,0.322670183643492,7.81745509770903e-05,0.000135402294151204,0,0,0.000222797470284708
25,1,3,"ECA","medSBP",0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0
25,1,3,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,3,"ENDO","medBMI",0.0549602143147221,0.0282298887021602,0.0705695403101732,0.0247825687870357,0.071869932746275,0.00723177395621125,0.00276201393012661,0.00790553674200167,0.0043807320045396,0.00951011753996105,0.790553674200167,0.43807320045396,0.951011753996105,0.00083909172514238,0.000430992970224424,0.00107740331910435,0.000378361850590586,0.0010972567448265
