"age","female","outcome","pathway","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"OTH","medBMI",8.34002401221499,2.17461542116738,8.99067507668632,6.06817114171692,10.0588234779124,0.0304070561807409,0.00860251419039301,0.0343628569960846,0.0212294450505157,0.0362222366179239,3.43628569960846,2.12294450505157,3.62222366179239,0.0251072897397429,0.00654658780020248,0.0270660472650483,0.0182679727087464,0.0302816628742298
25,1,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","medBMI",1.04840530017289,0.202101781582763,0.957395022893838,0.910290262236818,1.26387907379615,0.00469188616377615,0.00138358608677365,0.00409542954363655,0.00372601161962452,0.00616474883504643,0.409542954363655,0.372601161962452,0.616474883504643,0.00315617983804005,0.000608418870219657,0.00288219724547284,0.0027403903547247,0.00380485452503753
25,1,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"PVD","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"PVD","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,1,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","medBMI",1.99525995189398,0.658987824750914,2.23709547002227,1.2988996347158,2.4860600786631,0.0280812532893807,0.00592532244097951,0.0270214608691641,0.0229705468230219,0.0340927833129237,2.70214608691641,2.29705468230219,3.40927833129237,0.00600664574165931,0.00198385498971602,0.00673468134612699,0.00391028244329894,0.00748417877622215
25,1,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","medBMI",0.207224518083494,0.197063143677225,0.20844437472078,0.0194987826301193,0.393913375395175,0.00977431863359841,0.00573074498547401,0.0102034047391249,0.00415920680415653,0.0150247072733428,1.02034047391249,0.415920680415653,1.50247072733428,0.000623840651907076,0.000593250263798055,0.000627512978747915,5.87002608565213e-05,0.00118585956514292
25,1,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","medBMI",17.0048439646737,5.2042738670161,16.7499037570162,12.1735844750538,22.0528026308025,0.00273666458818484,0.000732813461932792,0.00279548876189053,0.002017175745281,0.00340615288343886,0.279548876189052,0.2017175745281,0.340615288343886,0.0511923639278337,0.0156672464818771,0.0504248772094991,0.0366480614610649,0.066389030105187
25,1,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","medBMI",19.6739742490607,0.99721295035925,19.7518941988282,18.6956774799967,20.5860390608224,0.0209606000962652,0.00213469675492975,0.0219596126103795,0.0186820805429146,0.0223899590126185,2.19596126103795,1.86820805429146,2.23899590126185,0.0592276678196541,0.00300206743292625,0.0594622425346014,0.0562825467508934,0.0619734003807096
25,1,"UC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AA","medBMI",6.93880011946486,0.32320662989272,7.07459354986614,6.59508799545018,7.16708782763845,0.0264360923457143,0.00161804415194342,0.0272645254951171,0.0247062328616101,0.0274617836528263,2.72645254951171,2.47062328616101,2.74617836528263,0.0350132567241234,0.00163090397655745,0.0356984717696976,0.0332788818134583,0.0361651988460504
35,0,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"AFF","medBMI",0.958037503352549,0.0752926548780546,0.971410254495409,0.881677269856961,1.02303089837671,0.0262131785086266,0.0042089692486098,0.028278121799455,0.0217159119198549,0.0289552433001942,2.8278121799455,2.17159119198549,2.89552433001942,0.00483426708922234,0.000379927510419404,0.00490174612894266,0.00444895256612562,0.00516222442855678
35,0,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"APCA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"APCA","medBMI",0.382560080888769,0.146992031465999,0.456662995442132,0.225435439020454,0.476697245386725,0.00342288398900763,0.00138006590435195,0.00401636027426502,0.00195390669810178,0.00438740643744471,0.401636027426502,0.195390669810178,0.438740643744471,0.0019304021003552,0.000741723301652961,0.00230432616886732,0.00113754954246288,0.00240541920001222
35,0,"APCA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"CC","direct",286.72181319684,9.95622576046932,283.435464844662,279.054776008476,297.182246484554,0.0834933608848919,0.00433799469094658,0.0850470053375305,0.0789152085928443,0.0867509153921968,8.50470053375305,7.89152085928443,8.67509153921968,1.4468012164964,0.0502392175236095,1.43021826893217,1.40811326803734,1.49958467038504
35,0,"CC","medBMI",8.8947053137362,2.35483838387326,8.89367919584217,6.65804510845149,11.1322377192308,0.00257959024361692,0.000617332376179574,0.00271275142396072,0.0019468545678599,0.0030991389160817,0.271275142396072,0.19468545678599,0.30991389160817,0.0448827744384267,0.0118825386895181,0.0448775966369864,0.0335965640527752,0.0561733859553025
35,0,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"CM","medBMI",17.6733484941559,0.832257425121377,17.946012973814,16.7993131261875,18.3156190544149,0.0249557548621036,0.0010906635304452,0.0250196720284372,0.0238937950130872,0.0259633851197364,2.50196720284372,2.38937950130872,2.59633851197364,0.0891798981591798,0.00419957952162196,0.0905557659261497,0.0847695067085321,0.092420802007903
35,0,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"DIAB","medBMI",96.5778259990168,6.08701006098238,96.4583667320226,90.8467718899928,102.410420484986,0.0740632560175297,0.00462991568268551,0.0738206387702969,0.06977248002133,0.0785602566738772,7.38206387702969,6.977248002133,7.85602566738772,0.487332702678007,0.0307151153337927,0.486729909988878,0.458413744736534,0.516764034405241
35,0,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ECA","medBMI",3.54059102088936,1.43201231603539,2.74441965380134,2.6866314814398,5.07129622236372,0.0188975720708032,0.00295724527170038,0.0172421132949234,0.0171439836654129,0.0220583004356912,1.72421132949234,1.71439836654129,2.20583004356912,0.0178658586838045,0.00722594886582792,0.0138483697819338,0.0135567700702147,0.0255898128639843
35,0,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ENDO","medBMI",3.97099679985904,1.57101305004235,4.81626876282003,2.29121572678483,4.93229670441643,0.0318219042163784,0.0108453942411175,0.0339907909069854,0.0207526987313713,0.0410475560143694,3.39907909069854,2.07526987313713,4.10475560143694,0.0200376906684639,0.007927347998363,0.024302941681796,0.0115614981078967,0.0248884198676988
35,0,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"GC","medBMI",0.362475085316128,0.206542536214664,0.415667455809434,0.148595440019725,0.531141215693221,0.00946797261329485,0.00284357691388672,0.0108776294030547,0.00642909156755483,0.011308645387739,1.08776294030547,0.642909156755483,1.1308645387739,0.00182905300624958,0.00104221576071185,0.00209746225450307,0.000749814117695896,0.00268014403378779
35,0,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"HHD","medBMI",41.2451761375235,17.7847871438945,50.9731229283423,22.2311193927382,51.9904781101128,0.0337875722708375,0.0149134695648574,0.0416044532324856,0.0178413364011547,0.0430894593231194,4.16044532324856,1.78413364011547,4.30894593231194,0.208123582733519,0.0897422187311965,0.257210902229879,0.11217845696103,0.262344486934102
35,0,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"HSTK","direct",42.5325507079182,7.63042711379631,46.6641201548888,34.3740975488359,47.1791698370755,0.0719664984558115,0.0131922734361011,0.0791759863370759,0.0578622749187671,0.0799426572937812,7.91759863370759,5.78622749187671,7.99426572937812,0.214619688048167,0.0385032136464923,0.235467629944422,0.173452049549782,0.238066575934737
35,0,"HSTK","medBMI",15.3321333045996,2.63570413552839,14.8844408405803,13.0457223777647,17.999082825851,0.0259284938349102,0.00446835090466172,0.0250405982826474,0.0221242422107507,0.0304874566784932,2.50405982826474,2.21242422107507,3.04874566784932,0.0773661022482128,0.0132997901592828,0.0751070414731097,0.0658288492102502,0.090823556945013
35,0,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"IHD","direct",116.732731411694,17.6014160377272,109.926016208368,103.869861360261,135.381309385954,0.0351822721661224,0.00474049031902116,0.0331901380819899,0.0318342945639086,0.0402235637398488,3.31901380819899,3.18342945639086,4.02235637398488,0.58903456255503,0.0888169262446738,0.554687807675397,0.524128388062918,0.68313547869483
35,0,"IHD","medBMI",82.5611902331963,7.85586358147364,85.8526617403361,74.2078700895318,88.1167595957918,0.0249019827915039,0.00209635116292897,0.0254904469974243,0.0227200959261903,0.0265836750817851,2.54904469974243,2.27200959261903,2.65836750817851,0.416604614531976,0.0396407683795684,0.433213413588795,0.374453675226425,0.444638074639231
35,0,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"ISTK","direct",21.9493628793816,6.04009429581098,21.5006176681241,16.4138794415171,27.8662797468149,0.112654244182616,0.0369764728690829,0.109975348778089,0.078734335519835,0.148851213939244,10.9975348778089,7.8734335519835,14.8851213939244,0.110756710698564,0.0304783779005084,0.108492337750076,0.082824604373958,0.140613534029385
35,0,"ISTK","medBMI",5.6737198019074,0.59209626468715,5.38525857669432,5.28634136592864,6.30629027931727,0.0289209822257058,0.00455245654840997,0.0275455198252371,0.0253313940631083,0.0336797134287016,2.75455198252371,2.53313940631083,3.36797134287016,0.028629648438446,0.00298772383754506,0.0271740701310369,0.0266749328687807,0.031821605569409
35,0,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"KC","medBMI",27.3081917831184,5.35386807222632,29.2069582034836,21.6608828117344,31.341549297192,0.013773475181311,0.00332219815439486,0.0156805589738953,0.0102245124692548,0.0157014166696707,1.56805589738953,1.02245124692548,1.57014166696707,0.137797416428197,0.0270156733228403,0.147378611302062,0.109301037312039,0.15814977990157
35,0,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LVC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"LVC","medBMI",3.32012685295996,0.321688358247123,3.36637280976743,2.9972460962711,3.60369854636248,0.0121634107445885,0.0010214860098892,0.0118280850682987,0.0113755538969378,0.0132362944170854,1.18280850682987,1.13755538969378,1.32362944170854,0.0167533942263649,0.00162324276222803,0.0169867517997601,0.0151241346093437,0.0181842999060003
35,0,"LVC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MLPC","direct",49.0327250416442,16.904346126655,42.9571143225589,36.3534671076911,66.8762520868197,0.0402365634683877,0.0125497292961827,0.0356859473890779,0.0308514289382199,0.0534897216659689,3.56859473890779,3.08514289382199,5.34897216659689,0.247419634548984,0.0852995043084856,0.216762040411573,0.183439968688957,0.337458255425809
35,0,"MLPC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MLPC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MMC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"MMC","medBMI",1.66795863960199,0.488493182945035,1.73890446590591,1.17742348291892,2.09818984392672,0.00483860307149978,0.00119921094814032,0.00474481917639329,0.00374182668743604,0.00601509576640403,0.474481917639329,0.374182668743604,0.601509576640403,0.00841653643974803,0.00246494162217743,0.00877452980850296,0.00594129099709982,0.0105874875189545
35,0,"MMC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"OC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"OC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"OC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"OSTK","direct",19.2507673327575,1.71314872748445,19.4287311686436,17.5542408157255,20.7960245892863,0.11144573724716,0.00680271245369792,0.114010623032003,0.104247307249129,0.116464014328074,11.4010623032003,10.4247307249129,11.6464014328074,0.0971395698324554,0.00864456608769479,0.0980375771775597,0.0885788795895572,0.104936953832015
35,0,"OSTK","medBMI",4.95007799152559,0.900900978894529,4.56914134463307,4.31556775759248,5.90838437531733,0.0286009131100863,0.00408664919276532,0.029843210543482,0.024327571557537,0.0318183018442492,2.9843210543482,2.4327571557537,3.18183018442492,0.0249781444252187,0.00454595559952243,0.0230559341894953,0.0217763992629014,0.029813768287901
35,0,"OSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"OTH","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"OTH","medBMI",11.4274477566102,2.02487587626309,12.3831909458624,9.26567372895089,12.7768400734053,0.0233825248769192,0.00307604723759336,0.0249071601350974,0.0200952158461815,0.0253738939382056,2.49071601350974,2.00952158461815,2.53738939382056,0.0576630188382714,0.0102175444845573,0.0624857087949606,0.0467546848746442,0.0644720663387128
35,0,"OTH","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PC","medBMI",1.87459881060903,0.567851673730358,2.07096711586059,1.27644288925153,2.30584167250271,0.00438246020238692,0.0012218057510461,0.00469729113764567,0.00311721128047857,0.00538010282932532,0.469729113764567,0.311721128047857,0.538010282932532,0.00945924486662579,0.0028653853823761,0.0104501213533208,0.00644094393923721,0.0116353007803237
35,0,"PC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PVD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"PVD","medBMI",0.388119945342329,0.168604577962566,0.473639852462586,0.2078803011496,0.495667668482839,0.0261203078057423,0.00213071292748412,0.026889836965321,0.023870638573069,0.0277158772527737,2.6889836965321,2.3870638573069,2.77158772527737,0.00195845723353561,0.000850780433421837,0.00238999156389123,0.00104896613632392,0.00250114414994502
35,0,"PVD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"RHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"RHD","medBMI",1.1150416206319,0.311177770277669,0.952103663663218,0.92081289227712,1.44776761241006,0.0275692881912375,0.00720262041649741,0.0278768144514613,0.0206007793960929,0.034276399665192,2.78768144514612,2.06007793960929,3.4276399665192,0.00562651147879991,0.0015702062272998,0.00480432487315828,0.00464643131911802,0.0073054502532772
35,0,"RHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCC","medBMI",2.01547788272597,0.829542458050555,1.77496102418255,1.35487983393021,2.88051526128363,0.0108681733732147,0.00546465915409259,0.00899238140956842,0.00670864645047407,0.0166221234650545,0.899238140956843,0.670864645047407,1.66221234650546,0.0101701221125706,0.00418587976987647,0.00895647157217862,0.00683673756830953,0.0145351096161648
35,0,"SCC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCNC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCNC","medBMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"SCNC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"TC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"TC","medBMI",4.59717093335918,1.59519793064406,5.11692242974309,2.92241949542922,5.83013359936281,0.00291722042038466,0.00102549062843153,0.00325903118673874,0.00183920512166996,0.0037046965676984,0.325903118673874,0.183920512166996,0.37046965676984,0.0231973717823128,0.00804938515446649,0.0258200431753952,0.0147465588123812,0.0294189140681243
35,0,"TC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"UC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"UC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,0,"UC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"AA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"AA","medBMI",2.20798705883172,0.627563465550417,2.35583380467658,1.56150733231309,2.72879705138221,0.0248857339220834,0.00471244982959414,0.024616364049184,0.020528877517785,0.0294715547183465,2.4616364049184,2.0528877517785,2.94715547183465,0.0104931044684098,0.00298239474649009,0.0111957224222874,0.00742081322470191,0.0129681704513217
35,1,"AA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"AFF","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"AFF","medBMI",0.552807416197436,0.192271281969568,0.520949217546111,0.385579755549938,0.747114545698561,0.0269749620990018,0.00514402335241665,0.0287382368154006,0.0215590369986887,0.030892103690376,2.87382368154006,2.15590369986887,3.0892103690376,0.00262712860832645,0.00091373843877928,0.00247572762738022,0.00183240596438558,0.00355054208607162
35,1,"AFF","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"APCA","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"APCA","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"APCA","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"BC","direct",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"BC","medBMI",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"BC","medSBP",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,1,"CC","direct",250.302000550125,20.7033901452546,259.554116522862,228.234325731987,264.505376791435,0.0758591774420636,0.00790454145623797,0.0773131179160776,0.0678278238843122,0.0826546815969032,7.73131179160776,6.78278238843122,8.26546815969032,1.18952012418683,0.0983895420833441,1.23348932186281,1.08464703794504,1.25701939240404
35,1,"CC","medBMI",12.1085434597159,2.25916320150756,12.0967226693236,9.96738428866638,14.2597503025987,0.0036543372273788,0.000599421526115308,0.00359446602768414,0.0031124664242259,0.00424709855027215,0.359446602768414,0.31124664242259,0.424709855027215,0.0575439113082058,0.010736310880893,0.0574877348972125,0.0473683956612963,0.0677671769044597
35,1,"CC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"CM","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"CM","medBMI",7.77561048327256,0.971126543287709,8.05844811438242,6.76266278647341,8.54814619362834,0.0251769353604472,0.00447160086068791,0.0258072252782586,0.0206928100344623,0.0291253142562923,2.58072252782586,2.06928100344623,2.91253142562923,0.0369523420802168,0.004615123186526,0.0382964825718751,0.0321384705672322,0.0406236941752918
35,1,"CM","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"DIAB","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"DIAB","medBMI",43.4142254961283,13.5823767427371,44.8207597215665,29.9651848280989,55.6677120725353,0.0585557828065087,0.0181646312069924,0.0601016193570892,0.0406893321742797,0.0751082723707443,6.01016193570892,4.06893321742797,7.51082723707443,0.20631914563259,0.0645480676713069,0.213003474015259,0.142404736277222,0.264551875862688
35,1,"DIAB","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ECA","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ECA","medBMI",0.159793300264144,0.041517321710395,0.177162406273245,0.11564969988576,0.189173160534792,0.0257255303919292,0.00875787789666759,0.0272305653234349,0.0168585626794811,0.0333132184125975,2.72305653234349,1.68585626794811,3.33132184125975,0.000759392038244472,0.000197304414540482,0.000841935929589931,0.000549606655431945,0.00089901511341336
35,1,"ECA","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ENDO","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ENDO","medBMI",1.6605104964322,0.356350419761194,1.73337971009841,1.29635889338305,1.96272326786507,0.024347258958231,0.00623125180625225,0.02678110897643,0.0177421307279452,0.0288836146730478,2.678110897643,1.77421307279452,2.88836146730478,0.00789130988800873,0.00169349823268184,0.00823760914210627,0.00616073778259275,0.0093275276274418
35,1,"ENDO","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"GC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"GC","medBMI",1.02689433372764,0.477593423775933,1.17576355589818,0.526755099751984,1.40049472885833,0.0100433984584202,0.00236212038828853,0.0110141032342709,0.00753375498791586,0.0117279428694514,1.10141032342709,0.753375498791586,1.17279428694514,0.00488015066878315,0.00226968616915626,0.00558762777745467,0.00250331915164837,0.00665562664354715
35,1,"GC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"HHD","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"HHD","medBMI",21.2889566498895,11.9195082178683,16.3670021090881,12.8060690108556,33.9555056486045,0.0425499440262483,0.0244078422129973,0.0324582265537187,0.0251889118729119,0.0684889360312348,3.24582265537187,2.51889118729119,6.84889360312348,0.101172353006876,0.0566455516312397,0.0777815532380047,0.060858789648737,0.161368096168557
35,1,"HHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"HSTK","direct",61.9270014395991,6.64754158526527,61.4594439862067,55.8222753181792,68.4291513964025,0.132703425766027,0.0135544236541134,0.129858515571286,0.121250318111363,0.146574707086221,12.9858515571286,12.1250318111363,14.6574707086221,0.29429814496508,0.0315913755170261,0.292076153136003,0.265286412904937,0.325198570079937
35,1,"HSTK","medBMI",13.0749122436556,1.09581572099441,12.8182106671197,12.1646332687325,14.2033875586341,0.0280472159202493,0.00266354103333755,0.027083775926866,0.0260536682931331,0.0308596875417413,2.7083775926866,2.60536682931331,3.08596875417413,0.0621364240062897,0.00520768851091194,0.0609164909233389,0.0578104691321166,0.067499322000971
35,1,"HSTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"IHD","direct",38.8942579033142,3.31130884106625,39.3242175369132,35.5857338245442,41.837316293525,0.0347361843909751,0.00296922195566121,0.0349089353540203,0.0318455872274315,0.0374799432359302,3.49089353540203,3.18455872274314,3.74799432359302,0.184838724379432,0.0157364643318434,0.186882038598375,0.169115494183893,0.19882513748887
35,1,"IHD","medBMI",22.8650290262335,5.20288103616364,20.1254562834566,19.6304240693725,28.4282708144548,0.0204294752644465,0.00471467773661686,0.0178657910156728,0.0175678143379699,0.0254702678023808,1.78657910156728,1.75678143379699,2.54702678023808,0.108662384267976,0.0247258578943212,0.0956430040710754,0.0932904428471159,0.135100798856201
35,1,"IHD","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"ISTK","direct",14.3947447135057,2.79550838218745,15.2605446540701,11.4683572529814,16.5852022245503,0.116314454986483,0.015552943223656,0.124674901514678,0.0996846526122899,0.125837877811711,12.4674901514678,9.96846526122899,12.5837877811711,0.0684087161972887,0.0132852053544775,0.0725232915924415,0.0545015290081691,0.0788185143005283
35,1,"ISTK","medBMI",4.27300832224339,0.927491043888215,3.75341730239464,3.72336253325251,5.2643064781057,0.0344856976681047,0.00483815108554828,0.0324888428209502,0.0310417553120679,0.0396269666442228,3.24888428209502,3.10417553120679,3.96269666442228,0.0203067869172242,0.00440775247214673,0.0178375139066273,0.0176946834352615,0.0250177724581943
35,1,"ISTK","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"KC","direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,"KC","medBMI",20.1875049845908,4.21638941156632,19.3638312001644,16.5897349774846,24.4853977084594,0.0139103283085546,0.00277791077047318,0.0129317918608563,0.0118129870778161,0.0168394255198365,1.29317918608563,1.18129870778161,1.68394255198365,0.095937880574326,0.0200377146225087,0.0920235029817103,0.0788400554820667,0.116362926620309
35,1,"KC","medSBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
