"age","female","outcome","pathway","V1","V2","V3"
55,0,"HSTK","direct",184.979056294348,118.555536662014,203.339592890568
55,0,"HSTK","medSBP",0,0,0
55,0,"HSTK","medBMI",48.0084030234397,40.0480471404183,43.7779784721575
55,0,"IHD","medBMI",935.072723209208,649.05537352478,568.151779105378
55,0,"IHD","direct",531.835545518623,775.024411137235,1138.96325994569
55,0,"IHD","medSBP",0,0,0
55,0,"ISTK","medBMI",45.2978574184588,30.187901778587,32.3562416621542
55,0,"ISTK","medSBP",0,0,0
55,0,"ISTK","direct",123.391938390172,123.031659915065,102.294229159933
55,0,"KC","direct",0,0,0
55,0,"KC","medBMI",157.374335108491,145.787930865377,201.857476685642
55,0,"KC","medSBP",0,0,0
55,0,"LC","medSBP",0,0,0
55,0,"LC","medBMI",0,0,0
55,0,"LC","direct",0,0,0
55,0,"LVC","medBMI",124.001871932098,139.306570551393,173.263903578518
55,0,"LVC","medSBP",0,0,0
55,0,"LVC","direct",0,0,0
55,0,"MLPC","medSBP",0,0,0
55,0,"MLPC","medBMI",0,0,0
55,0,"MLPC","direct",359.141587501265,543.285391477853,392.959763007591
55,0,"MMC","medSBP",0,0,0
55,0,"MMC","medBMI",13.0224162259927,8.44321165160868,19.1351459154059
55,0,"MMC","direct",0,0,0
55,0,"OC","direct",0,0,0
55,0,"OC","medBMI",0,0,0
55,0,"OC","medSBP",0,0,0
55,0,"OSTK","medSBP",0,0,0
55,0,"OSTK","direct",195.374872678864,257.985790849288,218.388554411983
55,0,"OSTK","medBMI",45.2539434519368,60.3191342108251,60.0801616542507
55,0,"OTH","medBMI",43.5411504008734,43.3392313466744,27.5664545386319
55,0,"OTH","direct",0,0,0
55,0,"OTH","medSBP",0,0,0
55,0,"PC","medBMI",41.3009436458347,43.0399929823498,49.3109390796927
55,0,"PC","direct",0,0,0
55,0,"PC","medSBP",0,0,0
55,0,"PVD","direct",0,0,0
55,0,"PVD","medBMI",10.8364928662003,6.85899633858208,8.4334822786785
55,0,"PVD","medSBP",0,0,0
55,0,"RHD","direct",0,0,0
55,0,"RHD","medSBP",0,0,0
55,0,"RHD","medBMI",2.95539943937964,3.36263837781348,3.47107057156723
55,0,"SCC","medBMI",10.6228117751594,22.3070758603593,29.9514323399575
55,0,"SCC","direct",0,0,0
55,0,"SCC","medSBP",0,0,0
55,0,"SCNC","medBMI",0,0,0
55,0,"SCNC","direct",0,0,0
55,0,"SCNC","medSBP",0,0,0
55,0,"TC","direct",0,0,0
55,0,"TC","medBMI",14.7320510275919,8.63380897323094,12.0898639129907
55,0,"TC","medSBP",0,0,0
55,0,"UC","medBMI",0,0,0
55,0,"UC","medSBP",0,0,0
55,0,"UC","direct",0,0,0
55,1,"AA","medSBP",0,0,0
55,1,"AA","direct",0,0,0
55,1,"AA","medBMI",8.34127974128701,7.98893513361822,5.70840279610089
55,1,"AFF","medSBP",0,0,0
55,1,"AFF","direct",0,0,0
55,1,"AFF","medBMI",7.23939246769393,5.86513100653556,5.52553671435087
55,1,"APCA","direct",0,0,0
55,1,"APCA","medBMI",0,0,0
55,1,"APCA","medSBP",0,0,0
55,1,"BC","direct",0,0,0
55,1,"BC","medSBP",0,0,0
55,1,"BC","medBMI",470.961783390071,455.031318094263,483.846638924924
55,1,"CC","medBMI",4.71386426116202,15.4494299831281,28.9058110132188
55,1,"CC","direct",1192.98438181559,1205.20512346737,1370.28282610686
55,1,"CC","medSBP",0,0,0
55,1,"CM","medBMI",23.9387201680455,20.4332076301296,15.5837510145083
55,1,"CM","medSBP",0,0,0
55,1,"CM","direct",0,0,0
55,1,"DIAB","direct",0,0,0
55,1,"DIAB","medBMI",192.0480700645,233.686512819811,226.956723469896
55,1,"DIAB","medSBP",0,0,0
55,1,"ECA","direct",0,0,0
55,1,"ECA","medSBP",0,0,0
55,1,"ECA","medBMI",5.22668810275788,5.94380724775111,7.25438219004797
55,1,"ENDO","direct",0,0,0
55,1,"ENDO","medBMI",2.28525867048857,1.71109980435535,1.97736862048297
55,1,"ENDO","medSBP",0,0,0
55,1,"GC","medSBP",0,0,0
55,1,"GC","medBMI",8.44305747442744,6.4410763441384,4.56243656107012
55,1,"GC","direct",0,0,0
55,1,"HHD","medSBP",0,0,0
55,1,"HHD","direct",0,0,0
55,1,"HHD","medBMI",55.4914918187354,74.8280744693127,99.5321022222758
55,1,"HSTK","direct",130.190945519303,126.958666563787,212.267289710383
55,1,"HSTK","medSBP",0,0,0
55,1,"HSTK","medBMI",43.0784387675478,39.2676864144673,36.2890713734509
55,1,"IHD","medSBP",0,0,0
55,1,"IHD","medBMI",182.641140298311,232.344556245037,265.16860373962
55,1,"IHD","direct",384.090322863601,176.400205079558,304.279386376843
55,1,"ISTK","medSBP",0,0,0
55,1,"ISTK","medBMI",26.0623633882909,19.6734877318753,26.4274545568776
55,1,"ISTK","direct",92.2069547277744,77.5282904147354,78.527516728874
55,1,"KC","medSBP",0,0,0
55,1,"KC","medBMI",90.8887559507549,88.5516059819986,86.095747868291
55,1,"KC","direct",0,0,0
55,1,"LC","direct",0,0,0
55,1,"LC","medSBP",0,0,0
55,1,"LC","medBMI",0,0,0
55,1,"LVC","direct",0,0,0
55,1,"LVC","medSBP",0,0,0
55,1,"LVC","medBMI",34.6482198995028,31.2307934803302,50.581726963897
55,1,"MLPC","direct",237.009200207145,164.321282333876,281.682945659801
55,1,"MLPC","medBMI",0,0,0
55,1,"MLPC","medSBP",0,0,0
55,1,"MMC","medSBP",0,0,0
55,1,"MMC","medBMI",14.3973850929212,13.4224360819264,11.5450366636953
55,1,"MMC","direct",0,0,0
55,1,"OC","direct",0,0,0
55,1,"OC","medBMI",14.4306046825504,11.7674403578624,15.7666816067777
55,1,"OC","medSBP",0,0,0
55,1,"OSTK","direct",158.722914140096,204.879414809192,181.663212153519
55,1,"OSTK","medBMI",41.4872146202021,28.2927823429591,32.39389032449
55,1,"OSTK","medSBP",0,0,0
55,1,"OTH","medBMI",38.2824088430286,35.1301620286435,28.138442174242
55,1,"OTH","medSBP",0,0,0
55,1,"OTH","direct",0,0,0
55,1,"PC","medBMI",17.5399152561868,26.8385802973195,29.6272104052909
55,1,"PC","direct",0,0,0
55,1,"PC","medSBP",0,0,0
55,1,"PVD","medBMI",5.40019687742715,5.76868713594955,5.14939020080128
55,1,"PVD","medSBP",0,0,0
55,1,"PVD","direct",0,0,0
55,1,"RHD","direct",0,0,0
55,1,"RHD","medBMI",3.01029231666474,2.97916176663353,3.04938454681148
55,1,"RHD","medSBP",0,0,0
55,1,"SCC","medSBP",0,0,0
55,1,"SCC","medBMI",3.55067115319922,2.9656492891058,2.11270827286256
55,1,"SCC","direct",0,0,0
55,1,"SCNC","direct",0,0,0
55,1,"SCNC","medBMI",0,0,0
55,1,"SCNC","medSBP",0,0,0
55,1,"TC","medBMI",32.0328703971718,19.8450193990127,28.3419593479602
55,1,"TC","direct",0,0,0
55,1,"TC","medSBP",0,0,0
55,1,"UC","medSBP",0,0,0
55,1,"UC","direct",0,0,0
55,1,"UC","medBMI",493.743472480286,411.767516405215,507.983009116135
65,0,"AA","medSBP",0,0,0
65,0,"AA","direct",0,0,0
65,0,"AA","medBMI",21.9211763641599,24.3739111089733,20.1315529214713
65,0,"AFF","medSBP",0,0,0
65,0,"AFF","medBMI",25.161465365753,28.1278368700542,30.3733594054673
65,0,"AFF","direct",0,0,0
65,0,"APCA","medSBP",0,0,0
65,0,"APCA","medBMI",51.2649449056917,9.64577163535678,30.9044778723534
65,0,"APCA","direct",0,0,0
65,0,"BC","direct",0,0,0
65,0,"BC","medBMI",0,0,0
65,0,"BC","medSBP",0,0,0
65,0,"CC","medSBP",0,0,0
65,0,"CC","medBMI",45.9654083172767,57.6921750280379,6.12571363364115
65,0,"CC","direct",1578.09220416166,1411.04201768981,1769.36601434468
65,0,"CM","direct",0,0,0
65,0,"CM","medBMI",45.572357014259,30.0564384421655,32.997904784345
65,0,"CM","medSBP",0,0,0
65,0,"DIAB","direct",0,0,0
65,0,"DIAB","medBMI",504.366372992988,656.857083808633,345.08646737331
65,0,"DIAB","medSBP",0,0,0
65,0,"ECA","medSBP",0,0,0
65,0,"ECA","direct",0,0,0
65,0,"ECA","medBMI",55.2691889412661,75.1901331665334,61.5703149249844
65,0,"ENDO","medSBP",0,0,0
65,0,"ENDO","medBMI",2.62190126580579,3.78599727909021,2.17616951632059
65,0,"ENDO","direct",0,0,0
65,0,"GC","direct",0,0,0
65,0,"GC","medBMI",4.43437677854684,3.10127974550361,5.55323767941458
65,0,"GC","medSBP",0,0,0
65,0,"HHD","medSBP",0,0,0
65,0,"HHD","medBMI",211.583096110153,132.56365084901,190.594349664272
65,0,"HHD","direct",0,0,0
65,0,"HSTK","medBMI",52.7015680154905,59.7971579059529,36.5281449894827
65,0,"HSTK","direct",169.968796941301,217.889984277381,152.693681953176
65,0,"HSTK","medSBP",0,0,0
65,0,"IHD","direct",824.619693034425,1711.06586969028,1130.5370794806
65,0,"IHD","medSBP",0,0,0
65,0,"IHD","medBMI",967.675626528335,885.383435567,894.122882098592
65,0,"ISTK","direct",227.440771419112,204.66423136687,153.829857874553
65,0,"ISTK","medBMI",54.0743639809362,42.2235380623951,53.457761833474
65,0,"ISTK","medSBP",0,0,0
65,0,"KC","direct",0,0,0
65,0,"KC","medBMI",181.102956031354,182.628399462487,182.684704762089
65,0,"KC","medSBP",0,0,0
65,0,"LC","medSBP",0,0,0
65,0,"LC","direct",0,0,0
65,0,"LC","medBMI",0,0,0
65,0,"LVC","medSBP",0,0,0
65,0,"LVC","direct",0,0,0
65,0,"LVC","medBMI",136.674139872305,110.613374097953,84.4813383154366
65,0,"MLPC","medBMI",0,0,0
65,0,"MLPC","direct",556.8296726427,661.093091081641,622.872867442366
65,0,"MLPC","medSBP",0,0,0
65,0,"MMC","direct",0,0,0
65,0,"MMC","medSBP",0,0,0
65,0,"MMC","medBMI",25.294337912459,21.956139885199,12.5442661595992
65,0,"OC","direct",0,0,0
65,0,"OC","medSBP",0,0,0
65,0,"OC","medBMI",0,0,0
65,0,"OSTK","direct",501.931854217109,416.090405708764,570.60063465672
65,0,"OSTK","medBMI",118.169664497066,116.458023030824,106.114846272997
65,0,"OSTK","medSBP",0,0,0
65,0,"OTH","direct",0,0,0
65,0,"OTH","medBMI",63.0888152986707,41.7197364659512,20.8627051652322
65,0,"OTH","medSBP",0,0,0
65,0,"PC","direct",0,0,0
65,0,"PC","medBMI",39.6170828971477,43.9068332180838,42.1460625174581
65,0,"PC","medSBP",0,0,0
65,0,"PVD","direct",0,0,0
65,0,"PVD","medBMI",20.3798318845284,15.1303995178457,14.3628586775517
65,0,"PVD","medSBP",0,0,0
65,0,"RHD","direct",0,0,0
65,0,"RHD","medSBP",0,0,0
65,0,"RHD","medBMI",4.08928602137809,4.79624899174536,4.67363194556568
65,0,"SCC","medBMI",37.9981155297503,14.9256288933816,27.0083090360829
65,0,"SCC","direct",0,0,0
65,0,"SCC","medSBP",0,0,0
65,0,"SCNC","medBMI",0,0,0
65,0,"SCNC","direct",0,0,0
65,0,"SCNC","medSBP",0,0,0
65,0,"TC","direct",0,0,0
65,0,"TC","medSBP",0,0,0
65,0,"TC","medBMI",6.43182396668269,9.74516779083758,11.125951270916
65,0,"UC","medBMI",0,0,0
65,0,"UC","direct",0,0,0
65,0,"UC","medSBP",0,0,0
65,1,"AA","direct",0,0,0
65,1,"AA","medBMI",10.734298378529,9.09029235178717,9.67082752176375
65,1,"AA","medSBP",0,0,0
65,1,"AFF","medSBP",0,0,0
65,1,"AFF","direct",0,0,0
65,1,"AFF","medBMI",22.4176773639763,16.5676919072355,18.8777048524013
65,1,"APCA","direct",0,0,0
65,1,"APCA","medSBP",0,0,0
65,1,"APCA","medBMI",0,0,0
65,1,"BC","medBMI",576.995449188725,299.439718808618,484.645424101364
65,1,"BC","direct",0,0,0
65,1,"BC","medSBP",0,0,0
65,1,"CC","direct",1219.85439007308,1353.6470417523,1259.84397460135
65,1,"CC","medBMI",100.210437076093,17.5881876766066,57.9852293573847
65,1,"CC","medSBP",0,0,0
65,1,"CM","medBMI",19.2339370272378,22.1876290329699,22.7392946894908
65,1,"CM","medSBP",0,0,0
65,1,"CM","direct",0,0,0
65,1,"DIAB","medBMI",217.330596694391,259.707606397559,289.652043596458
65,1,"DIAB","direct",0,0,0
65,1,"DIAB","medSBP",0,0,0
65,1,"ECA","medSBP",0,0,0
65,1,"ECA","direct",0,0,0
65,1,"ECA","medBMI",8.30795927955308,7.79944266848775,8.89239652001882
65,1,"ENDO","medSBP",0,0,0
65,1,"ENDO","direct",0,0,0
65,1,"ENDO","medBMI",1.82934722198401,2.14086514334086,2.29949417039202
65,1,"GC","medSBP",0,0,0
65,1,"GC","medBMI",7.37756818630017,7.86200898884549,9.25163007509604
65,1,"GC","direct",0,0,0
65,1,"HHD","direct",0,0,0
65,1,"HHD","medSBP",0,0,0
65,1,"HHD","medBMI",127.777303148526,105.680414042027,66.5548493040894
65,1,"HSTK","medBMI",37.3807630615664,62.9778119984663,42.3105810123794
65,1,"HSTK","direct",264.908833600894,262.042363668815,151.330837252323
65,1,"HSTK","medSBP",0,0,0
65,1,"IHD","medSBP",0,0,0
65,1,"IHD","direct",773.919704928177,355.547291611067,453.546283451977
65,1,"IHD","medBMI",316.643498560163,372.599540306108,485.621858457777
65,1,"ISTK","direct",159.950427969824,184.191010558792,117.522965571072
65,1,"ISTK","medSBP",0,0,0
65,1,"ISTK","medBMI",45.4119434520392,39.5898281534827,43.3145905248179
65,1,"KC","medBMI",90.9540445795851,95.5233417753351,74.6633988860169
65,1,"KC","direct",0,0,0
65,1,"KC","medSBP",0,0,0
65,1,"LC","direct",0,0,0
65,1,"LC","medBMI",0,0,0
65,1,"LC","medSBP",0,0,0
65,1,"LVC","medSBP",0,0,0
65,1,"LVC","direct",0,0,0
65,1,"LVC","medBMI",33.5725373257048,28.5357651033109,39.8644756204463
65,1,"MLPC","medSBP",0,0,0
65,1,"MLPC","direct",215.854254772054,134.557665730974,224.715875088699
65,1,"MLPC","medBMI",0,0,0
65,1,"MMC","medBMI",11.1123111608721,21.5629877883311,16.4992824840292
65,1,"MMC","direct",0,0,0
65,1,"MMC","medSBP",0,0,0
65,1,"OC","medBMI",20.7707261276683,12.4045920998501,17.2866295848116
65,1,"OC","medSBP",0,0,0
65,1,"OC","direct",0,0,0
65,1,"OSTK","medBMI",59.4143284859175,70.1270882259702,81.0946647651375
65,1,"OSTK","direct",315.563761089011,342.682613326471,302.194676796411
65,1,"OSTK","medSBP",0,0,0
65,1,"OTH","medBMI",38.8365226263676,57.4434986807766,52.1695306084674
65,1,"OTH","medSBP",0,0,0
65,1,"OTH","direct",0,0,0
65,1,"PC","medSBP",0,0,0
65,1,"PC","medBMI",36.3586477921157,43.1854144551854,36.5170392247232
65,1,"PC","direct",0,0,0
65,1,"PVD","medSBP",0,0,0
65,1,"PVD","direct",0,0,0
65,1,"PVD","medBMI",11.0244632728836,6.21191697906128,10.5081638669722
65,1,"RHD","direct",0,0,0
65,1,"RHD","medBMI",6.19998343977111,5.82682801666918,5.46226261585237
65,1,"RHD","medSBP",0,0,0
65,1,"SCC","medSBP",0,0,0
65,1,"SCC","medBMI",5.37912658314218,3.93005705234092,4.53793166901222
65,1,"SCC","direct",0,0,0
65,1,"SCNC","direct",0,0,0
65,1,"SCNC","medBMI",0,0,0
65,1,"SCNC","medSBP",0,0,0
65,1,"TC","direct",0,0,0
65,1,"TC","medBMI",14.8825593361136,14.2759313416299,24.8508556569541
65,1,"TC","medSBP",0,0,0
65,1,"UC","direct",0,0,0
65,1,"UC","medSBP",0,0,0
65,1,"UC","medBMI",420.547032505626,403.249113553703,511.499180765635
75,0,"AA","direct",0,0,0
75,0,"AA","medSBP",0,0,0
75,0,"AA","medBMI",31.02569852769,32.3073480432778,22.9218432858875
75,0,"AFF","direct",0,0,0
75,0,"AFF","medSBP",0,0,0
75,0,"AFF","medBMI",107.347415930743,100.468338389034,116.099255090856
75,0,"APCA","direct",0,0,0
75,0,"APCA","medSBP",0,0,0
75,0,"APCA","medBMI",13.3889721672229,38.0455557674276,25.989669280235
75,0,"BC","direct",0,0,0
75,0,"BC","medBMI",0,0,0
75,0,"BC","medSBP",0,0,0
75,0,"CC","medBMI",63.3334801491995,28.1317349447499,31.883853700187
75,0,"CC","direct",1431.86225613427,973.209581176539,1258.17593537166
75,0,"CC","medSBP",0,0,0
75,0,"CM","medBMI",47.512684095111,62.5556701694943,53.1983802379759
75,0,"CM","direct",0,0,0
75,0,"CM","medSBP",0,0,0
75,0,"DIAB","medBMI",333.352865462081,390.07160945901,388.281013500791
75,0,"DIAB","direct",0,0,0
75,0,"DIAB","medSBP",0,0,0
75,0,"ECA","direct",0,0,0
75,0,"ECA","medSBP",0,0,0
75,0,"ECA","medBMI",37.4779001472914,59.5423553045329,24.3153016506414
75,0,"ENDO","direct",0,0,0
75,0,"ENDO","medSBP",0,0,0
75,0,"ENDO","medBMI",3.13208426211143,2.63381329407529,3.59118985111797
75,0,"GC","medSBP",0,0,0
75,0,"GC","medBMI",5.25860392371784,4.93514185743004,5.25451914004425
75,0,"GC","direct",0,0,0
75,0,"HHD","medBMI",274.666962573454,334.221144897659,248.155262734461
75,0,"HHD","direct",0,0,0
75,0,"HHD","medSBP",0,0,0
75,0,"HSTK","medSBP",0,0,0
75,0,"HSTK","medBMI",96.3102582300752,85.8177387804596,73.2687106937599
75,0,"HSTK","direct",249.652120126871,170.076078665639,245.102557778971
75,0,"IHD","direct",1571.81401259242,573.503294047913,959.566901893718
75,0,"IHD","medBMI",1245.29768468722,1295.14857182581,1004.95325478987
75,0,"IHD","medSBP",0,0,0
75,0,"ISTK","medSBP",0,0,0
75,0,"ISTK","direct",433.629591103926,295.522148280738,460.325225771073
75,0,"ISTK","medBMI",123.35676710523,92.5995857281934,139.970918730563
75,0,"KC","medSBP",0,0,0
75,0,"KC","direct",0,0,0
75,0,"KC","medBMI",123.06295397496,131.664752704449,150.777171086315
75,0,"LC","medSBP",0,0,0
75,0,"LC","direct",0,0,0
75,0,"LC","medBMI",0,0,0
75,0,"LVC","medSBP",0,0,0
75,0,"LVC","direct",0,0,0
75,0,"LVC","medBMI",53.4809219858149,62.0392239456685,41.2928678252539
75,0,"MLPC","direct",339.608784666201,332.027286992198,304.625209695454
75,0,"MLPC","medBMI",0,0,0
75,0,"MLPC","medSBP",0,0,0
75,0,"MMC","medSBP",0,0,0
75,0,"MMC","medBMI",18.3645540897207,20.6192876210771,15.6440463610179
75,0,"MMC","direct",0,0,0
75,0,"OC","medSBP",0,0,0
75,0,"OC","direct",0,0,0
75,0,"OC","medBMI",0,0,0
75,0,"OSTK","direct",590.842579275941,991.314416788588,777.924390200385
75,0,"OSTK","medBMI",171.880117935873,191.916721709963,172.727841962328
75,0,"OSTK","medSBP",0,0,0
75,0,"OTH","medBMI",78.3021741087365,94.144935475461,141.746185406409
75,0,"OTH","direct",0,0,0
75,0,"OTH","medSBP",0,0,0
75,0,"PC","medSBP",0,0,0
75,0,"PC","direct",0,0,0
75,0,"PC","medBMI",58.8869464308999,63.4832727652328,38.1123346996504
75,0,"PVD","direct",0,0,0
75,0,"PVD","medSBP",0,0,0
75,0,"PVD","medBMI",18.1326183173567,21.6917269315806,18.229655242244
75,0,"RHD","medSBP",0,0,0
75,0,"RHD","medBMI",8.69954282856562,10.1367950693707,6.07766372362952
75,0,"RHD","direct",0,0,0
75,0,"SCC","direct",0,0,0
75,0,"SCC","medBMI",24.1368727700693,15.9774678777418,22.8678827838986
75,0,"SCC","medSBP",0,0,0
75,0,"SCNC","medBMI",0,0,0
75,0,"SCNC","direct",0,0,0
75,0,"SCNC","medSBP",0,0,0
75,0,"TC","medBMI",3.40842034670573,6.44587563053572,1.7614844689038
75,0,"TC","direct",0,0,0
75,0,"TC","medSBP",0,0,0
75,0,"UC","direct",0,0,0
75,0,"UC","medBMI",0,0,0
75,0,"UC","medSBP",0,0,0
75,1,"AA","medBMI",29.2991458179991,26.695515942733,37.3372147098273
75,1,"AA","direct",0,0,0
75,1,"AA","medSBP",0,0,0
75,1,"AFF","medSBP",0,0,0
75,1,"AFF","direct",0,0,0
75,1,"AFF","medBMI",178.564422481457,139.934630911645,142.415365032407
75,1,"APCA","direct",0,0,0
75,1,"APCA","medSBP",0,0,0
75,1,"APCA","medBMI",0,0,0
75,1,"BC","medBMI",306.65641554235,401.544999307536,278.198112988458
75,1,"BC","medSBP",0,0,0
75,1,"BC","direct",0,0,0
75,1,"CC","direct",2015.7312270165,1699.24843598646,1461.49022368125
75,1,"CC","medBMI",42.7486186211645,62.0654843572824,12.3728342652839
75,1,"CC","medSBP",0,0,0
75,1,"CM","medSBP",0,0,0
75,1,"CM","direct",0,0,0
75,1,"CM","medBMI",25.825820546613,54.8911151588588,36.7690759573997
75,1,"DIAB","medSBP",0,0,0
75,1,"DIAB","medBMI",500.411630784494,367.569836159079,535.839611800646
75,1,"DIAB","direct",0,0,0
75,1,"ECA","medSBP",0,0,0
75,1,"ECA","medBMI",13.0935190191887,9.62684479155742,12.9533584551734
75,1,"ECA","direct",0,0,0
75,1,"ENDO","medSBP",0,0,0
75,1,"ENDO","direct",0,0,0
75,1,"ENDO","medBMI",3.30890218510938,1.87351025112527,3.19772340620105
75,1,"GC","direct",0,0,0
75,1,"GC","medSBP",0,0,0
75,1,"GC","medBMI",9.8950699495121,14.3122642266324,11.0718670036359
75,1,"HHD","direct",0,0,0
75,1,"HHD","medSBP",0,0,0
75,1,"HHD","medBMI",518.772807938086,458.075708610188,300.71507494788
75,1,"HSTK","direct",585.303049590657,605.42052505249,665.5313039955
75,1,"HSTK","medSBP",0,0,0
75,1,"HSTK","medBMI",104.745482258691,145.213849299033,165.241509882268
75,1,"IHD","medSBP",0,0,0
75,1,"IHD","medBMI",1134.33773880342,1261.6459549409,1688.89283614362
75,1,"IHD","direct",1127.77561409,809.016321786811,1046.50243938522
75,1,"ISTK","medBMI",291.841749753197,181.947455799196,174.028418386659
75,1,"ISTK","direct",575.884116081075,1079.35638975578,860.068981089634
75,1,"ISTK","medSBP",0,0,0
75,1,"KC","medSBP",0,0,0
75,1,"KC","medBMI",67.8478191541611,49.0036927978039,53.0932026306879
75,1,"KC","direct",0,0,0
75,1,"LC","medBMI",0,0,0
75,1,"LC","medSBP",0,0,0
75,1,"LC","direct",0,0,0
75,1,"LVC","medBMI",56.0349023395024,30.498300274539,43.5268376845674
75,1,"LVC","medSBP",0,0,0
75,1,"LVC","direct",0,0,0
75,1,"MLPC","medBMI",0,0,0
75,1,"MLPC","direct",204.994518806423,214.316497043048,199.831858415784
75,1,"MLPC","medSBP",0,0,0
75,1,"MMC","direct",0,0,0
75,1,"MMC","medBMI",17.3472512930384,9.70357086737046,18.7448756463696
75,1,"MMC","medSBP",0,0,0
75,1,"OC","medSBP",0,0,0
75,1,"OC","medBMI",7.7983619125989,22.1732591570948,10.2954900637838
75,1,"OC","direct",0,0,0
75,1,"OSTK","medBMI",350.726302698761,352.518821913349,401.651412048633
75,1,"OSTK","direct",1393.11796035668,1361.59730288469,1107.41539278792
75,1,"OSTK","medSBP",0,0,0
75,1,"OTH","medBMI",133.557433166856,298.222226115112,176.733925692088
75,1,"OTH","medSBP",0,0,0
75,1,"OTH","direct",0,0,0
75,1,"PC","medBMI",39.1217380709409,59.2340411382084,44.751341473491
75,1,"PC","direct",0,0,0
75,1,"PC","medSBP",0,0,0
75,1,"PVD","medSBP",0,0,0
75,1,"PVD","direct",0,0,0
75,1,"PVD","medBMI",30.3765216436016,35.7404598649104,41.9427887342123
75,1,"RHD","medBMI",12.8979808655962,13.1319277960347,15.7114057294963
75,1,"RHD","direct",0,0,0
75,1,"RHD","medSBP",0,0,0
75,1,"SCC","medBMI",6.98667815196849,11.8006805621426,10.9398667668186
75,1,"SCC","direct",0,0,0
75,1,"SCC","medSBP",0,0,0
75,1,"SCNC","direct",0,0,0
75,1,"SCNC","medSBP",0,0,0
75,1,"SCNC","medBMI",0,0,0
75,1,"TC","direct",0,0,0
75,1,"TC","medSBP",0,0,0
75,1,"TC","medBMI",5.33548007825386,2.96517914434925,3.88842526678292
75,1,"UC","medBMI",235.317778066044,236.4711964872,214.471154278292
75,1,"UC","medSBP",0,0,0
75,1,"UC","direct",0,0,0
