"age","race","outcome","pathway","V1","V2","V3"
35,3,"ENDO","medBMI",0.468001226279958,0.471204564043499,0.278349760436086
35,3,"GC","direct",0,0,0
35,3,"GC","medBMI",0.232658110699711,0.215627176263167,0.55206812964055
35,3,"GC","medSBP",0,0,0
35,3,"HHD","medSBP",0,0,0
35,3,"HHD","medBMI",5.32803719215767,3.45661112067387,10.6302246753773
35,3,"HHD","direct",0,0,0
35,3,"HSTK","medBMI",4.63013522768886,4.41425121035129,4.50837165523743
35,3,"HSTK","direct",15.4389805579978,24.5412310777694,27.8547557526793
35,3,"HSTK","medSBP",0,0,0
35,3,"IHD","medBMI",3.70453516632354,9.61419621258161,8.23496518496271
35,3,"IHD","direct",13.5556161509666,11.6314195631501,12.9082834399744
35,3,"IHD","medSBP",0,0,0
35,3,"ISTK","medBMI",1.23122265643044,1.46985865507145,0.985037776006076
35,3,"ISTK","medSBP",0,0,0
35,3,"ISTK","direct",7.10188257519984,6.00212929643912,4.07799820895056
35,3,"KC","medSBP",0,0,0
35,3,"KC","medBMI",11.9366481214587,13.7426159337075,10.2481464114261
35,3,"KC","direct",0,0,0
35,3,"LC","direct",0,0,0
35,3,"LC","medSBP",0,0,0
35,3,"LC","medBMI",0,0,0
35,3,"LVC","medSBP",0,0,0
35,3,"LVC","medBMI",1.03171103761624,0.377530675232858,0.682506063003505
35,3,"LVC","direct",0,0,0
35,3,"MLPC","medBMI",0,0,0
35,3,"MLPC","medSBP",0,0,0
35,3,"MLPC","direct",5.47837972255642,8.52667751767239,6.44130369741308
35,3,"MMC","medBMI",0.295622132418451,0.290958722989861,0.268801474436372
35,3,"MMC","direct",0,0,0
35,3,"MMC","medSBP",0,0,0
35,3,"OC","medBMI",0.522714797668812,0.866780172579827,1.03466493094407
35,3,"OC","direct",0,0,0
35,3,"OC","medSBP",0,0,0
35,3,"OSTK","direct",3.84942309178543,3.4630751316307,4.52400945285586
35,3,"OSTK","medBMI",1.59233236470357,1.09500983639502,0.543640904929066
35,3,"OSTK","medSBP",0,0,0
35,3,"OTH","direct",0,0,0
35,3,"OTH","medSBP",0,0,0
35,3,"OTH","medBMI",1.93024060139431,2.24686893291973,2.46493075575414
35,3,"PC","direct",0,0,0
35,3,"PC","medSBP",0,0,0
35,3,"PC","medBMI",0.768989010207434,0.398669287225965,0.358225462943428
35,3,"PVD","medSBP",0,0,0
35,3,"PVD","direct",0,0,0
35,3,"PVD","medBMI",0.167185364625069,0.21470574311118,0.179311111181195
35,3,"RHD","medBMI",0.405657293870793,0.126989287783858,0.451419414232333
35,3,"RHD","direct",0,0,0
35,3,"RHD","medSBP",0,0,0
35,3,"SCC","medBMI",0.792549470849261,0.331361329038121,0.754295268352168
35,3,"SCC","direct",0,0,0
35,3,"SCC","medSBP",0,0,0
35,3,"SCNC","direct",0,0,0
35,3,"SCNC","medSBP",0,0,0
35,3,"SCNC","medBMI",0,0,0
35,3,"TC","direct",0,0,0
35,3,"TC","medSBP",0,0,0
35,3,"TC","medBMI",4.45565584026858,3.41503795247593,2.12497216059122
35,3,"UC","medBMI",17.1499102574947,19.3567420307383,11.5661133158125
35,3,"UC","medSBP",0,0,0
35,3,"UC","direct",0,0,0
35,4,"AA","medBMI",0.423051848053397,0.428896224679985,0.499580080500515
35,4,"AA","direct",0,0,0
35,4,"AA","medSBP",0,0,0
35,4,"AFF","direct",0,0,0
35,4,"AFF","medBMI",0.120642514493394,0.119712224042109,0.116962539213586
35,4,"AFF","medSBP",0,0,0
35,4,"APCA","direct",0,0,0
35,4,"APCA","medBMI",0.00764864036176519,0.011629970127013,0.0370980410785014
35,4,"APCA","medSBP",0,0,0
35,4,"BC","medSBP",0,0,0
35,4,"BC","medBMI",0,0,0
35,4,"BC","direct",0,0,0
35,4,"CC","direct",64.7224491839698,50.4006064854252,53.1800341556953
35,4,"CC","medBMI",2.61519200214988,2.78152525805255,4.63999316428918
35,4,"CC","medSBP",0,0,0
35,4,"CM","medBMI",1.56169042389515,2.08791476303262,1.02600904319506
35,4,"CM","medSBP",0,0,0
35,4,"CM","direct",0,0,0
35,4,"DIAB","medSBP",0,0,0
35,4,"DIAB","medBMI",3.46552328770265,6.16326387006115,5.82899700708184
35,4,"DIAB","direct",0,0,0
35,4,"ECA","medSBP",0,0,0
35,4,"ECA","direct",0,0,0
35,4,"ECA","medBMI",0.0658643645311821,0.21996179688524,0.128424059901861
35,4,"ENDO","direct",0,0,0
35,4,"ENDO","medSBP",0,0,0
35,4,"ENDO","medBMI",0.346983687718138,0.390284698248875,0.317919303905941
35,4,"GC","medSBP",0,0,0
35,4,"GC","direct",0,0,0
35,4,"GC","medBMI",0.532784456538763,0.0272913432219642,0.249518334045569
35,4,"HHD","direct",0,0,0
35,4,"HHD","medSBP",0,0,0
35,4,"HHD","medBMI",3.05193700588333,3.82897507512086,2.42104470539558
35,4,"HSTK","medBMI",1.60970642704382,1.67242357877394,1.58864420466406
35,4,"HSTK","medSBP",0,0,0
35,4,"HSTK","direct",10.6930211159118,4.74736486262856,5.35148871724358
35,4,"IHD","medBMI",3.40368369389177,5.76793144187904,5.33046429817436
35,4,"IHD","medSBP",0,0,0
35,4,"IHD","direct",4.41746579577027,5.47697829812354,4.61810002535425
35,4,"ISTK","direct",1.74844142507819,1.3229250200149,1.93819195678697
35,4,"ISTK","medBMI",0.529333852360515,0.483061042996861,0.504138609388181
35,4,"ISTK","medSBP",0,0,0
35,4,"KC","direct",0,0,0
35,4,"KC","medSBP",0,0,0
35,4,"KC","medBMI",3.23416734674943,3.82760719422822,2.66781509317
35,4,"LC","medBMI",0,0,0
35,4,"LC","direct",0,0,0
35,4,"LC","medSBP",0,0,0
35,4,"LVC","medBMI",1.30324232609569,1.3735199834172,1.51725678249508
35,4,"LVC","medSBP",0,0,0
35,4,"LVC","direct",0,0,0
35,4,"MLPC","direct",8.57219509109275,13.2685246691239,8.88848513120328
35,4,"MLPC","medSBP",0,0,0
35,4,"MLPC","medBMI",0,0,0
35,4,"MMC","medBMI",0.235349684183787,0.152591782748179,0.218964972407495
35,4,"MMC","direct",0,0,0
35,4,"MMC","medSBP",0,0,0
35,4,"OC","medSBP",0,0,0
35,4,"OC","medBMI",0.839351081961141,0.93952513172694,0.254594633812042
35,4,"OC","direct",0,0,0
35,4,"OSTK","medBMI",0.379455701622123,0.53410064252144,0.295862296999984
35,4,"OSTK","medSBP",0,0,0
35,4,"OSTK","direct",1.76468939468392,2.55150839325194,0.683791613814911
35,4,"OTH","medBMI",0.646024703208461,0.875403536610457,1.20744655081605
35,4,"OTH","medSBP",0,0,0
35,4,"OTH","direct",0,0,0
35,4,"PC","direct",0,0,0
35,4,"PC","medSBP",0,0,0
35,4,"PC","medBMI",0.264840849739607,0.393760764121015,0.224467793407154
35,4,"PVD","medSBP",0,0,0
35,4,"PVD","direct",0,0,0
35,4,"PVD","medBMI",0.0994543614131356,0.126355051984084,0.100626552675471
35,4,"RHD","direct",0,0,0
35,4,"RHD","medBMI",0.100656056398689,0.297929938107763,0.226561437215609
35,4,"RHD","medSBP",0,0,0
35,4,"SCC","direct",0,0,0
35,4,"SCC","medSBP",0,0,0
35,4,"SCC","medBMI",0.341493864539604,0.352334537887935,0.351085696476525
35,4,"SCNC","medBMI",0,0,0
35,4,"SCNC","direct",0,0,0
35,4,"SCNC","medSBP",0,0,0
35,4,"TC","medBMI",2.31241068225802,4.57545688262795,4.4761573055836
35,4,"TC","medSBP",0,0,0
35,4,"TC","direct",0,0,0
35,4,"UC","direct",0,0,0
35,4,"UC","medBMI",14.0972452882394,15.1818574294771,10.8464408699973
35,4,"UC","medSBP",0,0,0
45,1,"AA","direct",0,0,0
45,1,"AA","medBMI",9.0548699080666,7.01973710668532,5.07745724384024
45,1,"AA","medSBP",0,0,0
45,1,"AFF","direct",0,0,0
45,1,"AFF","medBMI",3.00288316074611,4.15468906029861,3.28518533171982
45,1,"AFF","medSBP",0,0,0
45,1,"APCA","direct",0,0,0
45,1,"APCA","medBMI",1.47057713042704,2.52326747887752,3.48974906710022
45,1,"APCA","medSBP",0,0,0
45,1,"BC","direct",0,0,0
45,1,"BC","medBMI",74.3556014476318,82.9410534040904,64.7343140553626
45,1,"BC","medSBP",0,0,0
45,1,"CC","medSBP",0,0,0
45,1,"CC","medBMI",17.1754597106274,53.0545126178303,20.1399221080292
45,1,"CC","direct",836.19994825053,766.401838566511,575.475320869295
45,1,"CM","medBMI",25.8859741152898,22.1669247892224,20.7361803872185
45,1,"CM","direct",0,0,0
45,1,"CM","medSBP",0,0,0
45,1,"DIAB","medBMI",170.855528491712,250.791946992103,219.557041821167
45,1,"DIAB","medSBP",0,0,0
45,1,"DIAB","direct",0,0,0
45,1,"ECA","medSBP",0,0,0
45,1,"ECA","medBMI",19.2482931506389,15.8001445148817,20.1403025338812
45,1,"ECA","direct",0,0,0
45,1,"ENDO","direct",0,0,0
45,1,"ENDO","medSBP",0,0,0
45,1,"ENDO","medBMI",3.23370954914408,3.92621468636199,3.35779289439784
45,1,"GC","medBMI",1.02222163063697,1.34970420725421,1.90328868870574
45,1,"GC","medSBP",0,0,0
45,1,"GC","direct",0,0,0
45,1,"HHD","medBMI",143.915200259232,38.5951268558583,89.9985165172001
45,1,"HHD","medSBP",0,0,0
45,1,"HHD","direct",0,0,0
45,1,"HSTK","direct",96.457047816533,106.030514548106,123.807389232186
45,1,"HSTK","medSBP",0,0,0
45,1,"HSTK","medBMI",23.7625980251957,18.2807039911734,27.7922088917164
45,1,"IHD","direct",327.353789908219,397.492117338456,416.698401958239
45,1,"IHD","medBMI",296.966478740332,288.881826930273,287.942006206506
45,1,"IHD","medSBP",0,0,0
45,1,"ISTK","medSBP",0,0,0
45,1,"ISTK","medBMI",16.9642066640533,14.4864175446346,20.0433523215736
45,1,"ISTK","direct",53.0608499680536,69.5111383175206,62.0696805307976
45,1,"KC","medBMI",84.9289015001065,114.132451150775,71.777640753941
45,1,"KC","medSBP",0,0,0
45,1,"KC","direct",0,0,0
45,1,"LC","medSBP",0,0,0
45,1,"LC","medBMI",0,0,0
45,1,"LC","direct",0,0,0
45,1,"LVC","direct",0,0,0
45,1,"LVC","medBMI",14.9688770038704,15.4005096376652,16.3167955534523
45,1,"LVC","medSBP",0,0,0
45,1,"MLPC","medBMI",0,0,0
45,1,"MLPC","direct",220.902450856815,214.006582790942,158.665423324933
45,1,"MLPC","medSBP",0,0,0
45,1,"MMC","direct",0,0,0
45,1,"MMC","medSBP",0,0,0
45,1,"MMC","medBMI",5.48951649893976,6.56398660522352,3.22252983288688
45,1,"OC","medBMI",6.12949810901175,3.28766516209703,4.33302709615078
45,1,"OC","medSBP",0,0,0
45,1,"OC","direct",0,0,0
45,1,"OSTK","medBMI",23.8252832747367,17.9955934870066,19.9605506497446
45,1,"OSTK","medSBP",0,0,0
45,1,"OSTK","direct",63.6697192053822,108.145493776585,67.0802356606642
45,1,"OTH","medBMI",25.4595809476296,23.3182210862639,21.4790439531565
45,1,"OTH","medSBP",0,0,0
45,1,"OTH","direct",0,0,0
45,1,"PC","medBMI",12.9416936370234,8.33392769133926,8.66130520819308
45,1,"PC","medSBP",0,0,0
45,1,"PC","direct",0,0,0
45,1,"PVD","direct",0,0,0
45,1,"PVD","medSBP",0,0,0
45,1,"PVD","medBMI",2.1797147088335,4.10895720431878,2.06801420770908
45,1,"RHD","direct",0,0,0
45,1,"RHD","medSBP",0,0,0
45,1,"RHD","medBMI",2.50999630985125,2.35180004118695,2.27032011863426
45,1,"SCC","direct",0,0,0
45,1,"SCC","medBMI",5.56067221169276,5.2170742482514,6.69581885329134
45,1,"SCC","medSBP",0,0,0
45,1,"SCNC","direct",0,0,0
45,1,"SCNC","medSBP",0,0,0
45,1,"SCNC","medBMI",0,0,0
45,1,"TC","medBMI",25.8858422533874,29.0382200523365,24.8931468011944
45,1,"TC","direct",0,0,0
45,1,"TC","medSBP",0,0,0
45,1,"UC","medBMI",176.838939686263,142.930776691063,130.248376110977
45,1,"UC","direct",0,0,0
45,1,"UC","medSBP",0,0,0
45,2,"AA","direct",0,0,0
45,2,"AA","medBMI",4.41756782784944,4.47195670353622,5.03353592893759
45,2,"AA","medSBP",0,0,0
45,2,"AFF","direct",0,0,0
45,2,"AFF","medSBP",0,0,0
45,2,"AFF","medBMI",0.813295472886239,0.864816014612906,1.09671743954246
45,2,"APCA","medBMI",1.41731451864616,3.93046825559449,1.90784637007499
45,2,"APCA","direct",0,0,0
45,2,"APCA","medSBP",0,0,0
45,2,"BC","medBMI",14.5229189787194,10.7524990163432,25.1466083820109
45,2,"BC","direct",0,0,0
45,2,"BC","medSBP",0,0,0
45,2,"CC","direct",246.28381729493,230.403955854933,256.115466361197
45,2,"CC","medBMI",1.96999311003638,15.6418983986876,4.46008961973537
45,2,"CC","medSBP",0,0,0
45,2,"CM","medBMI",14.7616398102699,13.9054214839306,12.9058745425713
45,2,"CM","medSBP",0,0,0
45,2,"CM","direct",0,0,0
45,2,"DIAB","medBMI",118.099707911716,82.0727442340624,77.7336616306092
45,2,"DIAB","medSBP",0,0,0
45,2,"DIAB","direct",0,0,0
45,2,"ECA","medBMI",0.326748067794339,0.856077084352779,0.562788862841654
45,2,"ECA","direct",0,0,0
45,2,"ECA","medSBP",0,0,0
45,2,"ENDO","medBMI",0.538265650874435,0.691965080123259,0.726496712994231
45,2,"ENDO","direct",0,0,0
45,2,"ENDO","medSBP",0,0,0
45,2,"GC","direct",0,0,0
45,2,"GC","medSBP",0,0,0
45,2,"GC","medBMI",0.312815675878596,0.487526670689574,0.944857617706859
45,2,"HHD","medSBP",0,0,0
45,2,"HHD","direct",0,0,0
45,2,"HHD","medBMI",39.9476595535578,36.8108429600429,22.2981054459652
45,2,"HSTK","direct",90.3734617671289,67.1846194300003,67.5187756309874
45,2,"HSTK","medSBP",0,0,0
45,2,"HSTK","medBMI",16.9267104315001,23.091450512661,20.0422750828294
45,2,"IHD","medSBP",0,0,0
45,2,"IHD","direct",117.705826191229,78.497889340513,70.2123353080794
45,2,"IHD","medBMI",55.111470391501,51.9877505797522,69.841361331057
45,2,"ISTK","medSBP",0,0,0
45,2,"ISTK","direct",25.7779207375118,26.0451488759206,15.5389916908769
45,2,"ISTK","medBMI",6.46507938345593,6.32018015190652,5.01987311902646
45,2,"KC","medBMI",20.5674590173858,20.2846528901968,11.8584168839986
45,2,"KC","direct",0,0,0
45,2,"KC","medSBP",0,0,0
45,2,"LC","medSBP",0,0,0
45,2,"LC","direct",0,0,0
45,2,"LC","medBMI",0,0,0
45,2,"LVC","medSBP",0,0,0
45,2,"LVC","direct",0,0,0
45,2,"LVC","medBMI",3.89739932606054,1.88247862463174,4.54668124416731
45,2,"MLPC","medSBP",0,0,0
45,2,"MLPC","medBMI",0,0,0
45,2,"MLPC","direct",30.7044264291284,41.1139407981733,31.0501177606045
45,2,"MMC","medBMI",7.27165861589845,3.28128830367005,2.84126980083963
45,2,"MMC","direct",0,0,0
45,2,"MMC","medSBP",0,0,0
45,2,"OC","medBMI",1.58194514650489,0.824933054809777,1.13124127463273
45,2,"OC","medSBP",0,0,0
45,2,"OC","direct",0,0,0
45,2,"OSTK","medBMI",13.8008142182224,8.82301244222398,7.67407800080398
45,2,"OSTK","medSBP",0,0,0
45,2,"OSTK","direct",40.23990631543,54.5469495849175,44.0565795485325
45,2,"OTH","medBMI",6.51651665912744,16.3477461586746,5.41271490065501
45,2,"OTH","medSBP",0,0,0
45,2,"OTH","direct",0,0,0
45,2,"PC","medSBP",0,0,0
45,2,"PC","direct",0,0,0
45,2,"PC","medBMI",1.9013554865863,3.97420462463805,2.002792810247
45,2,"PVD","direct",0,0,0
45,2,"PVD","medSBP",0,0,0
45,2,"PVD","medBMI",0.868737502604567,1.3435348894879,0.964591221260502
45,2,"RHD","medSBP",0,0,0
45,2,"RHD","medBMI",1.22634814206138,0.699417298483253,0.887597798444145
45,2,"RHD","direct",0,0,0
45,2,"SCC","medBMI",0.489961969880296,0.237703767410438,0.305727774767177
45,2,"SCC","direct",0,0,0
45,2,"SCC","medSBP",0,0,0
45,2,"SCNC","medSBP",0,0,0
45,2,"SCNC","medBMI",0,0,0
45,2,"SCNC","direct",0,0,0
45,2,"TC","direct",0,0,0
45,2,"TC","medBMI",1.76514126915197,1.93554012455243,1.66724047524616
45,2,"TC","medSBP",0,0,0
45,2,"UC","medSBP",0,0,0
45,2,"UC","direct",0,0,0
45,2,"UC","medBMI",23.0858120279339,12.2492493998351,12.8424041615811
45,3,"AA","medBMI",1.20685668183529,1.13776265849393,1.33063402435704
45,3,"AA","direct",0,0,0
45,3,"AA","medSBP",0,0,0
45,3,"AFF","medBMI",0.4395771509489,0.2817283295782,0.378583781697589
45,3,"AFF","direct",0,0,0
45,3,"AFF","medSBP",0,0,0
45,3,"APCA","direct",0,0,0
45,3,"APCA","medBMI",2.94860862802704,0.588825897083995,1.58263168811928
45,3,"APCA","medSBP",0,0,0
45,3,"BC","direct",0,0,0
45,3,"BC","medSBP",0,0,0
45,3,"BC","medBMI",16.4474404950257,15.0020680955466,22.2553649889487
45,3,"CC","direct",210.497775766982,234.290479492193,155.375254039462
45,3,"CC","medSBP",0,0,0
45,3,"CC","medBMI",10.4483312593046,4.46519012808849,6.97453091994405
45,3,"CM","medBMI",4.18203770239106,1.69585861904825,2.81829042813732
45,3,"CM","direct",0,0,0
45,3,"CM","medSBP",0,0,0
45,3,"DIAB","medSBP",0,0,0
45,3,"DIAB","medBMI",39.7180684687396,23.1884376788864,41.1131358967168
45,3,"DIAB","direct",0,0,0
45,3,"ECA","medBMI",1.67785754216909,0.701739373064273,0.893610557316266
45,3,"ECA","direct",0,0,0
45,3,"ECA","medSBP",0,0,0
45,3,"ENDO","direct",0,0,0
45,3,"ENDO","medSBP",0,0,0
45,3,"ENDO","medBMI",0.460002876360461,0.26307034315651,0.497820826559167
45,3,"GC","medBMI",1.26088073130711,1.04942046057931,1.33295534046369
45,3,"GC","direct",0,0,0
45,3,"GC","medSBP",0,0,0
45,3,"HHD","medSBP",0,0,0
45,3,"HHD","medBMI",9.44118817215438,1.07576173707848,12.7097615670783
45,3,"HHD","direct",0,0,0
45,3,"HSTK","medSBP",0,0,0
45,3,"HSTK","direct",24.5187994559432,31.668743271015,38.3346468079232
45,3,"HSTK","medBMI",10.5378718906047,10.5035921135955,8.03835401907691
45,3,"IHD","medSBP",0,0,0
45,3,"IHD","medBMI",31.8634983948001,31.1709830709897,29.9284851436617
45,3,"IHD","direct",48.2367479583151,20.2022049873414,19.3259458394549
45,3,"ISTK","medBMI",2.76594310402527,2.01322461195615,2.79681183703376
45,3,"ISTK","medSBP",0,0,0
45,3,"ISTK","direct",7.21624279884138,3.62578747793369,8.66960982770686
45,3,"KC","medSBP",0,0,0
45,3,"KC","medBMI",13.4552775950575,9.75854862468274,14.3735509437823
45,3,"KC","direct",0,0,0
45,3,"LC","direct",0,0,0
45,3,"LC","medSBP",0,0,0
45,3,"LC","medBMI",0,0,0
45,3,"LVC","direct",0,0,0
45,3,"LVC","medBMI",8.57195066484539,3.46947106545439,5.12198498543337
45,3,"LVC","medSBP",0,0,0
45,3,"MLPC","medBMI",0,0,0
45,3,"MLPC","medSBP",0,0,0
45,3,"MLPC","direct",17.3301671101918,11.927980432123,18.8396465781425
45,3,"MMC","medBMI",1.47831878267177,1.21751086805588,1.33107147578772
45,3,"MMC","direct",0,0,0
45,3,"MMC","medSBP",0,0,0
45,3,"OC","medSBP",0,0,0
45,3,"OC","medBMI",1.02234486663099,1.06741352893012,0.983325375510298
45,3,"OC","direct",0,0,0
45,3,"OSTK","medBMI",2.26857923976785,3.03364581456073,2.61640619619785
45,3,"OSTK","direct",13.0626078851229,9.6177915440984,14.2534008456718
45,3,"OSTK","medSBP",0,0,0
45,3,"OTH","medSBP",0,0,0
45,3,"OTH","medBMI",4.83804754221088,3.30824929708866,2.9668280202233
45,3,"OTH","direct",0,0,0
45,3,"PC","medSBP",0,0,0
45,3,"PC","medBMI",1.30653607547262,1.20355926079232,2.06744589975911
45,3,"PC","direct",0,0,0
45,3,"PVD","medBMI",0.299976285430545,0.298286835289941,0.275580293658731
45,3,"PVD","direct",0,0,0
45,3,"PVD","medSBP",0,0,0
45,3,"RHD","direct",0,0,0
45,3,"RHD","medBMI",0.402267452693812,0.191326157883422,0.337518751078326
45,3,"RHD","medSBP",0,0,0
45,3,"SCC","direct",0,0,0
45,3,"SCC","medBMI",0.973215803875169,0.708549638283562,1.13732400781448
45,3,"SCC","medSBP",0,0,0
45,3,"SCNC","medSBP",0,0,0
45,3,"SCNC","medBMI",0,0,0
45,3,"SCNC","direct",0,0,0
45,3,"TC","direct",0,0,0
45,3,"TC","medBMI",4.81146188018978,1.66904338506205,2.81045495044091
45,3,"TC","medSBP",0,0,0
45,3,"UC","medBMI",22.1085691916744,25.6973703353031,17.4062605462232
45,3,"UC","medSBP",0,0,0
45,3,"UC","direct",0,0,0
45,4,"AA","medBMI",0.536672754404955,0.958857869087201,0.78836676998197
45,4,"AA","medSBP",0,0,0
45,4,"AA","direct",0,0,0
45,4,"AFF","direct",0,0,0
45,4,"AFF","medSBP",0,0,0
45,4,"AFF","medBMI",0.257149796999066,0.368082535795392,0.344389739146898
45,4,"APCA","direct",0,0,0
45,4,"APCA","medBMI",0.237636245018769,0.828264955866439,0.694328132299727
45,4,"APCA","medSBP",0,0,0
45,4,"BC","medSBP",0,0,0
45,4,"BC","medBMI",7.77270484710332,9.51718358144866,9.28998249165602
45,4,"BC","direct",0,0,0
45,4,"CC","direct",257.242563994241,190.639533856078,259.141013820353
45,4,"CC","medBMI",1.65045955993778,6.85153643627688,11.1303861867473
45,4,"CC","medSBP",0,0,0
45,4,"CM","medSBP",0,0,0
45,4,"CM","direct",0,0,0
45,4,"CM","medBMI",1.57528582199916,1.45403709691332,1.26973155500477
45,4,"DIAB","direct",0,0,0
45,4,"DIAB","medSBP",0,0,0
45,4,"DIAB","medBMI",16.1949454270867,15.4048533153114,13.1907973171791
45,4,"ECA","medSBP",0,0,0
45,4,"ECA","direct",0,0,0
45,4,"ECA","medBMI",0.871504057279157,0.906658450447969,0.281321352565971
45,4,"ENDO","direct",0,0,0
45,4,"ENDO","medBMI",0.277100350743219,0.299108605052991,0.240318502419863
45,4,"ENDO","medSBP",0,0,0
45,4,"GC","direct",0,0,0
45,4,"GC","medBMI",0.47079999195814,0.268979655181817,0.74281760237488
45,4,"GC","medSBP",0,0,0
45,4,"HHD","medSBP",0,0,0
45,4,"HHD","medBMI",1.53986608090596,5.34447508630192,5.03649581229754
45,4,"HHD","direct",0,0,0
45,4,"HSTK","direct",17.3768731225239,25.7570217520618,22.1350348824824
45,4,"HSTK","medBMI",3.35967678539547,5.06652650520611,5.75212380282527
45,4,"HSTK","medSBP",0,0,0
45,4,"IHD","medBMI",17.3320805989189,20.6789541354255,15.7560786110196
45,4,"IHD","direct",19.4202730111358,26.8201132078078,24.9022562173611
45,4,"IHD","medSBP",0,0,0
45,4,"ISTK","medBMI",1.19700728159469,1.31754595794649,1.5888672484652
45,4,"ISTK","direct",7.92422448413494,6.54800029683753,5.71963753721388
45,4,"ISTK","medSBP",0,0,0
45,4,"KC","medSBP",0,0,0
45,4,"KC","medBMI",5.78141751160818,6.93358856692665,9.23549168620587
45,4,"KC","direct",0,0,0
45,4,"LC","medSBP",0,0,0
45,4,"LC","medBMI",0,0,0
45,4,"LC","direct",0,0,0
45,4,"LVC","medSBP",0,0,0
45,4,"LVC","medBMI",3.65566903633731,6.14369766981233,9.24034095291122
45,4,"LVC","direct",0,0,0
45,4,"MLPC","medBMI",0,0,0
45,4,"MLPC","direct",28.3508994341776,36.3352528395248,33.3282942812557
45,4,"MLPC","medSBP",0,0,0
45,4,"MMC","medBMI",0.506480202015062,0.606221600684208,0.444245115656569
45,4,"MMC","medSBP",0,0,0
45,4,"MMC","direct",0,0,0
45,4,"OC","medSBP",0,0,0
45,4,"OC","medBMI",1.22159423591203,0.994653326044933,1.10107760696477
45,4,"OC","direct",0,0,0
45,4,"OSTK","direct",3.6606422331622,3.80892013900533,6.37459132249221
45,4,"OSTK","medBMI",1.25221296715763,0.691481320559301,1.62619556266437
45,4,"OSTK","medSBP",0,0,0
45,4,"OTH","medBMI",1.46464163937177,1.51857010295939,1.39454172395002
45,4,"OTH","direct",0,0,0
45,4,"OTH","medSBP",0,0,0
45,4,"PC","direct",0,0,0
45,4,"PC","medBMI",1.36269777761841,1.50997322736435,2.22436499932125
45,4,"PC","medSBP",0,0,0
45,4,"PVD","medSBP",0,0,0
45,4,"PVD","direct",0,0,0
45,4,"PVD","medBMI",0.301568147158109,0.307434095150004,0.333683332837315
45,4,"RHD","direct",0,0,0
45,4,"RHD","medSBP",0,0,0
45,4,"RHD","medBMI",0.2003766684128,0.245213512999526,0.268289004215502
45,4,"SCC","medBMI",0.524366235288613,0.921589324048738,0.997501158738122
45,4,"SCC","direct",0,0,0
45,4,"SCC","medSBP",0,0,0
45,4,"SCNC","direct",0,0,0
45,4,"SCNC","medBMI",0,0,0
45,4,"SCNC","medSBP",0,0,0
45,4,"TC","medBMI",2.89708255873539,4.01918651595151,3.71581742274368
45,4,"TC","medSBP",0,0,0
45,4,"TC","direct",0,0,0
45,4,"UC","medBMI",18.57559577896,21.7357982568319,16.3995053777557
45,4,"UC","medSBP",0,0,0
45,4,"UC","direct",0,0,0
55,1,"AA","direct",0,0,0
55,1,"AA","medSBP",0,0,0
55,1,"AA","medBMI",14.0223055179625,17.562201855409,19.9962086693853
55,1,"AFF","medBMI",17.6748629922392,14.6923667142329,15.8767940078484
55,1,"AFF","direct",0,0,0
55,1,"AFF","medSBP",0,0,0
55,1,"APCA","direct",0,0,0
55,1,"APCA","medSBP",0,0,0
55,1,"APCA","medBMI",0.00288399117677863,18.2951334208106,34.7254640629734
55,1,"BC","direct",0,0,0
55,1,"BC","medSBP",0,0,0
55,1,"BC","medBMI",343.899195918325,286.620217840831,334.401496346085
55,1,"CC","medBMI",19.4899217800742,73.8973763334305,71.0455168616427
55,1,"CC","direct",1664.82747060085,1842.94568211737,1921.87117921951
55,1,"CC","medSBP",0,0,0
55,1,"CM","direct",0,0,0
55,1,"CM","medBMI",46.6460904610757,38.5444304699894,24.3691691179981
55,1,"CM","medSBP",0,0,0
55,1,"DIAB","medSBP",0,0,0
55,1,"DIAB","direct",0,0,0
55,1,"DIAB","medBMI",291.479966353108,304.412845094719,410.661241947345
55,1,"ECA","direct",0,0,0
55,1,"ECA","medSBP",0,0,0
55,1,"ECA","medBMI",59.0747954879992,58.9790035997748,54.4012693396058
55,1,"ENDO","direct",0,0,0
55,1,"ENDO","medSBP",0,0,0
55,1,"ENDO","medBMI",4.86672760794279,4.34180325850476,3.76498246328476
55,1,"GC","medBMI",6.02720840026765,5.17485564450998,3.55756941899545
55,1,"GC","direct",0,0,0
55,1,"GC","medSBP",0,0,0
55,1,"HHD","medBMI",128.300641070403,122.611981941564,155.488454249094
55,1,"HHD","medSBP",0,0,0
55,1,"HHD","direct",0,0,0
55,1,"HSTK","direct",190.543974339179,58.8694981979398,206.875179201537
55,1,"HSTK","medSBP",0,0,0
55,1,"HSTK","medBMI",56.4350747077876,45.3521637602703,43.2739343181517
55,1,"IHD","medBMI",878.340886437627,669.828110327159,539.227749928366
55,1,"IHD","direct",658.460666163109,699.378380780349,1139.95569784486
55,1,"IHD","medSBP",0,0,0
55,1,"ISTK","medBMI",46.9225319709573,28.8706537384283,40.6749953071887
55,1,"ISTK","medSBP",0,0,0
55,1,"ISTK","direct",143.587646031388,129.209225932812,96.9999667737941
55,1,"KC","direct",0,0,0
55,1,"KC","medBMI",175.001973547194,171.114316467062,210.065761831926
55,1,"KC","medSBP",0,0,0
55,1,"LC","medSBP",0,0,0
