"age","pathway","disease_type2","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
75,"direct","ISTK",1234.92881736074,197.106860630407,1320.39420686071,1025.05773216879,1372.15432147773,0.0376381373173493,0.00596882979741524,0.039937831231674,0.0313153405937739,0.0420061942137488,3.9937831231674,3.13153405937739,4.20061942137488,6.02048622572656,0.960929182912511,6.4371444112247,4.99732929569651,6.68948369808318
75,"direct","OSTK",2074.07068076473,246.466543662565,1983.96053963262,1890.27082082052,2334.46416067124,0.0393456663933748,0.0048113097804061,0.0379885567161714,0.0354901619434905,0.0443547140688821,3.79885567161714,3.54901619434905,4.43547140688821,10.1114443109475,1.20156596101964,9.67214217801678,9.2153890002863,11.3809064345997
75,"direct","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medBMI","Cancer",29681.730665887,1220.28417599452,30195.3496034548,28383.9315036422,30542.9537311992,0.111912389095602,0.00438492821014347,0.113835428256344,0.107241557882324,0.114948637022249,11.3835428256344,10.7241557882324,11.4948637022249,144.703442107382,5.9490911295991,147.207421037526,138.376452348772,148.90204977537
75,"medBMI","DIAB",838.508855722033,83.3409324829904,833.764496246575,761.447598149513,919.602818848693,0.0259987109931412,0.00262511918366086,0.0256839701056506,0.0236520925715674,0.028612859169082,2.56839701056506,2.36520925715674,2.8612859169082,4.08787206602984,0.406301099301726,4.06474251356467,3.71218544083304,4.48321881082202
75,"medBMI","HHD",711.535653900576,140.873455235907,792.296853507847,561.041663473616,793.382624661356,0.0256075748138439,0.00496161076219149,0.0281666869177219,0.0203027877512135,0.0287371165881781,2.81666869177219,2.03027877512135,2.87371165881781,3.46885629616852,0.686781849200734,3.86258076269111,2.73517271563915,3.8678740801537
75,"medBMI","HSTK",223.532516381429,19.8213666759206,231.031588079493,202.554532868302,238.136288951201,0.0120913464190058,0.0010606055084993,0.0124737315980969,0.0109716304123394,0.0128860350234447,1.24737315980969,1.09716304123394,1.28860350234447,1.08975871075107,0.0966325049426683,1.12631794981751,0.987487503691367,1.1609545646043
75,"medBMI","IHD",2543.42534706361,157.53138451804,2556.79452676672,2388.49337865444,2686.99351272515,0.011732003552751,0.000724074113391236,0.0117636046104027,0.0110311942031701,0.0124059520033279,1.17636046104027,1.10311942031701,1.24059520033279,12.3996274545492,0.767992063410931,12.464804459993,11.6443079829981,13.0995464714731
75,"medBMI","ISTK",334.581631834346,72.5495177107763,313.999337117221,276.519656306881,410.138557871366,0.0102000965672922,0.00222627390897613,0.0094975064776,0.00846426156625519,0.0125331331445675,0.94975064776,0.846426156625519,1.25331331445675,1.63114187435094,0.353691132574196,1.53079971689516,1.34807995289652,1.99949462964278
75,"medBMI","OSTK",547.140406089635,25.99218689673,544.435543623312,523.697876784067,572.882068491579,0.0103732253585459,0.000383752203398417,0.0103406777795329,0.0100234782416858,0.0107506379175671,1.03406777795329,1.00234782416858,1.07506379175671,2.66740174177897,0.126716294079776,2.65421508114553,2.55311545839464,2.79289668670172
75,"medBMI","Other_CVD",5387.08751729201,237.675201724021,5523.77626498434,5133.20111043202,5524.78848861351,0.0747269329264244,0.00336947553863054,0.0766358612532821,0.0711263956948464,0.0767048810801734,7.66358612532821,7.11263956948464,7.67048810801734,26.262960049758,1.15870668662051,26.9293407440333,25.0252210044691,26.9342755049128
75,"medSBP","Cancer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","DIAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","HHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","HSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","IHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","ISTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","OSTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"medSBP","Other_CVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
