"female","race","outcome","pathway","V1","V2","V3"
1,3,"HSTK","direct",76.9943037953254,82.2642433461541,99.5236981305855
1,3,"IHD","medBMI",125.580118857825,141.344535840826,77.7873123351789
1,3,"IHD","medSBP",0,0,0
1,3,"IHD","direct",137.541694655337,106.369753537156,113.820051669451
1,3,"ISTK","medBMI",20.6617022126057,26.489963506992,27.5839681095513
1,3,"ISTK","direct",78.559278318336,124.638401251599,63.2905872231146
1,3,"ISTK","medSBP",0,0,0
1,3,"KC","direct",0,0,0
1,3,"KC","medBMI",40.0516778542266,33.7052314608467,36.2200946860317
1,3,"KC","medSBP",0,0,0
1,3,"LC","direct",0,0,0
1,3,"LC","medSBP",0,0,0
1,3,"LC","medBMI",0,0,0
1,3,"LVC","direct",0,0,0
1,3,"LVC","medSBP",0,0,0
1,3,"LVC","medBMI",22.9698094888768,26.4334532686462,18.704750346175
1,3,"MLPC","medBMI",0,0,0
1,3,"MLPC","medSBP",0,0,0
1,3,"MLPC","direct",29.4569656905461,37.6221233028457,38.28177732541
1,3,"MMC","medBMI",6.69783708065144,3.56149868131576,3.55855977397354
1,3,"MMC","direct",0,0,0
1,3,"MMC","medSBP",0,0,0
1,3,"OC","direct",0,0,0
1,3,"OC","medBMI",6.56524868267664,4.43445661392942,8.86875236825127
1,3,"OC","medSBP",0,0,0
1,3,"OSTK","medSBP",0,0,0
1,3,"OSTK","medBMI",21.4847664139114,17.8211734813133,26.4904779670748
1,3,"OSTK","direct",87.4775330296769,101.020890446007,81.8887069362972
1,3,"OTH","medBMI",13.590655115997,19.5539670597529,13.7428920448883
1,3,"OTH","direct",0,0,0
1,3,"OTH","medSBP",0,0,0
1,3,"PC","direct",0,0,0
1,3,"PC","medBMI",8.11189348934477,10.3881156381943,8.61820704127935
1,3,"PC","medSBP",0,0,0
1,3,"PVD","direct",0,0,0
1,3,"PVD","medBMI",3.17583053291403,3.3694778627289,3.15317481282848
1,3,"PVD","medSBP",0,0,0
1,3,"RHD","medBMI",1.65821835563569,2.30326324882221,2.1318984988357
1,3,"RHD","direct",0,0,0
1,3,"RHD","medSBP",0,0,0
1,3,"SCC","direct",0,0,0
1,3,"SCC","medSBP",0,0,0
1,3,"SCC","medBMI",1.30508631069377,2.07865369051053,1.96428428392182
1,3,"SCNC","medSBP",0,0,0
1,3,"SCNC","medBMI",0,0,0
1,3,"SCNC","direct",0,0,0
1,3,"TC","direct",0,0,0
1,3,"TC","medBMI",18.0698988085828,11.7406190303944,10.1417317134228
1,3,"TC","medSBP",0,0,0
1,3,"UC","medBMI",109.195517911367,132.006776497373,93.6781315730401
1,3,"UC","medSBP",0,0,0
1,3,"UC","direct",0,0,0
1,4,"AA","direct",0,0,0
1,4,"AA","medBMI",1.5520138169327,2.21141081779323,2.13184280663217
1,4,"AA","medSBP",0,0,0
1,4,"AFF","direct",0,0,0
1,4,"AFF","medSBP",0,0,0
1,4,"AFF","medBMI",4.19201021813232,5.23483702539344,5.1716719277238
1,4,"APCA","direct",0,0,0
1,4,"APCA","medSBP",0,0,0
1,4,"APCA","medBMI",0,0,0
1,4,"BC","direct",0,0,0
1,4,"BC","medBMI",104.906960782396,76.4822908447828,71.6356887436779
1,4,"BC","medSBP",0,0,0
1,4,"CC","medSBP",0,0,0
1,4,"CC","medBMI",8.37508762980207,13.4801874110779,17.4375829663794
1,4,"CC","direct",447.210780399957,402.621798845995,398.382647054007
1,4,"CM","medBMI",2.90115693280272,4.56209120841679,2.78638035732081
1,4,"CM","direct",0,0,0
1,4,"CM","medSBP",0,0,0
1,4,"DIAB","medBMI",48.0165598191861,53.7718954536714,45.8909013084545
1,4,"DIAB","medSBP",0,0,0
1,4,"DIAB","direct",0,0,0
1,4,"ECA","direct",0,0,0
1,4,"ECA","medSBP",0,0,0
1,4,"ECA","medBMI",0.357430139201688,0.504366331842518,0.370818169688138
1,4,"ENDO","direct",0,0,0
1,4,"ENDO","medBMI",0.637890420374671,0.834052903734557,0.74251115069745
1,4,"ENDO","medSBP",0,0,0
1,4,"GC","medBMI",3.70363813705743,1.93020387350326,2.2959293752462
1,4,"GC","medSBP",0,0,0
1,4,"GC","direct",0,0,0
1,4,"HHD","medSBP",0,0,0
1,4,"HHD","medBMI",14.2355105032772,13.0689090197669,12.8530114264457
1,4,"HHD","direct",0,0,0
1,4,"HSTK","direct",47.2540773772704,68.8747764743914,64.4216098845213
1,4,"HSTK","medBMI",13.9877797305301,16.8272814241189,12.7106409290032
1,4,"HSTK","medSBP",0,0,0
1,4,"IHD","medBMI",43.994592378616,43.3003865670952,73.2710526957467
1,4,"IHD","medSBP",0,0,0
1,4,"IHD","direct",60.6154149485245,57.6375591059942,89.6546564621775
1,4,"ISTK","medBMI",6.18245663903977,7.59400144406382,9.63840018435973
1,4,"ISTK","medSBP",0,0,0
1,4,"ISTK","direct",37.1894517869889,35.0956406230362,50.6988839127184
1,4,"KC","medBMI",15.7967429039361,13.3806197117975,13.2298933481345
1,4,"KC","medSBP",0,0,0
1,4,"KC","direct",0,0,0
1,4,"LC","medBMI",0,0,0
1,4,"LC","medSBP",0,0,0
1,4,"LC","direct",0,0,0
1,4,"LVC","direct",0,0,0
1,4,"LVC","medBMI",14.194311794323,9.3139811329632,17.4069859143203
1,4,"LVC","medSBP",0,0,0
1,4,"MLPC","medSBP",0,0,0
1,4,"MLPC","medBMI",0,0,0
1,4,"MLPC","direct",43.7520088819676,39.5523199406452,40.0650582074857
1,4,"MMC","direct",0,0,0
1,4,"MMC","medSBP",0,0,0
1,4,"MMC","medBMI",2.12311844565174,2.06686961150349,1.84493567503649
1,4,"OC","medSBP",0,0,0
1,4,"OC","medBMI",5.02153782496155,6.37530973923783,5.74346904453467
1,4,"OC","direct",0,0,0
1,4,"OSTK","medBMI",10.7893707624317,22.3635902193841,15.7040270661838
1,4,"OSTK","direct",53.0640163427559,51.1158925008312,80.911223176223
1,4,"OSTK","medSBP",0,0,0
1,4,"OTH","medBMI",6.75083448861139,6.01586767901214,9.54289108839334
1,4,"OTH","direct",0,0,0
1,4,"OTH","medSBP",0,0,0
1,4,"PC","direct",0,0,0
1,4,"PC","medSBP",0,0,0
1,4,"PC","medBMI",6.43334876640193,6.86577967494643,6.0714661985806
1,4,"PVD","direct",0,0,0
1,4,"PVD","medSBP",0,0,0
1,4,"PVD","medBMI",0.857958596714267,1.12913726655341,1.70099892825413
1,4,"RHD","direct",0,0,0
1,4,"RHD","medSBP",0,0,0
1,4,"RHD","medBMI",0.993868015782873,1.10176930170385,1.25699673537244
1,4,"SCC","direct",0,0,0
1,4,"SCC","medBMI",1.13321608452318,1.7078490753868,1.76366989726887
1,4,"SCC","medSBP",0,0,0
1,4,"SCNC","medBMI",0,0,0
1,4,"SCNC","direct",0,0,0
1,4,"SCNC","medSBP",0,0,0
1,4,"TC","medBMI",9.17636996809988,11.8552145350191,11.8105670132937
1,4,"TC","direct",0,0,0
1,4,"TC","medSBP",0,0,0
1,4,"UC","medBMI",100.031275856886,100.555744439743,113.064521287873
1,4,"UC","direct",0,0,0
1,4,"UC","medSBP",0,0,0
