age,female,race,outcome,disease_type,disease_type1,disease_type2,disease_type3,pathway,riskfactor,V1,V2,V3
65,0,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,1,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,2,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,3,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,4,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,1,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,2,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,3,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,4,PVD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,0,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
25,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
25,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
35,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
35,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
35,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
45,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
45,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
45,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
55,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
55,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
55,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
65,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
65,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
65,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,1,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,2,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,3,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
75,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,direct,dairy_tot,0,0,0
75,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medBMI,dairy_tot,0,0,0
75,1,4,RHD,CMD,CMD,Other_CVD,Other_CVD,medSBP,dairy_tot,0,0,0
25,0,1,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,8.067604755685493e-4,0.0012445764773896415,0.0011029142677023403
25,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,2,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
25,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,3,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.121331068876469e-4,9.174654120526572e-4,6.763467660892327e-4
25,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,4,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
25,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
25,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0,0,0
35,0,1,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,7.87760707343926e-4,4.484874569484359e-4,0.001287866188441248
35,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,2,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.002759678167193736,7.086609673061991e-4,0.0012700068981665457
35,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,3,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0015032487517618379,1.4117169171216509e-5,1.9461759200360988e-4
35,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
35,0,4,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
35,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,2.22973919989559e-5,6.632965392495904e-4,0
35,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,1,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,2.981867398990239e-4,5.661277842084932e-4,5.74710044765325e-4
45,0,2,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,8.431942664603425e-4,0.0019012197709641814,6.705542662024588e-4
45,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,3,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,9.799635518511996e-4,0,8.23304158473549e-5
45,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
45,0,4,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
45,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,5.580950752502441e-4,0.001337656706459246,0.0014584314656661455
45,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,2.5673805465774934e-7,5.001685803422655e-4,9.024745299061134e-4
55,0,1,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,1,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,2,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,0.0011963312002790615,0.001910042228593327,0.0012093701082701931
55,0,2,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,3,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,7.289912209048446e-4,4.0216705287284677e-4,3.515508343000317e-4
55,0,3,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
55,0,4,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
55,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medBMI,leg_tot,6.82527247060417e-5,1.8852334582841455e-4,0.0012318412496022547
55,0,4,APCA,Cancer,Cancer,Cancer,Cancer,medSBP,leg_tot,0,0,0
65,0,1,APCA,Cancer,Cancer,Cancer,Cancer,direct,leg_tot,0,0,0
