"age","female","race","pathway","disease_type","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,0,3,"medBMI","CMD","leg_tot",2.63482401895652,3.11876816703954,1.5621276306808,0.262382076630228,5.91905789131718,0.0022577510516456,0.00266984353325673,0.00135144181389464,0.000218660320414709,0.00506720463496481,0.135144181389464,0.0218660320414709,0.506720463496481,0.0588513552006189,0.0696607180845104,0.0348916388345,0.00586055868587265,0.132207910626566
35,0,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medBMI","Cancer","leg_tot",0.98050460531918,1.29038048765116,0.436525329444702,0.0704509032020852,2.35294069192958,0.000499308472817842,0.000654381085052237,0.000225381113011603,3.63541859917834e-05,0.0011951010154792,0.0225381113011603,0.00363541859917834,0.11951010154792,0.0219005232942784,0.0288219022888599,0.00975021748412307,0.00157358939296156,0.0525552171342274
35,0,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"direct","CMD","leg_tot",0.809841792444658,1.20622002677346,0.23339427853913,0.0116697139269565,2.09799425778206,0.00164984741408683,0.00249676607940844,0.000427249817710452,2.13624908855226e-05,0.00431754029420805,0.0427249817710452,0.00213624908855226,0.431754029420805,0.035706522891676,0.0531831320638194,0.010290526158556,0.000514526307927802,0.0925021166985762
35,0,4,"direct","Cancer","dairy_tot",33.9495502793103,5.19417184318681,33.2343103393065,29.3542763039759,39.1527782036479,0.0248115372378422,0.00244096644552186,0.0252272623517003,0.0223412981492739,0.0269284099796312,2.52272623517003,2.23412981492739,2.69284099796312,1.49686075171669,0.229014873710316,1.46532529438533,1.29425172742999,1.72627491473503
35,0,4,"direct","Cancer","leg_tot",0.565019036765237,0.94604722790771,0.0378554893357796,0.00189277446678898,1.57623431437872,0.000429133274367072,0.000720952716737868,2.59165398134282e-05,1.29582699067141e-06,0.00119970494611407,0.00259165398134282,0.000129582699067141,0.119970494611407,0.0249121067333276,0.04171192116169,0.00166907649019112,8.34538245095559e-05,0.0694973353488117
35,0,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medBMI","CMD","leg_tot",1.43160476785525,2.33671835501424,0.166716991219892,0.00833584956099463,3.93002829628957,0.00293526835835514,0.00482214590407679,0.000305190875088191,1.52595437544095e-05,0.00809084303373279,0.0305190875088191,0.00152595437544095,0.809084303373279,0.0631205117989133,0.103027638500661,0.00735067530344977,0.000367533765172489,0.173277850853798
35,0,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medBMI","Cancer","leg_tot",0.617683396459137,1.01326518027929,0.0659690291877666,0.00329845145938833,1.70102555363955,0.000468504278195644,0.000772690461502869,4.51635681217315e-05,2.25817840608658e-06,0.00129458998154803,0.00451635681217315,0.000225817840608658,0.129458998154803,0.027234117257518,0.0446756103383652,0.00290862323087086,0.000145431161543543,0.0749994732761425
35,0,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"direct","CMD","leg_tot",28.9727728363179,5.46029472038719,29.5129381256144,23.5749943846349,33.9114107920989,0.0131086684539949,0.00264821151368372,0.0131542594018986,0.0105737709930213,0.0156048136092506,1.31542594018986,1.05737709930213,1.56048136092506,0.268527035557269,0.0506074017429434,0.273533424992798,0.218499050510273,0.314299589584066
35,1,1,"direct","Cancer","dairy_tot",125.277843600409,26.7384011681393,138.65706004968,96.6990512905152,142.484301928422,0.0133231158481892,0.0024910198084189,0.0144292994230211,0.0106685149132174,0.0150374607445539,1.44292994230211,1.06685149132174,1.50374607445539,1.16110695214011,0.247818310031452,1.28510893674472,0.8962314284152,1.32058078895111
35,1,1,"direct","Cancer","leg_tot",4.39480492783342,2.38896927703847,4.06705311424821,2.2806545386953,6.78754435851896,0.000467617848626913,0.000245592278424969,0.000450672761195207,0.000241923730991287,0.000707715290579488,0.0450672761195207,0.0241923730991287,0.0707715290579488,0.0407321710555876,0.0221415755276414,0.0376944837966646,0.021137686954091,0.0629086893271688
35,1,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medBMI","CMD","leg_tot",27.64140652092,6.80416702225716,25.3973506780534,22.4004419141285,34.789818594148,0.0125231403212957,0.00331972008766711,0.0113958841182464,0.00998793670075808,0.0160165117144252,1.13958841182464,0.998793670075808,1.60165117144252,0.256187593559971,0.0630627524070784,0.235389112637407,0.207612999154629,0.322440896749494
35,1,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medBMI","Cancer","leg_tot",25.19166527261,7.47095301123533,25.1942056152771,18.0931805740285,32.2879906799246,0.00268736052549237,0.000769079795541142,0.0027917860651927,0.00191742267560335,0.0033685366666361,0.27917860651927,0.191742267560335,0.33685366666361,0.233482767929114,0.0692426947268203,0.233506312471763,0.167692204360088,0.29925331863689
35,1,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"direct","CMD","leg_tot",13.1305431323426,2.07275527026604,12.734863349702,11.3566847641613,15.2407293157684,0.0105285126530043,0.00197541417494813,0.0104802646958645,0.00867279442728265,0.0124252416422946,1.04802646958645,0.867279442728265,1.24252416422946,0.462090707938819,0.072944503556897,0.448165925922216,0.399664998592717,0.536352481999034
35,1,2,"direct","Cancer","dairy_tot",61.4436073569551,7.39671609997533,62.1247354773486,54.1496279002719,68.1586279113038,0.0257196044458229,0.00316120255447438,0.0268566950973786,0.0223826272190477,0.0280900546187757,2.68566950973786,2.23826272190477,2.80900546187757,2.16232639699077,0.260305590150426,2.18629669069282,1.90563631975185,2.39864172458294
35,1,2,"direct","Cancer","leg_tot",1.60829703353544,0.188165606438309,1.50342283015987,1.49631345105722,1.80942368888289,0.000674653429803733,9.92109513909292e-05,0.000619702250074625,0.000615308073532269,0.000780707288844939,0.0619702250074625,0.0615308073532269,0.0780707288844939,0.0565992668629012,0.00662193310759894,0.0529085288337204,0.0526583352210542,0.0636773258295518
35,1,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","CMD","leg_tot",14.933441276072,5.65782971038256,13.1435532604248,10.5248635503446,20.8634238150996,0.0119575137863404,0.0047111821514305,0.00999109357500983,0.00862025116327267,0.016966233589039,0.999109357500983,0.862025116327267,1.6966233589039,0.525538386468236,0.199110616363478,0.462548560994499,0.370391506270504,0.734226618318645
35,1,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medBMI","Cancer","leg_tot",7.00968612628016,1.75288627456657,6.86439100462256,5.41049058704509,8.73238251892419,0.00294671180235015,0.00081852137934817,0.00282946252086931,0.00222495399679769,0.00376813149716132,0.282946252086931,0.222495399679769,0.376813149716132,0.246685212627898,0.0616876584149491,0.241571979690759,0.190406245991893,0.307310427260471
35,1,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"direct","CMD","leg_tot",1.62468714652867,0.308098388061232,1.70775895310818,1.30477944505659,1.87398381240816,0.00372842049876616,0.000781976266028748,0.00400343722889622,0.00290395658443224,0.00431912019248952,0.400343722889622,0.290395658443224,0.431912019248952,0.0345234233203707,0.00654686725262035,0.0362886389501368,0.0277256167242116,0.0398207966312285
35,1,3,"direct","Cancer","dairy_tot",41.4290699303743,3.18471991221362,42.3684369539302,38.1047284539839,43.9549494367422,0.00999995219962516,0.000816239025356556,0.0104288259505687,0.00912718269848137,0.0105081790124669,1.04288259505687,0.912718269848137,1.05081790124669,0.880337683492784,0.0676729879479134,0.900298551329221,0.809697838587193,0.934010790737403
35,1,3,"direct","Cancer","leg_tot",0.333728251206721,0.123428612729291,0.349156784616658,0.210603017081531,0.443739231933465,8.08795668529276e-05,3.13964664019603e-05,8.26844570705172e-05,5.03228320822864e-05,0.000109902144938618,0.00826844570705172,0.00503228320822864,0.0109902144938618,0.00709148325263329,0.00262276848573825,0.00741932839578087,0.00447516134216222,0.00942913679142892
35,1,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medBMI","CMD","leg_tot",1.14494846281526,0.151703198129242,1.07115461216321,1.04560482728543,1.30701687139935,0.00262168029268361,0.000373999862565808,0.00251106881590826,0.00232524221195432,0.00301213812867195,0.251106881590826,0.232524221195432,0.301213812867195,0.0243293242925163,0.00322358291518463,0.0227612584960063,0.0222183441010935,0.0277731604109726
35,1,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medBMI","Cancer","leg_tot",2.60461870554116,0.51117729091223,2.44781657564624,2.20308977755006,3.13942944394294,0.000630672039641294,0.000140255062210983,0.000585369226062707,0.000522002586733184,0.000777848884091203,0.0585369226062707,0.0522002586733184,0.0777848884091203,0.0553462581098634,0.0108621466253545,0.0520143265934086,0.0468140596579771,0.0667105983507363
35,1,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"direct","CMD","leg_tot",2.22129800341838,0.152937518688902,2.19657256903515,2.08794677980523,2.37566584625728,0.0107991753634999,0.000801885556470532,0.0105281027153106,0.0101859658907027,0.011642796587258,1.05281027153106,1.01859658907027,1.1642796587258,0.0821135204237237,0.00565355843524314,0.0811995086800998,0.0771839979522516,0.087819952877276
35,1,4,"direct","Cancer","dairy_tot",22.1514796623865,2.76844614163722,21.2505424990983,20.0109647505243,25.0577911630436,0.00803505701628435,0.00116700456574429,0.00755027381302192,0.00720666306622567,0.00927551668911608,0.755027381302192,0.720666306622567,0.927551668911608,0.818861753296446,0.102339649359731,0.785557297053156,0.739734497672935,0.926297796726753
35,1,4,"direct","Cancer","leg_tot",2.16078388833259,0.288301264652136,2.08140202603226,1.92853558431515,2.4605067753053,0.000781205486813622,8.87429483498758e-05,0.000750151839812743,0.00071406190340314,0.000874744670174852,0.0750151839812743,0.071406190340314,0.0874744670174852,0.079876527900715,0.0106574767306175,0.0769420615836157,0.0712911306122994,0.090956221558665
35,1,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medBMI","CMD","leg_tot",2.32135236251664,0.726785799251829,2.54663883204115,1.56050240824004,2.8907088176974,0.0113124494842778,0.00365206854097187,0.012435765023516,0.0074909288814542,0.014179151878749,1.2435765023516,0.74909288814542,1.4179151878749,0.085812175735462,0.0268666970747269,0.0941402186581231,0.0576862474882231,0.106859267498439
35,1,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medBMI","Cancer","leg_tot",7.46299653805376,0.622547917086938,7.5800246170625,6.82972893422089,7.99679027472921,0.00269963649053745,0.000167869471304417,0.00273189385865774,0.00252867482823527,0.00284317938993737,0.273189385865774,0.252867482823527,0.284317938993737,0.275880551689414,0.0230133917312294,0.28020666531354,0.252470891103131,0.29561301569519
35,1,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"direct","CMD","leg_tot",144.307318404337,40.2578244794533,126.533972770846,116.52183853409,187.200142063051,0.00880208926118452,0.00241850937461891,0.00769951529879392,0.00715975079022814,0.0113816156001729,0.769951529879392,0.715975079022814,1.13816156001729,1.35847343574809,0.378977211558407,1.19115955191709,1.09690779430583,1.76225587844671
45,0,1,"direct","Cancer","dairy_tot",365.527133888589,84.6792919167085,347.509961242772,294.116584602301,452.252279923822,0.0164561875190475,0.00359191867328732,0.0155855147424371,0.0134899340260484,0.0201625128721655,1.55855147424371,1.34899340260484,2.01625128721655,3.44098211319727,0.797149929045801,3.27137290212419,2.76874084844179,4.25739120736485
45,0,1,"direct","Cancer","leg_tot",47.3758990380016,25.3422366789487,50.4632419397912,22.123020668226,70.0045359412561,0.00212753420935982,0.0011240379793891,0.00224923708489261,0.0010126791220341,0.00313894185248268,0.224923708489261,0.10126791220341,0.313894185248268,0.445985006508684,0.238565553788006,0.475048489674348,0.208260649761945,0.659005402564608
45,0,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medBMI","CMD","leg_tot",170.10538514698,37.6602149814475,187.746760019863,129.906843863938,195.308757788071,0.0103886820782614,0.00233209485217485,0.011414519793958,0.00790426463449596,0.0120011374636848,1.1414519793958,0.790426463449596,1.20011374636848,1.60133006111578,0.354523957638183,1.76740160481764,1.22291092691895,1.83858838316602
45,0,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medBMI","Cancer","leg_tot",38.5020956133347,11.650853541177,36.9420731599095,28.1714608573491,50.1587494547318,0.00173335169188751,0.000509604686774737,0.0016465743727528,0.00129140075495801,0.00224906335008152,0.16465743727528,0.129140075495801,0.224906335008152,0.362449213870061,0.109678256199964,0.347763547989895,0.265199171075276,0.472182072662987
45,0,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"direct","CMD","leg_tot",49.1624317276398,26.6118221964802,44.7453164528937,26.0210286991465,76.0583827396674,0.00876357020769986,0.00476197038526743,0.0078817963725918,0.00467299886312954,0.013603649312112,0.78817963725918,0.467299886312954,1.3603649312112,2.11597662932643,1.14538666727268,1.92586169070453,1.11995860789511,3.27359234858635
45,0,2,"direct","Cancer","dairy_tot",136.616822240968,12.9950871782607,133.566789803486,125.825469272554,150.000702781243,0.0259663068472739,0.001956978747052,0.0249003013179669,0.0247800957338217,0.028058622660637,2.49003013179669,2.47800957338217,2.8058622660637,5.88005907918114,0.559315310471102,5.74878409685004,5.41559363519172,6.456108258152
45,0,2,"direct","Cancer","leg_tot",8.38410709538554,2.37617520320368,9.45422347805238,5.85070702663202,10.0079082388723,0.00159925231250869,0.000467786748538076,0.00186748864714527,0.00109952216206194,0.00187098157851434,0.186748864714527,0.109952216206194,0.187098157851434,0.360856329684597,0.1022718165167,0.406914695327021,0.251817473187134,0.430745575385998
45,0,2,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medBMI","CMD","leg_tot",54.1451392966613,23.0655101490924,56.7332705008266,31.2366523639458,74.8537147058363,0.00964558813733284,0.00410440289807004,0.00999345006553789,0.00560908137762066,0.0133864122580707,0.999345006553789,0.560908137762066,1.33864122580707,2.33043495443994,0.992751552432496,2.4418294674694,1.34444176290294,3.22174280990191
45,0,2,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medBMI","Cancer","leg_tot",9.27356262449631,3.31446581529292,10.3173371981834,5.80057769862113,11.8593391627375,0.00176824279252439,0.000637019259825837,0.0020379791244734,0.00109059436583749,0.00221661533705463,0.20379791244734,0.109059436583749,0.221661533705463,0.399138958234181,0.142656332435203,0.444063558718604,0.249659880838926,0.510432125217678
45,0,2,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"direct","CMD","leg_tot",3.01537416997564,4.46608522592189,0.900002297883059,0.045000114894153,7.78381431633583,0.000989529302361276,0.00146765933258508,0.000292804240472433,1.46402120236217e-05,0.00255663469530445,0.0292804240472433,0.00146402120236217,0.255663469530445,0.0940203074246447,0.139253930774777,0.0280623524511173,0.00140311762255587,0.242701758954232
45,0,3,"direct","Cancer","dairy_tot",108.60249757254,30.9261927079829,111.236112860632,78.1833344185673,136.783087731634,0.02321014123051,0.00657412512094727,0.0228727882510215,0.0171142676011029,0.0295927648924824,2.28727882510215,1.71142676011029,2.95927648924824,3.38625975858144,0.964288337689729,3.46837670495917,2.43778076058033,4.26493935216149
45,0,3,"direct","Cancer","leg_tot",0.574665186912188,0.777230082044799,0.264999838454953,0.0132499919227477,1.39929592809028,0.000119427289339021,0.000159075722003093,5.82776755233507e-05,2.91388377616754e-06,0.000287917866645195,0.00582776755233507,0.000291388377616754,0.0287917866645195,0.017918239824997,0.0242342764560208,0.00826277764368365,0.000413138882184183,0.0436304836219262
45,0,3,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"medBMI","CMD","leg_tot",3.35943162142891,4.78414052028892,1.24129739513847,0.0620648697569237,8.45721246544776,0.00110218623111786,0.00157232596991043,0.000403840236673657,2.01920118336829e-05,0.00277777454567961,0.0403840236673657,0.00201920118336829,0.277777454567961,0.104748126107802,0.149170994087244,0.0387040400685241,0.00193520200342621,0.263698523345565
45,0,3,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"medBMI","Cancer","leg_tot",1.31972262402479,1.94133779671152,0.41033520251259,0.0205167601256295,3.39190779620933,0.000273321187968974,0.000397823644812037,9.02392315680679e-05,4.5119615784034e-06,0.000697750077300315,0.00902392315680679,0.00045119615784034,0.0697750077300315,0.0411493631740807,0.0605315182040489,0.012794379640023,0.000639718982001149,0.105760743370109
45,0,3,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,3,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"direct","CMD","leg_tot",14.4192752162222,2.89324375192598,15.8223354315394,11.3285369318016,16.3174123176233,0.0115454147274342,0.00205808483467977,0.0124925999383988,0.00934968893646649,0.0129360330890819,1.24925999383988,0.934968893646649,1.29360330890819,0.513640849973077,0.103062612900727,0.563620410717443,0.403543122060365,0.581255951253078
45,0,4,"direct","Cancer","dairy_tot",162.624667409255,35.1585051661393,175.261208157725,125.512778535243,188.995496647068,0.0316781811221871,0.00737487339916816,0.035932273309407,0.0238009050309079,0.0359394788543293,3.5932273309407,2.38009050309079,3.59394788543293,5.79298689719882,1.25241000026144,6.24312349792485,4.47099381089526,6.73236387288525
45,0,4,"direct","Cancer","leg_tot",9.19798196677114,2.57462111807874,10.588191996145,6.44515455353601,10.7691308550385,0.00177139114638892,0.000429050256200175,0.00199559935093132,0.00131263343774991,0.00203957188116688,0.199559935093132,0.131263343774991,0.203957188116688,0.32764887309552,0.0917126942664094,0.377170686808135,0.229588145967396,0.383616058567921
45,0,4,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"medBMI","CMD","leg_tot",12.7702658208583,1.66873376298487,11.982613168932,11.6582162767535,14.5518201191005,0.010275902184992,0.00153748604744573,0.00963894910958855,0.00918323926479278,0.0119099752192842,0.963894910958855,0.918323926479278,1.19099752192842,0.454900131403853,0.0594433364746391,0.426842509120326,0.415286900885612,0.518362340863091
45,0,4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"medBMI","Cancer","leg_tot",7.76828007902659,3.47389514026724,8.03142388338094,4.36335231613979,10.9495356082122,0.00149068891194404,0.000624495046874603,0.00151371492834326,0.000887935094479341,0.00207387061546941,0.151371492834326,0.0887935094479341,0.207387061546941,0.276720287447675,0.123746473092959,0.286093949112836,0.155430557970945,0.390042404509017
45,0,4,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"direct","CMD","leg_tot",77.7900553052409,7.63638394437894,76.2561580837325,71.2980039935377,85.5859192552262,0.0108665924617098,0.00111526915524067,0.0104499527966773,0.0100411402387042,0.0120461883999932,1.04499527966773,1.00411402387042,1.20461883999932,0.600170316666892,0.0589166693879327,0.588335904446014,0.550082468338803,0.660317415382729
45,1,1,"direct","Cancer","dairy_tot",360.498568673522,69.129252813881,378.434914711916,288.882214021262,416.869029193148,0.00904787692598553,0.00162899277792758,0.00943008119036257,0.00737018046601611,0.0104006997612345,0.943008119036257,0.737018046601611,1.04006997612345,2.78133932762704,0.533349994282076,2.91972285800852,2.22880070194388,3.21625195248595
45,1,1,"direct","Cancer","leg_tot",24.1480936951597,11.7973279134444,27.2897721767798,11.9075449413339,33.7182157396083,0.000609074638263526,0.000302990163926924,0.000680023848987176,0.000297061336270464,0.000860781111141486,0.0680023848987176,0.0297061336270464,0.0860781111141486,0.186308763800935,0.0910194240363016,0.21054762263425,0.0918697768001735,0.260144720793378
45,1,1,"medBMI","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"medBMI","CMD","leg_tot",81.5972090020729,22.240776114558,76.8415780729178,62.8550355048184,104.381668789109,0.0114216579777665,0.00324031846736591,0.0108383402700775,0.00862890469255109,0.0147102313145176,1.08383402700775,0.862890469255109,1.47102313145176,0.629543488222836,0.171593317310476,0.592852570476315,0.48494279140195,0.805331465128265
45,1,1,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"medBMI","Cancer","leg_tot",123.346417312463,10.0950988994559,125.795974158947,112.929150415694,131.681560889721,0.00309877124469497,0.000213086576391745,0.00313873947086629,0.00288204107601511,0.00328152842112922,0.313873947086629,0.288204107601511,0.328152842112922,0.951649385614463,0.0778862886714244,0.97054834773088,0.871277487848041,1.01595716558193
45,1,1,"medSBP","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"medSBP","CMD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"direct","CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,"direct","CMD","leg_tot",34.7080163504042,4.05165522675257,36.7970081595834,30.3761342947814,37.2642553682247,0.0104439322836893,0.00109565481684738,0.0110532654657842,0.00927277061442568,0.0110971607481723,1.10532654657842,0.927277061442568,1.10971607481723,1.51234109273016,0.176543788360913,1.60336525624049,1.32358691054244,1.62372473593411
45,1,2,"direct","Cancer","dairy_tot",107.650924262719,12.1929330723566,105.249820791652,97.2577987884577,120.084987687387,0.0168696703977744,0.00148146253297721,0.0160516682138727,0.0159812674374793,0.0184533752143858,1.60516682138727,1.59812674374793,1.84533752143858,4.6907006954604,0.531285727771614,4.58607681230526,4.23783843511279,5.23249325648988
