"age","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
35,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","medBMI","leg_tot",0.465149163373911,0.130507281690593,0.413554530596805,0.370587953675395,0.603565810932967,0.00811206933670066,0.00200694131372493,0.00699007816426668,0.00692068061132052,0.0102571505586497,0.699007816426668,0.692068061132052,1.02571505586497,0.00113840003974045,0.000319401831415447,0.00101212800352347,0.000906972159492581,0.00147715915077277
35,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","medBMI","leg_tot",0.113161902007047,0.0565469708062435,0.127723823372244,0.0546064283382416,0.159339742515436,0.0010222284693287,0.000559049020555967,0.00107374795773634,0.0004709302259626,0.0015297351475483,0.107374795773634,0.04709302259626,0.15297351475483,0.000276950973764029,0.000138392324187163,0.000312589631567034,0.000133643065676908,0.000389966022718595
35,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"APCA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"BC","direct","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","direct","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medBMI","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medBMI","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medSBP","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"BC","medSBP","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
35,"CC","direct","dairy_tot",537.023813746964,29.0932215884395,542.989581367523,507.289101740465,561.687623275989,0.0796686675046069,0.00467888181873562,0.0779756932101599,0.076167110859395,0.0846092523000987,7.79756932101599,7.6167110859395,8.46092523000987,1.3143051284383,0.071202373819673,1.32890567086874,1.24153277927541,1.3746670165353
35,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CC","medBMI","leg_tot",6.64409003307575,2.20716495990356,6.75837265011864,4.50082231736831,8.69021752429673,0.000980478641722519,0.000302137447844734,0.00101723802033721,0.000679423036989452,0.0012502887746331,0.101723802033721,0.0679423036989452,0.12502887746331,0.0162606599199933,0.00540178694473574,0.0165403537172252,0.0110152542633686,0.021268325848971
35,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","medBMI","leg_tot",8.26711015007498,0.38179126362628,8.16990330688541,7.95464824825281,8.66219786860828,0.00811948903152294,0.000492395442923083,0.00831332881176875,0.00759735575037978,0.00847685849945716,0.831332881176875,0.759735575037978,0.847685849945716,0.020232818339649,0.000934390995207135,0.0199949155702505,0.0194681031268522,0.0211997509064345
35,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","medBMI","leg_tot",46.9233584471701,7.67018085652876,51.1045891191108,38.7227857408216,51.5698850823689,0.0229453868990084,0.00372874869665068,0.025017417162658,0.0189596274596837,0.025169920614231,2.5017417162658,1.89596274596837,2.5169920614231,0.114839619905054,0.0187719013155996,0.125072709713441,0.094769644443662,0.126211469029318
35,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","medBMI","leg_tot",1.07897466665772,0.413344128859028,0.891857498261128,0.797257365866799,1.51974156058574,0.00558044625449752,0.000815539043171777,0.00533982569857861,0.00493366632154509,0.00643175365998103,0.533982569857861,0.493366632154509,0.643175365998103,0.00264066862873129,0.00101161306903469,0.00218272049357024,0.0019511973544206,0.00371939581792885
35,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","medBMI","leg_tot",1.80237033770393,0.465309636532339,2.01341178397861,1.3061607579471,2.11919468812728,0.00931782153349574,0.00201325262657041,0.0103611541192349,0.00716525538861213,0.010583554980501,1.03611541192349,0.716525538861213,1.0583554980501,0.00441109782760118,0.0011387927796706,0.0049275979306721,0.00319668092697207,0.00518648964062
35,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","medBMI","leg_tot",0.368693030902269,0.186171882808435,0.435864685545926,0.172137513062176,0.508152642295255,0.00260586521638294,0.000714586138580738,0.00295816192121462,0.00184226809413339,0.00307001013952557,0.295816192121462,0.184226809413339,0.307001013952557,0.000902334550032887,0.000455634655452041,0.00106672958787648,0.000421287120650543,0.00124364619724818
35,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","medBMI","leg_tot",21.1346594226433,11.7796450285214,24.9188372988013,8.77751961073597,30.2752480398163,0.0122939193562123,0.00697046396668828,0.014408678791451,0.00500586071211283,0.017784432480359,1.4408678791451,0.500586071211283,1.7784432480359,0.051724691821702,0.0288293507212386,0.0609860397586869,0.0214819878449444,0.0740952500520225
35,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","direct","leg_tot",31.4105097300446,3.81651254145479,30.3511590868664,28.3413587554003,35.3801087513904,0.0296909855972174,0.00357874030595336,0.0284268758366153,0.0269914075496885,0.033465056941258,2.84268758366153,2.69914075496885,3.3465056941258,0.0768736748134421,0.00934048337816649,0.0742810337656849,0.0693622744571312,0.0865888200603467
35,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","medBMI","leg_tot",8.84414412576118,0.841777903099838,8.64727025978735,8.14470167311116,9.71092936448894,0.00836004703878406,0.000785001660579523,0.00809902769436572,0.00775681698866739,0.00918514353165633,0.809902769436572,0.775681698866739,0.918514353165633,0.0216450438203701,0.00206015634079766,0.0211632172698873,0.0199332374180594,0.0237664027905913
35,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","direct","leg_tot",51.2929987369901,9.00499722321666,47.1496550057529,45.2076730712635,60.9001665742683,0.011559356002929,0.00191609794320576,0.0107720243468724,0.0101928317625375,0.0135951121509687,1.07720243468724,1.01928317625375,1.35951121509687,0.125533820972732,0.0220387136083743,0.115393455172467,0.110640673730569,0.149046279145121
35,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","medBMI","leg_tot",33.3532006805996,4.55862994073841,32.0189272748557,29.7310046222176,38.109529133864,0.00751659485703301,0.000940235532526964,0.00721392608540958,0.00678741718700559,0.00850304098294036,0.721392608540958,0.678741718700559,0.850304098294036,0.081628191492079,0.0111567318923177,0.0783627080348885,0.0727632757585959,0.093268768164174
35,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","direct","leg_tot",11.9217265533498,2.63943717959754,10.4060556445475,10.3904727934039,14.7413005857776,0.0374766542482875,0.00975081344174043,0.033508563047474,0.0304941646216994,0.047832021395567,3.3508563047474,3.04941646216994,4.7832021395567,0.0291770792054475,0.00645972437820104,0.0254676458479872,0.0254295085798634,0.0360776681848729
35,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","medBMI","leg_tot",3.1883112604453,0.256320468237051,3.31357032245163,2.91445349661536,3.35569882156986,0.00995852352396042,0.000726419881554196,0.00978892562222292,0.00935475707628688,0.0107064481881108,0.978892562222292,0.935475707628688,1.07064481881108,0.00780303169690585,0.000627315395153771,0.00810958910341942,0.00713279575158905,0.00821269384668612
35,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","medBMI","leg_tot",13.0322142575199,2.97515418429919,12.9891736345301,10.224331876827,15.8766811677543,0.00378395417873729,0.000896415485864778,0.00386881941483081,0.0028991588023086,0.00459661410448647,0.386881941483081,0.28991588023086,0.459661410448647,0.0318948724341593,0.00728135382868052,0.0317895353707393,0.0250228974518075,0.0388563839204181
35,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","medBMI","leg_tot",1.61020959113377,0.395668934374762,1.51844973526658,1.28098110558571,2.01743395416894,0.00349779485842618,0.00121189547758007,0.00291712196929945,0.002697077176098,0.00479208449651209,0.291712196929945,0.2697077176098,0.479208449651209,0.00394080610452185,0.000968355026910397,0.00371623422136914,0.00313505657180623,0.00493744173791729
35,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","direct","leg_tot",23.7362665390843,6.64550620317401,20.5755114492199,19.3267924132179,30.8323824913354,0.0125480769589035,0.0034011192041749,0.0110711907099546,0.0101818640576552,0.0161696431717584,1.10711907099546,1.01818640576552,1.61696431717584,0.0580918313931533,0.0162641258363554,0.0503562403113329,0.0473001415109,0.0754587736949539
35,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","medBMI","leg_tot",0.990328393869814,0.165520074590695,0.943644164080945,0.857688029648951,1.16265035341122,0.00165459224357371,0.000322528941077536,0.00157792184067269,0.00138733790832625,0.00198701642128703,0.157792184067269,0.138733790832625,0.198701642128703,0.00242371688849248,0.000405091687417316,0.00230946250896954,0.00209909457851137,0.00284545542106809
35,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","medBMI","leg_tot",0.776437180363275,0.207783516623882,0.840590241215363,0.55896495632625,0.939379302676026,0.000656478380809967,0.000192775944004694,0.000766950287994078,0.000450535356839408,0.00076852028367403,0.0766950287994078,0.0450535356839408,0.076852028367403,0.00190024230199678,0.00050852668822688,0.00205724967247931,0.00136800359669531,0.0022990247423881
35,"OC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","direct","leg_tot",12.9540585904516,1.61944694014329,13.578449062499,11.2385149806579,14.1388702990049,0.0381893907230021,0.00364375461212376,0.0385081700137091,0.0346022923559562,0.0415055266929471,3.85081700137091,3.46022923559562,4.15055266929471,0.0317035952665272,0.00396341347288357,0.0332317204232761,0.0275049960485906,0.0346032881012274
35,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","medBMI","leg_tot",3.21103233182864,0.463949225519996,3.39808133383554,2.71852310514641,3.54454990680501,0.00949281118688836,0.00140646695767768,0.010074124398697,0.00799813665340489,0.0104933694903345,1.0074124398697,0.799813665340489,1.04933694903345,0.00785863895281947,0.00113546332737345,0.00831642025844098,0.00665327824839335,0.00867488554746729
35,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","medBMI","leg_tot",7.28962036464933,1.27295753773849,7.68387921699439,5.9570640532847,8.28705665152064,0.00806711913358875,0.00143382790094364,0.00872272194568652,0.00653769427017027,0.00903928160672413,0.872272194568652,0.653769427017027,0.903928160672413,0.0178405224952299,0.00311541979574522,0.0188054265056384,0.0145792414325905,0.020281635149022
35,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","medBMI","leg_tot",1.22950788096411,0.252195207271838,1.25849940432384,0.978791292248961,1.45558167482348,0.00142894342087396,0.000200617805204876,0.00140718510551133,0.00124844634244779,0.00162793506735838,0.140718510551133,0.124844634244779,0.162793506735838,0.00300908166833703,0.000617219284880938,0.00308003514722854,0.00239548113536674,0.00356237174424952
35,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","medBMI","leg_tot",0.304106360691228,0.0847100984909681,0.29524651108233,0.227728003523505,0.388015590026513,0.00835421816644825,0.0010029385609384,0.00864854673557291,0.00730762177809409,0.00915063527104646,0.864854673557291,0.730762177809409,0.915063527104646,0.000744265969619575,0.000207318398229639,0.00072258248840313,0.000557338567225965,0.000949624331047163
35,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","medBMI","leg_tot",0.767894684264648,0.0685617886599814,0.732920309081357,0.724325578921675,0.841192008513418,0.00733536163152912,0.000899863497035385,0.0073932962560017,0.00645719891300006,0.00816427991925648,0.73932962560017,0.645719891300006,0.816427991925648,0.00187933550765231,0.000167797233835844,0.00179373967467314,0.00177270504336397,0.00205872242997296
35,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","medBMI","leg_tot",0.70120973495687,0.320517313922891,0.688867093911943,0.402133280692144,1.01077743410978,0.00285598768144139,0.00149435662697673,0.00266215721226109,0.00152771190063375,0.00434901936105227,0.266215721226109,0.152771190063375,0.434901936105227,0.00171613162614594,0.000784429924071508,0.00168592440626376,0.000984175784387904,0.00247376360480383
35,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","medBMI","leg_tot",9.30732162037896,6.29139498112988,5.93888574141401,5.4434019594408,16.0344117784373,0.00108052818667462,0.000689335408805641,0.000726337927300477,0.000644596376324799,0.00181752171749248,0.0726337927300477,0.0644596376324799,0.181752171749248,0.0227786184235258,0.0153974786165182,0.014534752067489,0.013322111474958,0.039242411774725
35,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","medBMI","leg_tot",21.0167094314773,3.91342388888207,23.0524067823602,16.8324008235079,23.4706752911961,0.0076032790787079,0.00150002604084327,0.00816546940428332,0.00601647439318561,0.00871222198749109,0.816546940428332,0.601647439318561,0.871222198749109,0.0514360225405259,0.00957766295506243,0.0564181618790887,0.0411953998313551,0.0574418268119184
35,"UC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"UC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","medBMI","leg_tot",4.38476148351458,0.908917892564562,4.61566605227602,3.44431177950503,5.12894230407692,0.0070723144495018,0.0017285432277997,0.00744887953047688,0.00529964803222216,0.00852490054795261,0.744887953047688,0.529964803222216,0.852490054795261,0.0112123354251326,0.00232420676099578,0.0118027847542198,0.00880749822441675,0.0131152906961242
45,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","medBMI","leg_tot",1.69024168266639,0.307615278410019,1.53358497982602,1.49454305879421,2.01909850395288,0.00780990691924392,0.00125010350751096,0.00757278286821108,0.00673921949171959,0.00908214979014617,0.757278286821108,0.673921949171959,0.908214979014617,0.0043221408432017,0.000786607366534354,0.00392155177913392,0.0038217171322789,0.0051630652585821
45,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"APCA","medBMI","leg_tot",1.93745079877235,0.651126047374432,1.65768975537675,1.48219589398211,2.63050259044885,0.000672224553719759,0.000193579038387326,0.000593610548654735,0.000533484279360013,0.000877786732384775,0.0593610548654735,0.0533484279360013,0.0877786732384775,0.00495428276023681,0.00166500359817773,0.00423890185086924,0.00379014402301329,0.00672649527042275
45,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
